49
0, 0, 17, 0, 0, 23, 73, 0, 78, 0, 0, 47, -1, 8, 0, 21, 0, 48, 43, 58, 0, 23, 0, 5, 71, 0, 0, 4, 91, 0, 0, 0, 58, 0, 69, 53, 0, 0, 28, 55, 0, 0, 0, 8, 0, 0, 52, 47, 23, 
0, 0, 67, 59, 14, 74, 31, 22, 0, 25, 0, 0, 8, -1, 0, 0, 17, 0, 100, 5, 8, 43, 0, 28, 75, 0, 0, 82, 0, 0, 0, 24, 16, 36, 0, 0, 0, 0, 0, 0, 50, 18, 0, 33, 15, 86, 0, 0, 0, 
0, 0, 0, 0, 38, 0, 40, 0, 99, 72, 0, 66, 0, 0, -1, 97, 0, 0, 52, 94, 0, 71, 0, 41, 0, 0, 52, 0, 0, 83, 28, 100, 25, 0, 0, 98, 44, 0, 50, 4, 0, 33, 0, 1, 0, 0, 77, 15, 58, 
37, 71, 2, 13, 0, 0, 36, 0, 0, 49, 0, 0, 21, 0, 97, -1, 0, 0, 0, 0, 82, 38, 59, 0, 7, 0, 0, 0, 73, 21, 16, 44, 29, 0, 53, 36, 0, 0, 82, 34, 65, 0, 0, 19, 91, 0, 0, 0, 0, 
76, 85, 40, 0, 65, 100, 91, 96, 98, 0, 0, 11, 0, 17, 0, 0, -1, 15, 73, 42, 28, 11, 0, 90, 0, 0, 76, 0, 57, 0, 0, 17, 40, 0, 0, 0, 48, 35, 58, 97, 82, 0, 0, 75, 12, 0, 26, 0, 0, 
38, 55, 0, 90, 0, 47, 89, 0, 49, 92, 31, 0, 48, 0, 0, 0, 15, -1, 0, 0, 0, 52, 0, 57, 55, 0, 18, 13, 0, 88, 21, 0, 0, 36, 0, 42, 0, 83, 0, 0, 0, 0, 0, 26, 0, 12, 50, 25, 0, 
44, 49, 25, 84, 0, 0, 9, 0, 0, 0, 0, 0, 43, 100, 52, 0, 73, 0, -1, 18, 0, 2, 0, 0, 0, 0, 0, 0, 87, 0, 59, 24, 0, 52, 59, 0, 0, 51, 0, 0, 0, 2, 53, 0, 94, 0, 97, 0, 96, 
0, 0, 0, 44, 0, 0, 88, 38, 6, 0, 11, 0, 58, 5, 94, 0, 42, 0, 18, -1, 78, 77, 0, 56, 0, 0, 50, 97, 0, 3, 0, 0, 0, 95, 0, 0, 1, 0, 96, 0, 0, 0, 0, 66, 10, 0, 97, 88, 0, 
98, 69, 50, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 8, 0, 82, 28, 0, 0, 78, -1, 46, 67, 0, 0, 45, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 93, 53, 0, 0, 0, 0, 78, 98, 0, 0, 
96, 0, 28, 80, 28, 0, 0, 93, 45, 0, 29, 0, 23, 43, 71, 38, 11, 52, 2, 77, 46, -1, 0, 93, 0, 0, 26, 92, 0, 0, 0, 0, 0, 70, 0, 0, 81, 0, 73, 0, 42, 67, 4, 89, 0, 0, 0, 80, 0, 
0, 0, 0, 37, 78, 21, 0, 77, 96, 0, 14, 39, 0, 0, 0, 59, 0, 0, 0, 0, 67, 0, -1, 0, 70, 53, 24, 78, 0, 0, 0, 82, 0, 70, 30, 0, 0, 0, 0, 1, 0, 0, 93, 0, 0, 0, 0, 0, 0, 
20, 99, 57, 0, 24, 0, 67, 0, 50, 80, 32, 0, 5, 28, 41, 0, 90, 57, 0, 56, 0, 93, 0, -1, 0, 100, 0, 47, 11, 0, 0, 75, 0, 96, 0, 15, 83, 49, 27, 93, 0, 27, 0, 0, 0, 78, 0, 0, 0, 
0, 0, 0, 0, 0, 42, 59, 0, 0, 0, 87, 0, 71, 75, 0, 7, 0, 55, 0, 0, 0, 0, 70, 0, -1, 63, 4, 0, 79, 96, 0, 100, 47, 80, 0, 61, 26, 45, 0, 0, 3, 0, 96, 93, 0, 0, 84, 57, 84, 
46, 33, 23, 81, 74, 84, 0, 0, 0, 91, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 53, 100, 63, -1, 0, 0, 44, 43, 0, 44, 0, 0, 0, 36, 63, 90, 0, 0, 99, 0, 0, 46, 50, 82, 19, 0, 87, 
33, 0, 0, 0, 82, 78, 0, 31, 41, 0, 0, 49, 0, 0, 52, 0, 76, 18, 0, 50, 0, 26, 24, 0, 4, 0, -1, 0, 35, 0, 47, 17, 37, 62, 26, 69, 0, 0, 32, 0, 99, 71, 29, 0, 0, 53, 0, 0, 43, 
59, 12, 25, 31, 37, 40, 98, 0, 0, 0, 0, 0, 4, 82, 0, 0, 0, 13, 0, 97, 18, 92, 78, 47, 0, 0, 0, -1, 7, 0, 7, 0, 18, 65, 54, 0, 100, 2, 92, 0, 49, 0, 0, 0, 0, 100, 0, 84, 98, 
97, 0, 0, 14, 0, 77, 38, 83, 0, 54, 43, 0, 91, 0, 0, 73, 57, 0, 87, 0, 0, 0, 0, 11, 79, 44, 35, 7, -1, 43, 0, 50, 0, 0, 41, 23, 34, 0, 76, 13, 0, 61, 0, 0, 0, 0, 44, 0, 0, 
0, 0, 55, 80, 0, 46, 46, 0, 0, 80, 0, 0, 0, 0, 83, 21, 0, 88, 0, 3, 0, 0, 0, 0, 96, 43, 0, 0, 43, -1, 0, 0, 73, 24, 0, 75, 0, 0, 0, 34, 88, 6, 1, 12, 18, 60, 12, 62, 1, 
15, 0, 0, 8, 0, 0, 11, 57, 97, 0, 0, 0, 0, 0, 28, 16, 0, 21, 59, 0, 0, 0, 0, 0, 0, 0, 47, 7, 0, 0, -1, 30, 11, 63, 14, 0, 0, 59, 0, 0, 0, 2, 0, 23, 25, 0, 0, 73, 98, 
0, 21, 0, 0, 0, 13, 0, 0, 0, 93, 0, 0, 0, 24, 100, 44, 17, 0, 24, 0, 0, 0, 82, 75, 100, 44, 17, 0, 50, 0, 30, -1, 29, 8, 21, 0, 0, 25, 0, 0, 47, 90, 0, 0, 0, 61, 0, 99, 34, 
9, 0, 0, 5, 20, 63, 0, 83, 52, 0, 0, 30, 58, 16, 25, 29, 40, 0, 0, 0, 0, 0, 0, 0, 47, 0, 37, 18, 0, 73, 11, 29, -1, 0, 0, 0, 60, 56, 56, 0, 70, 46, 0, 0, 74, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 78, 0, 24, 37, 0, 6, 0, 36, 0, 0, 0, 36, 52, 95, 0, 70, 70, 96, 80, 0, 62, 65, 0, 24, 63, 8, 0, -1, 0, 0, 0, 94, 58, 98, 82, 0, 0, 18, 0, 0, 47, 0, 75, 
0, 0, 0, 0, 0, 63, 0, 78, 20, 0, 0, 24, 69, 0, 0, 53, 0, 0, 59, 0, 0, 0, 30, 0, 0, 0, 26, 54, 41, 0, 14, 21, 0, 0, -1, 52, 0, 47, 0, 34, 48, 0, 12, 0, 0, 85, 0, 0, 0, 
68, 63, 32, 0, 0, 15, 8, 36, 30, 0, 87, 0, 53, 0, 98, 36, 0, 42, 0, 0, 0, 0, 0, 15, 61, 36, 69, 0, 23, 75, 0, 0, 0, 0, 52, -1, 0, 0, 48, 4, 0, 46, 0, 39, 0, 44, 77, 12, 0, 
0, 0, 0, 0, 70, 41, 72, 0, 0, 0, 34, 72, 0, 0, 44, 0, 48, 0, 0, 1, 0, 81, 0, 83, 26, 63, 0, 100, 34, 0, 0, 0, 60, 0, 0, 0, -1, 0, 82, 73, 71, 98, 0, 0, 0, 56, 5, 93, 7, 
0, 0, 0, 20, 0, 0, 49, 53, 2, 0, 28, 84, 0, 0, 0, 0, 35, 83, 51, 0, 0, 0, 0, 49, 45, 90, 0, 2, 0, 0, 59, 25, 56, 94, 47, 0, 0, -1, 36, 15, 0, 0, 7, 62, 0, 0, 33, 25, 70, 
83, 68, 0, 71, 0, 16, 78, 0, 11, 0, 0, 0, 28, 0, 50, 82, 58, 0, 0, 96, 86, 73, 0, 27, 0, 0, 32, 92, 76, 0, 0, 0, 56, 58, 0, 48, 82, 36, -1, 82, 93, 12, 0, 58, 0, 63, 0, 0, 0, 
67, 53, 45, 0, 21, 69, 0, 0, 0, 0, 0, 0, 55, 0, 4, 34, 97, 0, 0, 0, 93, 0, 1, 93, 0, 0, 0, 0, 13, 34, 0, 0, 0, 98, 34, 4, 73, 15, 82, -1, 0, 10, 0, 0, 0, 71, 0, 0, 0, 
48, 6, 0, 37, 0, 0, 0, 0, 0, 0, 45, 19, 0, 50, 0, 65, 82, 0, 0, 0, 53, 42, 0, 0, 3, 99, 99, 49, 0, 88, 0, 47, 70, 82, 48, 0, 71, 0, 93, 0, -1, 76, 100, 65, 76, 42, 98, 31, 0, 
0, 0, 0, 73, 25, 11, 86, 0, 0, 19, 0, 95, 0, 18, 33, 0, 0, 0, 2, 0, 0, 67, 0, 27, 0, 0, 71, 0, 61, 6, 2, 90, 46, 0, 0, 46, 98, 0, 12, 10, 76, -1, 0, 0, 0, 0, 0, 0, 0, 
73, 56, 0, 86, 65, 0, 35, 77, 94, 57, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 4, 93, 0, 96, 0, 29, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 7, 0, 0, 100, 0, -1, 0, 10, 23, 36, 0, 0, 
18, 80, 0, 69, 8, 0, 0, 45, 2, 61, 86, 0, 8, 33, 1, 19, 75, 26, 0, 66, 0, 89, 0, 0, 93, 46, 0, 0, 0, 12, 23, 0, 0, 18, 0, 39, 0, 62, 58, 0, 65, 0, 0, -1, 0, 7, 94, 38, 0, 
92, 0, 49, 35, 59, 0, 39, 95, 0, 62, 0, 0, 0, 15, 0, 91, 12, 0, 94, 10, 0, 0, 0, 0, 0, 50, 0, 0, 0, 18, 25, 0, 74, 0, 0, 0, 0, 0, 0, 0, 76, 0, 10, 0, -1, 9, 0, 45, 78, 
71, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 12, 0, 0, 78, 0, 0, 78, 0, 82, 53, 100, 0, 60, 0, 61, 0, 0, 85, 44, 56, 0, 63, 71, 42, 0, 23, 7, 9, -1, 17, 0, 50, 
15, 0, 67, 20, 87, 0, 41, 0, 84, 69, 91, 15, 52, 0, 77, 0, 26, 50, 97, 97, 98, 0, 0, 0, 84, 19, 0, 0, 44, 12, 0, 0, 0, 47, 0, 77, 5, 33, 0, 0, 98, 0, 36, 94, 0, 17, -1, 47, 26, 
12, 26, 17, 66, 64, 77, 97, 0, 0, 0, 96, 70, 47, 0, 15, 0, 0, 25, 0, 88, 0, 80, 0, 0, 57, 0, 0, 84, 0, 62, 73, 99, 0, 0, 0, 12, 93, 25, 0, 0, 31, 0, 0, 38, 45, 0, 47, -1, 65, 
40, 0, 13, 0, 76, 0, 47, 12, 0, 56, 0, 50, 23, 0, 58, 0, 0, 0, 96, 0, 0, 0, 0, 0, 84, 87, 43, 98, 0, 1, 98, 34, 0, 75, 0, 0, 7, 70, 0, 0, 0, 0, 0, 0, 78, 50, 26, 65, -1]
