57
693, 0, 751, 81, 493, 0, 0, 954, 0, 0, -1, 256, 0, 519, 650, 0, 824, 344, 0, 173, 0, 296, 642, 0, 0, 208, 986, 0, 713, 0, 129, 0, 647, 0, 465, 261, 0, 826, 0, 94, 20, 446, 376, 320, 254, 0, 806, 0, 470, 0, 143, 173, 0, 0, 0, 0, 0, 
891, 0, 0, 116, 867, 0, 0, 0, 881, 465, 256, -1, 318, 123, 104, 0, 0, 0, 0, 513, 0, 0, 340, 490, 0, 0, 0, 332, 0, 799, 0, 78, 608, 788, 838, 587, 0, 263, 631, 0, 0, 890, 322, 0, 273, 0, 0, 105, 0, 815, 580, 58, 628, 0, 0, 228, 0, 
0, 105, 0, 0, 0, 0, 0, 457, 337, 0, 0, 318, -1, 0, 0, 815, 121, 0, 425, 0, 0, 351, 219, 306, 823, 0, 230, 0, 435, 0, 940, 934, 749, 3, 0, 626, 0, 0, 319, 746, 131, 169, 420, 0, 59, 0, 676, 16, 0, 384, 0, 388, 0, 819, 773, 826, 606, 
0, 0, 0, 324, 366, 635, 0, 376, 643, 0, 519, 123, 0, -1, 642, 572, 774, 0, 0, 961, 0, 0, 0, 0, 137, 0, 880, 0, 193, 0, 803, 524, 0, 0, 105, 0, 0, 0, 701, 0, 617, 0, 0, 370, 253, 356, 552, 0, 0, 10, 0, 0, 0, 824, 541, 0, 0, 
703, 695, 729, 0, 649, 923, 0, 745, 149, 567, 650, 104, 0, 642, -1, 955, 306, 421, 387, 0, 0, 0, 0, 860, 373, 0, 0, 802, 51, 115, 33, 616, 508, 216, 0, 544, 635, 0, 394, 0, 0, 798, 256, 0, 0, 689, 0, 407, 453, 606, 0, 6, 0, 0, 0, 842, 0, 
0, 0, 513, 0, 0, 0, 675, 783, 0, 206, 0, 0, 815, 572, 955, -1, 274, 604, 133, 422, 0, 0, 98, 779, 180, 259, 468, 0, 144, 990, 353, 305, 0, 924, 799, 0, 0, 217, 0, 40, 305, 250, 0, 0, 0, 0, 310, 0, 950, 0, 769, 885, 643, 0, 0, 0, 942, 
0, 0, 204, 909, 134, 126, 251, 0, 397, 0, 824, 0, 121, 774, 306, 274, -1, 659, 0, 722, 359, 749, 0, 834, 0, 0, 698, 0, 0, 0, 0, 0, 386, 694, 163, 261, 0, 0, 0, 201, 1000, 504, 610, 819, 0, 0, 297, 0, 0, 0, 119, 0, 0, 881, 536, 242, 0, 
0, 204, 137, 800, 351, 0, 96, 0, 0, 260, 344, 0, 0, 0, 421, 604, 659, -1, 0, 0, 826, 480, 0, 0, 939, 844, 948, 220, 0, 0, 674, 792, 0, 0, 0, 87, 311, 268, 394, 0, 0, 0, 0, 492, 409, 0, 0, 72, 0, 131, 0, 976, 513, 0, 0, 0, 0, 
0, 0, 0, 0, 194, 0, 0, 0, 0, 627, 0, 0, 425, 0, 387, 133, 0, 0, -1, 255, 0, 0, 801, 0, 308, 0, 984, 0, 0, 0, 0, 0, 0, 126, 680, 212, 0, 260, 342, 962, 54, 0, 19, 0, 0, 0, 299, 543, 0, 600, 779, 0, 149, 0, 552, 0, 464, 
501, 0, 0, 46, 36, 36, 427, 875, 543, 389, 173, 513, 0, 961, 0, 422, 722, 0, 255, -1, 788, 0, 849, 0, 0, 0, 0, 0, 0, 0, 0, 575, 0, 0, 0, 597, 411, 346, 256, 0, 0, 0, 0, 0, 104, 0, 808, 970, 149, 298, 0, 0, 379, 0, 0, 0, 173, 
0, 0, 0, 811, 0, 0, 113, 929, 0, 0, 0, 0, 0, 0, 0, 0, 359, 826, 0, 788, -1, 341, 34, 950, 0, 0, 846, 644, 0, 89, 0, 0, 0, 0, 596, 0, 0, 0, 0, 473, 0, 181, 636, 0, 925, 0, 0, 0, 893, 0, 0, 0, 0, 936, 231, 387, 268, 
897, 0, 359, 0, 260, 588, 0, 509, 0, 0, 296, 0, 351, 0, 0, 0, 749, 480, 0, 0, 341, -1, 0, 366, 590, 0, 0, 0, 903, 195, 0, 21, 850, 399, 0, 969, 191, 743, 0, 0, 0, 793, 379, 403, 823, 389, 0, 0, 909, 0, 0, 0, 606, 949, 44, 203, 706, 
275, 0, 495, 0, 431, 765, 0, 198, 818, 495, 642, 340, 219, 0, 0, 98, 0, 0, 801, 849, 34, 0, -1, 683, 999, 756, 110, 841, 0, 0, 378, 0, 0, 202, 0, 0, 50, 270, 868, 363, 466, 0, 0, 322, 0, 0, 0, 0, 0, 871, 646, 772, 664, 365, 0, 605, 0, 
0, 54, 666, 912, 0, 871, 0, 537, 134, 0, 0, 490, 306, 0, 860, 779, 834, 0, 0, 0, 950, 366, 683, -1, 197, 0, 0, 0, 0, 0, 0, 0, 747, 215, 0, 0, 446, 730, 0, 0, 0, 0, 371, 0, 0, 0, 676, 202, 0, 0, 910, 0, 433, 817, 0, 0, 445, 
863, 0, 0, 36, 297, 429, 0, 243, 325, 59, 0, 0, 823, 137, 373, 180, 0, 939, 308, 0, 0, 590, 999, 197, -1, 0, 71, 610, 0, 0, 775, 349, 854, 0, 0, 625, 295, 0, 0, 0, 0, 658, 0, 99, 834, 532, 447, 0, 0, 941, 308, 0, 0, 0, 890, 0, 0, 
0, 0, 0, 0, 932, 0, 521, 402, 0, 676, 208, 0, 0, 0, 0, 259, 0, 844, 0, 0, 0, 0, 756, 0, 0, -1, 426, 0, 756, 182, 0, 0, 0, 0, 213, 0, 0, 0, 0, 917, 401, 175, 0, 0, 643, 767, 299, 0, 314, 545, 212, 0, 101, 0, 0, 537, 0, 
0, 243, 842, 220, 0, 795, 0, 394, 439, 0, 986, 0, 230, 880, 0, 468, 698, 948, 984, 0, 846, 0, 110, 0, 71, 426, -1, 0, 686, 0, 451, 294, 0, 0, 0, 492, 0, 177, 698, 377, 489, 0, 0, 429, 0, 0, 326, 534, 0, 354, 0, 108, 636, 839, 608, 0, 849, 
0, 876, 0, 781, 163, 28, 0, 0, 0, 269, 0, 332, 0, 0, 802, 0, 0, 220, 0, 0, 644, 0, 841, 0, 610, 0, 0, -1, 726, 0, 0, 683, 739, 0, 0, 900, 0, 0, 120, 0, 0, 660, 0, 43, 285, 0, 69, 0, 898, 0, 0, 273, 0, 787, 961, 600, 655, 
0, 0, 0, 616, 945, 742, 0, 469, 0, 0, 713, 0, 435, 193, 51, 144, 0, 0, 0, 0, 0, 903, 0, 0, 0, 756, 686, 726, -1, 492, 47, 0, 0, 0, 654, 692, 0, 613, 765, 694, 0, 875, 0, 749, 0, 94, 0, 358, 389, 0, 695, 0, 0, 333, 434, 0, 0, 
0, 339, 514, 0, 0, 0, 0, 117, 231, 570, 0, 799, 0, 0, 115, 990, 0, 0, 0, 0, 89, 195, 0, 0, 0, 182, 0, 0, 492, -1, 357, 0, 264, 359, 693, 312, 0, 772, 0, 752, 724, 0, 316, 0, 962, 567, 631, 0, 773, 874, 0, 0, 686, 524, 0, 96, 676, 
723, 658, 0, 983, 0, 0, 610, 0, 276, 0, 129, 0, 940, 803, 33, 353, 0, 674, 0, 0, 0, 0, 378, 0, 775, 0, 451, 0, 47, 357, -1, 365, 0, 0, 600, 215, 0, 0, 499, 0, 342, 0, 0, 87, 542, 482, 455, 0, 376, 0, 0, 321, 423, 905, 849, 62, 0, 
720, 519, 987, 0, 0, 650, 0, 520, 127, 0, 0, 78, 934, 524, 616, 305, 0, 792, 0, 575, 0, 21, 0, 0, 349, 0, 294, 683, 0, 0, 365, -1, 0, 0, 406, 0, 965, 0, 0, 224, 974, 264, 0, 69, 624, 733, 0, 639, 0, 0, 0, 866, 657, 302, 997, 0, 319, 
383, 0, 0, 0, 538, 603, 674, 141, 457, 65, 647, 608, 749, 0, 508, 0, 386, 0, 0, 0, 0, 850, 0, 747, 854, 0, 0, 739, 0, 264, 0, 0, -1, 688, 0, 51, 514, 0, 0, 0, 719, 378, 357, 0, 0, 0, 0, 427, 47, 0, 906, 202, 747, 0, 0, 871, 773, 
0, 0, 954, 922, 0, 0, 974, 0, 0, 0, 0, 788, 3, 0, 216, 924, 694, 0, 126, 0, 0, 399, 202, 215, 0, 0, 0, 0, 0, 359, 0, 0, 688, -1, 673, 221, 257, 0, 838, 113, 557, 0, 0, 298, 326, 0, 82, 0, 827, 233, 0, 0, 166, 304, 408, 98, 439, 
0, 673, 0, 0, 418, 0, 269, 371, 0, 0, 465, 838, 0, 105, 0, 799, 163, 0, 680, 0, 596, 0, 0, 0, 0, 213, 0, 0, 654, 693, 600, 406, 0, 673, -1, 0, 0, 0, 0, 135, 0, 0, 841, 118, 0, 315, 135, 0, 960, 0, 0, 0, 0, 423, 697, 0, 0, 
0, 440, 969, 0, 0, 73, 177, 0, 0, 182, 261, 587, 626, 0, 544, 0, 261, 87, 212, 597, 0, 969, 0, 0, 625, 0, 492, 900, 692, 312, 215, 0, 51, 221, 0, -1, 0, 0, 0, 35, 460, 0, 832, 343, 0, 0, 0, 949, 0, 254, 0, 688, 805, 0, 597, 0, 971, 
25, 877, 741, 0, 0, 943, 882, 751, 221, 0, 0, 0, 0, 0, 635, 0, 0, 311, 0, 411, 0, 191, 50, 446, 295, 0, 0, 0, 0, 0, 0, 965, 514, 257, 0, 0, -1, 355, 0, 757, 5, 451, 775, 888, 499, 0, 71, 0, 870, 93, 0, 302, 0, 245, 954, 0, 453, 
0, 598, 0, 402, 817, 834, 0, 0, 0, 24, 826, 263, 0, 0, 0, 217, 0, 268, 260, 346, 0, 743, 270, 730, 0, 0, 177, 0, 613, 772, 0, 0, 0, 0, 0, 0, 355, -1, 0, 0, 0, 219, 0, 819, 0, 0, 663, 498, 774, 364, 0, 0, 93, 885, 879, 0, 528, 
353, 831, 441, 243, 0, 2, 578, 130, 0, 0, 0, 631, 319, 701, 394, 0, 0, 394, 342, 256, 0, 0, 868, 0, 0, 0, 698, 120, 765, 0, 499, 0, 0, 838, 0, 0, 0, 0, -1, 0, 536, 835, 0, 0, 0, 0, 966, 233, 0, 398, 171, 825, 0, 0, 0, 202, 0, 
488, 375, 538, 106, 676, 819, 168, 260, 616, 0, 94, 0, 746, 0, 0, 40, 201, 0, 962, 0, 473, 0, 363, 0, 0, 917, 377, 0, 694, 752, 0, 224, 0, 113, 135, 35, 757, 0, 0, -1, 0, 0, 0, 0, 0, 382, 0, 0, 674, 0, 470, 0, 473, 2, 672, 449, 715, 
212, 0, 368, 0, 452, 558, 472, 0, 0, 0, 20, 0, 131, 617, 0, 305, 1000, 0, 54, 0, 0, 0, 466, 0, 0, 401, 489, 0, 0, 724, 342, 974, 719, 557, 0, 460, 5, 0, 536, 0, -1, 261, 739, 280, 0, 954, 335, 0, 373, 457, 62, 0, 412, 285, 847, 495, 0, 
0, 0, 817, 0, 275, 904, 0, 744, 0, 0, 446, 890, 169, 0, 798, 250, 504, 0, 0, 0, 181, 793, 0, 0, 658, 175, 0, 660, 875, 0, 0, 264, 378, 0, 0, 0, 451, 219, 835, 0, 261, -1, 0, 195, 180, 0, 958, 0, 0, 373, 65, 0, 739, 0, 303, 237, 0, 
594, 733, 0, 744, 639, 883, 329, 706, 0, 129, 376, 322, 420, 0, 256, 0, 610, 0, 19, 0, 636, 379, 0, 371, 0, 0, 0, 0, 0, 316, 0, 0, 357, 0, 841, 832, 775, 0, 0, 0, 739, 0, -1, 0, 738, 0, 0, 921, 789, 0, 763, 0, 517, 0, 742, 0, 852, 
0, 0, 0, 662, 0, 0, 714, 998, 0, 916, 320, 0, 0, 370, 0, 0, 819, 492, 0, 0, 0, 403, 322, 0, 99, 0, 429, 43, 749, 0, 87, 69, 0, 298, 118, 343, 888, 819, 0, 0, 280, 195, 0, -1, 0, 639, 761, 0, 141, 0, 944, 822, 295, 26, 221, 0, 18, 
305, 0, 0, 690, 0, 672, 0, 76, 0, 465, 254, 273, 59, 253, 0, 0, 0, 409, 0, 104, 925, 823, 0, 0, 834, 643, 0, 285, 0, 962, 542, 624, 0, 326, 0, 0, 499, 0, 0, 0, 0, 180, 738, 0, -1, 634, 0, 348, 398, 15, 0, 0, 0, 0, 685, 0, 15, 
0, 833, 0, 725, 0, 464, 296, 485, 0, 468, 0, 0, 0, 356, 689, 0, 0, 0, 0, 0, 0, 389, 0, 0, 532, 767, 0, 0, 94, 567, 482, 733, 0, 0, 315, 0, 0, 0, 0, 382, 954, 0, 0, 639, 634, -1, 444, 434, 90, 906, 130, 288, 0, 834, 0, 0, 0, 
681, 0, 326, 425, 0, 0, 0, 0, 921, 0, 806, 0, 676, 552, 0, 310, 297, 0, 299, 808, 0, 0, 0, 676, 447, 299, 326, 69, 0, 631, 455, 0, 0, 82, 135, 0, 71, 663, 966, 0, 335, 958, 0, 761, 0, 444, -1, 106, 0, 849, 889, 883, 0, 0, 0, 145, 0, 
0, 905, 742, 0, 0, 228, 0, 152, 0, 261, 0, 105, 16, 0, 407, 0, 0, 72, 543, 970, 0, 0, 0, 202, 0, 0, 534, 0, 358, 0, 0, 639, 427, 0, 0, 949, 0, 498, 233, 0, 0, 0, 921, 0, 348, 434, 106, -1, 374, 727, 0, 863, 0, 680, 587, 0, 0, 
0, 814, 664, 0, 0, 804, 181, 0, 365, 783, 470, 0, 0, 0, 453, 950, 0, 0, 0, 149, 893, 909, 0, 0, 0, 314, 0, 898, 389, 773, 376, 0, 47, 827, 960, 0, 870, 774, 0, 674, 373, 0, 789, 141, 398, 90, 0, 374, -1, 0, 895, 14, 878, 0, 767, 927, 803, 
477, 0, 79, 378, 0, 0, 867, 0, 625, 0, 0, 815, 384, 10, 606, 0, 0, 131, 600, 298, 0, 0, 871, 0, 941, 545, 354, 0, 0, 874, 0, 0, 0, 233, 0, 254, 93, 364, 398, 0, 457, 373, 0, 0, 15, 906, 849, 727, 0, -1, 217, 747, 0, 663, 659, 457, 77, 
947, 0, 0, 0, 369, 217, 0, 827, 334, 876, 143, 580, 0, 0, 0, 769, 119, 0, 779, 0, 0, 0, 646, 910, 308, 212, 0, 0, 695, 0, 0, 0, 906, 0, 0, 0, 0, 0, 171, 470, 62, 65, 763, 944, 0, 130, 889, 0, 895, 217, -1, 0, 0, 0, 0, 0, 0, 
0, 249, 0, 681, 0, 0, 69, 913, 0, 120, 173, 58, 388, 0, 6, 885, 0, 976, 0, 0, 0, 0, 772, 0, 0, 0, 108, 273, 0, 0, 321, 866, 202, 0, 0, 688, 302, 0, 825, 0, 0, 0, 0, 822, 0, 288, 883, 863, 14, 747, 0, -1, 197, 0, 0, 0, 0, 
224, 0, 94, 788, 0, 275, 0, 0, 68, 0, 0, 628, 0, 0, 0, 643, 0, 513, 149, 379, 0, 606, 664, 433, 0, 101, 636, 0, 0, 686, 423, 657, 747, 166, 0, 805, 0, 93, 0, 473, 412, 739, 517, 295, 0, 0, 0, 0, 878, 0, 0, 197, -1, 0, 0, 0, 364, 
676, 675, 967, 832, 0, 0, 0, 537, 376, 0, 0, 0, 819, 824, 0, 0, 881, 0, 0, 0, 936, 949, 365, 817, 0, 0, 839, 787, 333, 524, 905, 302, 0, 304, 423, 0, 245, 885, 0, 2, 285, 0, 0, 26, 0, 834, 0, 680, 0, 663, 0, 0, 0, -1, 0, 296, 0, 
428, 0, 339, 275, 0, 823, 0, 553, 276, 0, 0, 0, 773, 541, 0, 0, 536, 0, 552, 0, 231, 44, 0, 0, 890, 0, 608, 961, 434, 0, 849, 997, 0, 408, 697, 597, 954, 879, 0, 672, 847, 303, 742, 221, 685, 0, 0, 587, 767, 659, 0, 0, 0, 0, -1, 0, 0, 
0, 773, 0, 960, 568, 448, 0, 253, 0, 0, 0, 228, 826, 0, 842, 0, 242, 0, 0, 0, 387, 203, 605, 0, 0, 537, 0, 600, 0, 96, 62, 0, 871, 98, 0, 0, 0, 0, 202, 449, 495, 237, 0, 0, 0, 0, 145, 0, 927, 457, 0, 0, 0, 296, 0, -1, 821, 
669, 0, 80, 906, 525, 434, 602, 0, 0, 0, 0, 0, 606, 0, 0, 942, 0, 0, 464, 173, 268, 706, 0, 445, 0, 0, 849, 655, 0, 676, 0, 319, 773, 439, 0, 971, 453, 528, 0, 715, 0, 0, 852, 18, 15, 0, 0, 0, 803, 77, 0, 0, 364, 0, 0, 821, -1]
