58
0, 0, 0, 342, 0, 795, 0, 27, 0, 0, 24, -1, 853, 996, 0, 0, 961, 0, 0, 0, 0, 0, 845, 0, 724, 0, 0, 35, 735, 120, 0, 0, 0, 817, 0, 0, 47, 285, 0, 0, 36, 0, 0, 733, 28, 131, 0, 2, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 
0, 725, 61, 412, 401, 587, 450, 0, 846, 112, 0, 853, -1, 0, 172, 0, 755, 779, 122, 724, 0, 0, 392, 0, 25, 838, 0, 91, 477, 0, 0, 0, 514, 510, 371, 0, 0, 0, 924, 0, 799, 0, 529, 0, 733, 0, 0, 771, 0, 0, 0, 0, 743, 811, 0, 354, 0, 0, 
0, 222, 0, 690, 0, 564, 0, 854, 0, 0, 434, 996, 0, -1, 766, 0, 0, 0, 0, 805, 0, 417, 579, 370, 985, 0, 0, 77, 0, 69, 21, 62, 849, 0, 0, 0, 0, 0, 322, 0, 0, 0, 0, 146, 634, 0, 165, 215, 608, 909, 0, 600, 0, 492, 0, 0, 992, 0, 
160, 97, 736, 0, 0, 0, 841, 344, 0, 0, 0, 0, 172, 766, -1, 499, 0, 0, 0, 0, 810, 522, 792, 776, 0, 0, 0, 0, 0, 377, 0, 927, 971, 0, 0, 32, 0, 0, 255, 0, 190, 573, 745, 0, 0, 0, 0, 592, 155, 849, 917, 498, 77, 0, 0, 0, 0, 689, 
257, 0, 823, 449, 0, 0, 496, 0, 364, 899, 0, 0, 0, 0, 499, -1, 0, 341, 628, 331, 404, 836, 389, 302, 835, 189, 75, 0, 824, 533, 0, 0, 0, 280, 575, 291, 802, 0, 985, 188, 0, 582, 895, 0, 479, 442, 0, 203, 0, 102, 735, 235, 0, 0, 435, 905, 0, 56, 
0, 416, 292, 978, 0, 0, 42, 0, 750, 627, 129, 961, 755, 0, 0, 0, -1, 0, 681, 0, 54, 245, 281, 0, 687, 568, 0, 468, 0, 0, 650, 0, 0, 511, 154, 0, 664, 0, 0, 0, 0, 893, 0, 944, 0, 0, 8, 846, 288, 539, 0, 0, 0, 21, 0, 383, 773, 0, 
0, 0, 0, 17, 186, 166, 774, 722, 0, 874, 651, 0, 779, 0, 0, 341, 0, -1, 0, 0, 654, 0, 174, 0, 338, 0, 875, 0, 0, 809, 0, 219, 755, 921, 0, 933, 694, 447, 580, 255, 0, 479, 597, 0, 265, 652, 741, 0, 586, 0, 398, 611, 0, 0, 0, 371, 57, 0, 
78, 636, 428, 39, 0, 0, 45, 0, 79, 0, 0, 0, 122, 0, 0, 628, 681, 0, -1, 0, 106, 0, 0, 0, 318, 0, 0, 927, 145, 905, 0, 0, 0, 0, 0, 0, 338, 0, 0, 852, 0, 336, 503, 0, 0, 0, 704, 970, 662, 0, 0, 633, 69, 0, 0, 0, 109, 0, 
0, 49, 0, 0, 0, 988, 819, 0, 0, 570, 0, 0, 724, 805, 0, 331, 0, 0, 0, -1, 616, 505, 411, 395, 987, 456, 781, 0, 0, 148, 112, 0, 0, 0, 0, 0, 507, 0, 98, 0, 819, 171, 610, 858, 393, 0, 0, 0, 830, 0, 647, 582, 0, 0, 0, 0, 0, 896, 
0, 90, 0, 0, 853, 0, 0, 0, 42, 41, 261, 0, 0, 0, 810, 404, 54, 654, 106, 616, -1, 0, 0, 521, 219, 0, 0, 0, 0, 926, 162, 0, 602, 552, 533, 0, 0, 0, 909, 0, 0, 0, 0, 157, 0, 0, 676, 0, 0, 0, 0, 0, 737, 933, 558, 0, 0, 0, 
940, 0, 0, 492, 185, 891, 0, 747, 0, 0, 0, 0, 0, 417, 522, 836, 245, 0, 0, 505, 0, -1, 0, 0, 119, 834, 0, 0, 411, 857, 633, 331, 0, 230, 896, 0, 736, 0, 354, 484, 0, 549, 0, 800, 906, 0, 583, 789, 0, 354, 0, 184, 0, 383, 0, 498, 0, 502, 
0, 578, 0, 547, 0, 0, 0, 401, 261, 0, 0, 845, 392, 579, 792, 389, 281, 174, 0, 411, 0, 0, -1, 0, 0, 0, 442, 175, 0, 0, 0, 64, 527, 487, 809, 0, 236, 656, 486, 0, 106, 0, 626, 0, 0, 0, 755, 643, 0, 539, 149, 270, 622, 0, 0, 0, 0, 0, 
556, 100, 0, 0, 826, 0, 12, 883, 0, 0, 554, 0, 0, 370, 776, 302, 0, 0, 0, 395, 521, 0, 0, -1, 0, 114, 541, 0, 394, 0, 0, 0, 0, 636, 849, 0, 0, 0, 0, 0, 511, 0, 0, 110, 681, 582, 930, 0, 0, 0, 0, 517, 678, 3, 416, 936, 791, 424, 
259, 328, 0, 0, 0, 313, 0, 703, 0, 729, 0, 724, 25, 985, 0, 835, 687, 338, 318, 987, 219, 119, 0, 0, -1, 0, 0, 115, 490, 0, 104, 946, 540, 4, 0, 178, 860, 918, 0, 0, 295, 848, 0, 733, 0, 250, 0, 543, 463, 280, 910, 0, 0, 0, 0, 817, 0, 0, 
752, 55, 410, 0, 222, 688, 0, 0, 0, 280, 926, 0, 838, 0, 0, 189, 568, 0, 0, 456, 0, 834, 0, 114, 0, -1, 0, 742, 903, 0, 210, 0, 0, 943, 255, 893, 0, 375, 0, 0, 0, 0, 0, 0, 0, 0, 636, 0, 0, 0, 0, 75, 346, 0, 0, 197, 902, 0, 
957, 0, 90, 9, 750, 0, 0, 951, 866, 569, 145, 0, 0, 0, 0, 75, 0, 875, 0, 781, 0, 0, 442, 541, 0, 0, -1, 0, 938, 0, 898, 805, 545, 78, 839, 281, 125, 0, 422, 0, 772, 71, 451, 0, 227, 58, 194, 478, 709, 48, 0, 0, 583, 529, 897, 0, 499, 0, 
0, 0, 339, 321, 0, 0, 432, 0, 0, 0, 558, 35, 91, 77, 0, 0, 468, 0, 927, 0, 0, 0, 175, 0, 115, 742, 0, -1, 422, 0, 464, 818, 274, 0, 0, 883, 0, 0, 0, 925, 0, 923, 0, 0, 309, 0, 986, 0, 0, 0, 0, 538, 0, 693, 0, 166, 14, 771, 
493, 751, 0, 453, 273, 617, 596, 0, 241, 0, 0, 735, 477, 0, 0, 824, 0, 0, 145, 0, 0, 411, 0, 394, 490, 903, 938, 422, -1, 0, 229, 0, 919, 0, 0, 0, 0, 454, 733, 860, 0, 0, 235, 0, 0, 0, 182, 0, 343, 543, 638, 15, 8, 0, 0, 0, 512, 14, 
215, 0, 756, 502, 0, 0, 713, 0, 0, 514, 0, 120, 0, 69, 377, 533, 0, 809, 905, 148, 926, 857, 0, 0, 0, 0, 0, 0, 0, -1, 8, 722, 0, 952, 0, 0, 606, 0, 475, 878, 0, 836, 124, 627, 114, 601, 0, 0, 0, 162, 0, 87, 416, 0, 636, 130, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 641, 0, 0, 0, 0, 21, 0, 0, 650, 0, 0, 112, 162, 633, 0, 0, 104, 210, 898, 464, 229, 8, -1, 0, 0, 0, 882, 512, 563, 199, 0, 764, 0, 312, 649, 261, 0, 716, 274, 0, 625, 0, 0, 0, 589, 0, 557, 545, 951, 0, 
0, 0, 908, 751, 6, 536, 0, 455, 346, 163, 106, 0, 0, 62, 927, 0, 0, 219, 0, 0, 0, 331, 64, 0, 946, 0, 805, 818, 0, 722, 0, -1, 0, 0, 886, 0, 712, 756, 767, 0, 572, 928, 428, 0, 185, 438, 122, 263, 0, 28, 0, 657, 0, 521, 0, 227, 0, 86, 
423, 302, 296, 206, 115, 424, 881, 0, 0, 799, 91, 0, 514, 849, 971, 0, 0, 755, 0, 0, 602, 0, 527, 0, 540, 0, 545, 274, 919, 0, 0, 0, -1, 667, 0, 80, 0, 0, 249, 542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 711, 836, 0, 69, 0, 633, 804, 425, 
0, 0, 693, 990, 0, 0, 0, 0, 0, 0, 432, 817, 510, 0, 0, 280, 511, 921, 0, 0, 552, 230, 487, 636, 4, 943, 78, 0, 0, 952, 0, 0, 667, -1, 0, 0, 465, 0, 41, 928, 661, 322, 236, 901, 0, 938, 0, 97, 936, 139, 0, 41, 815, 998, 0, 454, 0, 0, 
715, 645, 368, 0, 0, 196, 465, 456, 0, 0, 0, 0, 371, 0, 0, 575, 154, 0, 0, 0, 533, 896, 809, 849, 0, 255, 839, 0, 0, 0, 882, 886, 0, 0, -1, 0, 0, 727, 757, 0, 923, 52, 283, 782, 0, 25, 302, 0, 0, 0, 698, 66, 0, 841, 0, 0, 223, 0, 
0, 537, 580, 717, 0, 0, 0, 0, 334, 848, 527, 0, 0, 0, 32, 291, 0, 933, 0, 0, 0, 0, 0, 0, 178, 893, 281, 883, 0, 0, 512, 0, 80, 0, 0, -1, 13, 18, 0, 0, 785, 614, 0, 346, 0, 0, 0, 0, 669, 546, 0, 0, 994, 591, 768, 0, 877, 600, 
177, 423, 723, 0, 344, 141, 750, 199, 666, 0, 415, 47, 0, 0, 0, 802, 664, 694, 338, 507, 0, 736, 236, 0, 860, 0, 125, 0, 0, 606, 563, 712, 0, 465, 0, 13, -1, 175, 64, 203, 70, 78, 612, 0, 896, 623, 0, 0, 297, 858, 456, 0, 0, 0, 0, 0, 826, 0, 
839, 0, 85, 0, 0, 381, 0, 279, 0, 323, 706, 285, 0, 0, 0, 0, 0, 447, 0, 0, 0, 0, 656, 0, 918, 375, 0, 0, 454, 0, 199, 756, 0, 0, 727, 18, 175, -1, 629, 0, 206, 792, 0, 846, 0, 451, 853, 289, 537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 925, 0, 82, 451, 0, 0, 446, 0, 0, 0, 924, 322, 255, 985, 0, 580, 0, 98, 909, 354, 486, 0, 0, 0, 422, 0, 733, 475, 0, 767, 249, 41, 757, 0, 64, 629, -1, 835, 928, 449, 579, 0, 866, 797, 1, 159, 889, 0, 0, 609, 979, 0, 8, 0, 0, 0, 
735, 594, 909, 0, 946, 504, 628, 403, 174, 10, 254, 0, 0, 0, 0, 188, 0, 255, 852, 0, 0, 484, 0, 0, 0, 0, 0, 925, 860, 878, 764, 0, 542, 928, 0, 0, 203, 0, 835, -1, 0, 211, 0, 481, 783, 0, 458, 0, 574, 325, 720, 0, 0, 351, 661, 0, 0, 529, 
0, 983, 580, 182, 0, 804, 616, 0, 765, 739, 576, 36, 799, 0, 190, 0, 0, 0, 0, 819, 0, 0, 106, 511, 295, 0, 772, 0, 0, 0, 0, 572, 0, 661, 923, 785, 70, 206, 928, 0, -1, 0, 425, 0, 0, 165, 0, 244, 555, 0, 0, 0, 986, 313, 0, 0, 0, 0, 
0, 623, 0, 0, 0, 0, 948, 230, 174, 0, 0, 0, 0, 0, 573, 582, 893, 479, 336, 171, 0, 549, 0, 0, 848, 0, 71, 923, 0, 836, 312, 928, 0, 322, 52, 614, 78, 792, 449, 211, 0, -1, 676, 0, 0, 0, 554, 0, 746, 0, 0, 0, 8, 725, 0, 682, 308, 460, 
821, 584, 633, 0, 0, 908, 819, 915, 0, 0, 184, 0, 529, 0, 745, 895, 0, 597, 503, 610, 0, 0, 626, 0, 0, 0, 451, 0, 235, 124, 649, 428, 0, 236, 283, 0, 612, 0, 579, 0, 425, 676, -1, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 965, 0, 0, 
0, 663, 0, 669, 0, 406, 0, 63, 0, 309, 271, 733, 0, 146, 0, 0, 944, 0, 0, 858, 157, 800, 0, 110, 733, 0, 0, 0, 0, 627, 261, 0, 0, 901, 782, 346, 0, 846, 0, 481, 0, 0, 0, -1, 0, 906, 0, 795, 907, 0, 0, 0, 12, 33, 37, 80, 748, 774, 
0, 0, 920, 0, 306, 0, 853, 0, 185, 893, 970, 28, 733, 634, 0, 479, 0, 265, 0, 393, 0, 906, 0, 681, 0, 0, 227, 309, 0, 114, 0, 185, 0, 0, 0, 0, 896, 0, 866, 783, 0, 0, 0, 0, -1, 0, 486, 774, 498, 243, 0, 950, 0, 498, 0, 306, 0, 822, 
0, 218, 724, 127, 337, 187, 0, 159, 0, 0, 0, 131, 0, 0, 0, 442, 0, 652, 0, 0, 0, 0, 0, 582, 250, 0, 58, 0, 0, 601, 716, 438, 0, 938, 25, 0, 623, 451, 797, 0, 165, 0, 0, 906, 0, -1, 490, 812, 0, 0, 0, 667, 0, 641, 291, 0, 0, 709, 
0, 0, 68, 381, 0, 941, 0, 527, 116, 917, 0, 0, 0, 165, 0, 0, 8, 741, 704, 0, 676, 583, 755, 930, 0, 636, 194, 986, 182, 0, 274, 122, 0, 0, 302, 0, 0, 853, 1, 458, 0, 554, 292, 0, 486, 490, -1, 338, 0, 405, 350, 569, 0, 0, 995, 0, 182, 0, 
0, 0, 0, 2, 71, 992, 0, 896, 186, 0, 823, 2, 771, 215, 592, 203, 846, 0, 970, 0, 0, 789, 643, 0, 543, 0, 478, 0, 0, 0, 0, 263, 0, 97, 0, 0, 0, 289, 159, 0, 244, 0, 0, 795, 774, 812, 338, -1, 243, 586, 983, 0, 782, 55, 0, 0, 440, 433, 
0, 0, 220, 0, 993, 858, 0, 437, 360, 435, 0, 0, 0, 608, 155, 0, 288, 586, 662, 830, 0, 0, 0, 0, 463, 0, 709, 0, 343, 0, 625, 0, 0, 936, 0, 669, 297, 537, 889, 574, 555, 746, 0, 907, 498, 0, 0, 243, -1, 0, 37, 0, 0, 269, 320, 258, 577, 0, 
0, 0, 0, 923, 0, 965, 0, 778, 0, 0, 0, 0, 0, 909, 849, 102, 539, 0, 0, 0, 0, 354, 539, 0, 280, 0, 48, 0, 543, 162, 0, 28, 0, 139, 0, 546, 858, 0, 0, 325, 0, 0, 0, 0, 243, 0, 405, 586, 0, -1, 215, 377, 178, 122, 796, 343, 711, 0, 
0, 0, 690, 0, 0, 711, 0, 48, 717, 0, 501, 0, 0, 0, 917, 735, 0, 398, 0, 647, 0, 0, 149, 0, 910, 0, 0, 0, 638, 0, 0, 0, 711, 0, 698, 0, 456, 0, 0, 720, 0, 0, 0, 0, 0, 0, 350, 983, 37, 215, -1, 0, 89, 734, 0, 598, 999, 535, 
0, 773, 0, 0, 0, 539, 207, 0, 868, 701, 1, 0, 0, 600, 498, 235, 0, 611, 633, 582, 0, 184, 270, 517, 0, 75, 0, 538, 15, 87, 0, 657, 836, 41, 66, 0, 0, 0, 609, 0, 0, 0, 0, 0, 950, 667, 569, 0, 0, 377, 0, -1, 0, 557, 0, 0, 146, 106, 
183, 0, 38, 0, 0, 35, 126, 406, 841, 520, 176, 0, 743, 0, 77, 0, 0, 0, 69, 0, 737, 0, 622, 678, 0, 346, 583, 0, 8, 416, 589, 0, 0, 815, 0, 994, 0, 0, 979, 0, 986, 8, 0, 12, 0, 0, 0, 782, 0, 178, 89, 0, -1, 367, 497, 699, 399, 989, 
358, 145, 689, 460, 0, 417, 0, 448, 0, 408, 531, 0, 811, 492, 0, 0, 21, 0, 0, 0, 933, 383, 0, 3, 0, 0, 529, 693, 0, 0, 0, 521, 69, 998, 841, 591, 0, 0, 0, 351, 313, 725, 0, 33, 498, 641, 0, 55, 269, 122, 734, 557, 367, -1, 277, 817, 0, 729, 
883, 0, 0, 104, 294, 271, 0, 201, 0, 0, 1, 0, 0, 0, 0, 435, 0, 0, 0, 0, 558, 0, 0, 416, 0, 0, 897, 0, 0, 636, 557, 0, 0, 0, 0, 768, 0, 0, 8, 661, 0, 0, 0, 37, 0, 291, 995, 0, 320, 796, 0, 0, 497, 277, -1, 204, 535, 0, 
913, 730, 0, 0, 911, 925, 146, 0, 0, 803, 0, 145, 354, 0, 0, 905, 383, 371, 0, 0, 0, 498, 0, 936, 817, 197, 0, 166, 0, 130, 545, 227, 633, 454, 0, 0, 0, 0, 0, 0, 0, 682, 965, 80, 306, 0, 0, 0, 258, 343, 598, 0, 699, 817, 204, -1, 0, 0, 
885, 0, 620, 0, 0, 228, 0, 0, 785, 0, 0, 0, 0, 992, 0, 0, 773, 57, 109, 0, 0, 0, 0, 791, 0, 902, 499, 14, 512, 0, 951, 0, 804, 0, 223, 877, 826, 0, 0, 0, 0, 308, 0, 748, 0, 0, 182, 440, 577, 711, 999, 146, 399, 0, 535, 0, -1, 108, 
584, 0, 648, 0, 838, 211, 396, 0, 0, 0, 948, 0, 0, 0, 689, 56, 0, 0, 0, 896, 0, 502, 0, 424, 0, 0, 0, 771, 14, 0, 0, 86, 425, 0, 0, 600, 0, 0, 0, 529, 0, 460, 0, 774, 822, 709, 0, 433, 0, 0, 535, 106, 989, 729, 0, 0, 108, -1]
