557, 886, 669, 559, 214, 544, 855, 825, 420, 429, 674, 1079, -1, 926, 737, 395, 471, 482, 1149, 396, 959, 853, 1159, 525, 466, 574, 378, 648, 895, 863, 1028, 751, 598, 584, 736, 619, 379, 821, 609, 684, 664, 546, 215, 720, 819, 307, 355, 961, 761, 
742, 807, 793, 614, 910, 804, 1047, 648, 964, 975, 1017, 735, 926, -1, 389, 788, 843, 722, 842, 597, 956, 790, 400, 887, 1117, 1030, 880, 811, 841, 640, 224, 849, 965, 576, 301, 983, 1109, 821, 1101, 858, 831, 1169, 971, 457, 951, 746, 578, 461, 441, 
706, 782, 892, 641, 779, 732, 1034, 757, 873, 841, 785, 776, 737, 389, -1, 652, 744, 593, 968, 525, 766, 743, 549, 626, 927, 1005, 746, 668, 953, 842, 475, 634, 762, 376, 293, 869, 901, 796, 989, 632, 550, 1038, 752, 489, 889, 685, 454, 646, 619, 
708, 923, 639, 648, 541, 666, 1093, 741, 701, 731, 893, 1000, 395, 788, 652, -1, 383, 373, 1191, 507, 1172, 1041, 948, 471, 779, 836, 101, 830, 1056, 642, 805, 950, 889, 335, 591, 871, 405, 1028, 953, 757, 741, 909, 521, 774, 1049, 436, 312, 716, 763, 
511, 632, 484, 528, 545, 872, 880, 497, 544, 835, 707, 757, 471, 843, 744, 383, -1, 163, 943, 525, 1123, 1095, 948, 392, 599, 707, 379, 640, 986, 668, 886, 1049, 964, 567, 582, 648, 400, 1061, 855, 552, 612, 802, 451, 686, 856, 518, 431, 928, 720, 
486, 569, 545, 494, 562, 836, 876, 471, 578, 822, 643, 666, 482, 722, 593, 373, 163, -1, 892, 470, 1017, 1016, 814, 304, 617, 753, 408, 567, 965, 673, 766, 951, 902, 454, 443, 637, 463, 998, 858, 449, 490, 828, 452, 589, 815, 520, 358, 853, 661, 
606, 414, 799, 643, 1044, 1244, 618, 535, 870, 1206, 869, 501, 1149, 842, 968, 1191, 943, 892, -1, 853, 959, 1017, 928, 1088, 992, 897, 1237, 640, 747, 992, 979, 1171, 1180, 1151, 783, 716, 1292, 982, 975, 811, 897, 1050, 1064, 560, 594, 1014, 967, 1220, 645, 
339, 697, 506, 240, 316, 441, 673, 598, 409, 446, 668, 860, 396, 597, 525, 507, 525, 470, 853, -1, 779, 584, 898, 641, 597, 499, 553, 491, 581, 662, 751, 610, 546, 536, 480, 540, 694, 551, 568, 644, 632, 601, 453, 360, 621, 217, 215, 737, 377, 
763, 869, 1194, 820, 887, 954, 767, 1094, 863, 847, 601, 1044, 959, 956, 766, 1172, 1123, 1017, 959, 779, -1, 545, 1159, 1003, 830, 957, 1226, 552, 866, 1371, 1145, 463, 558, 1049, 899, 701, 1219, 595, 723, 750, 683, 833, 866, 654, 567, 959, 901, 1300, 882, 
721, 1020, 997, 663, 727, 565, 777, 1043, 785, 568, 891, 1180, 853, 790, 743, 1041, 1095, 1016, 1017, 584, 545, -1, 1141, 1108, 925, 781, 1095, 723, 541, 1110, 1002, 355, 421, 956, 847, 799, 1208, 121, 652, 986, 931, 781, 880, 572, 684, 711, 745, 1004, 630, 
968, 846, 1010, 887, 1187, 1161, 1283, 733, 1213, 1307, 1139, 630, 1159, 400, 549, 948, 948, 814, 928, 898, 1159, 1141, -1, 928, 1306, 1318, 1041, 979, 1181, 825, 282, 1140, 1271, 700, 431, 1181, 1232, 1180, 1388, 899, 885, 1440, 1165, 722, 1167, 1046, 826, 685, 769, 
679, 712, 837, 726, 671, 942, 1027, 746, 720, 895, 587, 804, 525, 887, 626, 471, 392, 304, 1088, 641, 1003, 1108, 928, -1, 627, 931, 498, 637, 1174, 950, 918, 945, 908, 489, 599, 732, 410, 1111, 944, 390, 377, 900, 445, 764, 924, 694, 511, 1022, 900, 
472, 712, 785, 613, 427, 880, 592, 842, 310, 643, 377, 1000, 466, 1117, 927, 779, 599, 617, 992, 597, 830, 925, 1306, 627, -1, 508, 763, 443, 893, 1119, 1253, 853, 675, 912, 897, 300, 596, 876, 426, 545, 583, 341, 281, 746, 557, 623, 667, 1303, 876, 
400, 811, 530, 432, 376, 712, 438, 763, 224, 527, 757, 1080, 574, 1030, 1005, 836, 707, 753, 897, 499, 957, 781, 1318, 931, 508, -1, 824, 611, 512, 902, 1194, 897, 709, 996, 916, 437, 836, 681, 335, 864, 908, 327, 569, 665, 549, 468, 661, 1159, 641, 
734, 961, 644, 685, 532, 699, 1107, 780, 691, 737, 915, 1057, 378, 880, 746, 101, 379, 408, 1237, 553, 1226, 1095, 1041, 498, 763, 824, -1, 865, 1088, 681, 900, 1004, 919, 433, 680, 880, 342, 1073, 952, 795, 787, 893, 509, 838, 1076, 451, 379, 797, 821, 
296, 401, 747, 436, 580, 874, 461, 629, 456, 742, 275, 669, 648, 811, 668, 830, 640, 567, 640, 491, 552, 723, 979, 637, 443, 611, 865, -1, 717, 1007, 971, 708, 659, 814, 626, 251, 828, 701, 532, 354, 394, 580, 508, 401, 299, 657, 599, 1129, 625, 
545, 870, 681, 471, 705, 732, 507, 800, 633, 701, 961, 1059, 895, 841, 953, 1056, 986, 965, 747, 581, 866, 541, 1181, 1174, 893, 512, 1088, 717, -1, 896, 1044, 832, 768, 1082, 877, 685, 1210, 441, 598, 1031, 1053, 712, 915, 531, 569, 662, 785, 1042, 438, 
772, 935, 429, 623, 845, 852, 1101, 548, 890, 1004, 1207, 925, 863, 640, 842, 642, 668, 673, 992, 662, 1371, 1110, 825, 950, 1119, 902, 681, 1007, 896, -1, 638, 1210, 1188, 706, 621, 1044, 960, 1075, 1143, 1052, 1085, 1151, 965, 745, 1120, 639, 609, 530, 551, 
900, 913, 881, 776, 1047, 942, 1235, 714, 1114, 1134, 1153, 776, 1028, 224, 475, 805, 886, 766, 979, 751, 1145, 1002, 282, 918, 1253, 1194, 900, 971, 1044, 638, -1, 1026, 1144, 570, 368, 1144, 1149, 1036, 1287, 948, 923, 1338, 1082, 652, 1142, 870, 675, 408, 623, 
791, 1052, 1108, 769, 704, 578, 924, 1124, 819, 549, 776, 1205, 751, 849, 634, 950, 1049, 951, 1171, 610, 463, 355, 1140, 945, 853, 897, 1004, 708, 832, 1210, 1026, -1, 267, 831, 831, 819, 1071, 434, 708, 871, 773, 796, 762, 672, 781, 731, 697, 1042, 804, 
703, 1037, 1013, 706, 521, 506, 806, 1100, 641, 340, 707, 1246, 598, 965, 762, 889, 964, 902, 1180, 546, 558, 421, 1271, 908, 675, 709, 919, 659, 768, 1188, 1144, 267, -1, 869, 900, 689, 943, 428, 495, 856, 782, 564, 610, 704, 705, 613, 659, 1118, 810, 
767, 901, 800, 691, 703, 694, 1156, 766, 853, 821, 892, 907, 584, 576, 376, 335, 567, 454, 1151, 536, 1049, 956, 700, 489, 912, 996, 433, 814, 1082, 706, 570, 831, 869, -1, 404, 945, 654, 979, 1051, 712, 654, 1049, 664, 688, 1059, 581, 337, 570, 727, 
581, 606, 677, 502, 758, 802, 944, 485, 796, 900, 794, 565, 736, 301, 293, 591, 582, 443, 783, 480, 899, 847, 431, 599, 897, 916, 680, 626, 877, 621, 368, 831, 900, 404, -1, 801, 856, 865, 985, 591, 578, 1023, 745, 395, 838, 633, 411, 593, 473, 
283, 514, 699, 458, 508, 894, 324, 689, 296, 698, 359, 827, 619, 983, 869, 871, 648, 637, 716, 540, 701, 799, 1181, 732, 300, 437, 880, 251, 685, 1044, 1144, 819, 689, 945, 801, -1, 802, 742, 377, 516, 579, 393, 472, 551, 276, 639, 673, 1245, 700, 
766, 952, 794, 799, 559, 890, 1084, 892, 658, 803, 782, 1105, 379, 1109, 901, 405, 400, 463, 1292, 694, 1219, 1208, 1232, 410, 596, 836, 342, 828, 1210, 960, 1149, 1071, 943, 654, 856, 802, -1, 1182, 907, 708, 716, 810, 387, 956, 1050, 617, 575, 1116, 1010, 
665, 996, 928, 609, 670, 548, 695, 1006, 711, 519, 881, 1177, 821, 821, 796, 1028, 1061, 998, 982, 551, 595, 121, 1180, 1111, 876, 681, 1073, 701, 441, 1075, 1036, 434, 428, 979, 865, 742, 1182, -1, 569, 988, 948, 702, 848, 561, 631, 662, 734, 1023, 593, 
491, 863, 812, 573, 431, 731, 423, 946, 330, 463, 612, 1154, 609, 1101, 989, 953, 855, 858, 975, 568, 723, 652, 1388, 944, 426, 335, 952, 532, 598, 1143, 1287, 708, 495, 1051, 985, 377, 907, 569, -1, 818, 829, 155, 547, 695, 442, 601, 742, 1289, 773, 
531, 428, 861, 641, 725, 1028, 787, 665, 661, 932, 306, 592, 684, 858, 632, 757, 552, 449, 811, 644, 750, 986, 899, 390, 545, 864, 795, 354, 1031, 1052, 948, 871, 856, 712, 591, 516, 708, 988, 818, -1, 147, 816, 525, 600, 643, 784, 631, 1149, 818, 
589, 544, 927, 677, 722, 974, 851, 752, 704, 891, 326, 678, 664, 831, 550, 741, 612, 490, 897, 632, 683, 931, 885, 377, 583, 908, 787, 394, 1053, 1085, 923, 773, 782, 654, 578, 579, 716, 948, 829, 147, -1, 835, 521, 607, 687, 777, 606, 1115, 835, 
525, 892, 802, 618, 388, 765, 504, 962, 287, 477, 616, 1189, 546, 1169, 1038, 909, 802, 828, 1050, 601, 833, 781, 1440, 900, 341, 327, 893, 580, 712, 1151, 1338, 796, 564, 1049, 1023, 393, 810, 702, 155, 816, 835, -1, 477, 777, 539, 593, 744, 1326, 847, 
489, 762, 715, 560, 293, 703, 758, 796, 362, 533, 480, 987, 215, 971, 752, 521, 451, 452, 1064, 453, 866, 880, 1165, 445, 281, 569, 509, 508, 915, 965, 1082, 762, 610, 664, 745, 472, 387, 848, 547, 525, 521, 477, -1, 695, 701, 448, 448, 1090, 799, 
342, 503, 618, 280, 634, 722, 598, 497, 594, 736, 656, 625, 720, 457, 489, 774, 686, 589, 560, 360, 654, 572, 722, 764, 746, 665, 838, 401, 531, 745, 652, 672, 704, 688, 395, 551, 956, 561, 695, 600, 607, 777, 695, -1, 495, 566, 484, 805, 272, 
380, 542, 811, 508, 679, 948, 219, 753, 497, 783, 486, 830, 819, 951, 889, 1049, 856, 815, 594, 621, 567, 684, 1167, 924, 557, 549, 1076, 299, 569, 1120, 1142, 781, 705, 1059, 838, 276, 1050, 631, 442, 643, 687, 539, 701, 495, -1, 768, 794, 1276, 664, 
464, 851, 474, 371, 232, 383, 774, 694, 410, 387, 796, 1019, 307, 746, 685, 436, 518, 520, 1014, 217, 959, 711, 1046, 694, 623, 468, 451, 657, 662, 639, 870, 731, 613, 581, 633, 639, 617, 662, 601, 784, 777, 593, 448, 566, 768, -1, 263, 763, 511, 
480, 751, 547, 394, 396, 489, 858, 613, 538, 552, 727, 861, 355, 578, 454, 312, 431, 358, 967, 215, 901, 745, 826, 511, 667, 661, 379, 599, 785, 609, 675, 697, 659, 337, 411, 673, 575, 734, 742, 631, 606, 744, 448, 484, 794, 263, -1, 643, 499, 
988, 1153, 853, 824, 982, 753, 1330, 876, 1118, 1018, 1308, 1095, 961, 461, 646, 716, 928, 853, 1220, 737, 1300, 1004, 685, 1022, 1303, 1159, 797, 1129, 1042, 530, 408, 1042, 1118, 570, 593, 1245, 1116, 1023, 1289, 1149, 1115, 1326, 1090, 805, 1276, 763, 643, -1, 673, 
436, 672, 483, 272, 653, 660, 686, 487, 641, 742, 882, 760, 761, 441, 619, 763, 720, 661, 645, 377, 882, 630, 769, 900, 876, 641, 821, 625, 438, 551, 623, 804, 810, 727, 473, 700, 1010, 593, 773, 818, 835, 847, 799, 272, 664, 511, 499, 673, -1]
