466, 434, 214, 57, 292, 108, 396, 67, 91, 490, -1, 57, 334, 325, 255, 479, 227, 287, 308, 86, 78, 342, 4, 4, 187, 384, 122, 389, 187, 414, 277, 52, 222, 98, 237, 145, 301, 292, 306, 79, 127, 87, 360, 274, 380, 349, 75, 144, 183, 30, 78, 276, 342, 283, 400, 388, 365, 290, 
409, 377, 271, 0, 235, 165, 453, 124, 34, 433, 57, -1, 391, 382, 312, 422, 284, 344, 365, 143, 21, 285, 61, 53, 244, 327, 65, 332, 244, 357, 220, 109, 279, 155, 180, 88, 244, 235, 363, 22, 70, 30, 303, 331, 437, 292, 18, 201, 126, 87, 21, 219, 399, 340, 343, 331, 308, 233, 
800, 768, 120, 391, 626, 226, 62, 267, 425, 824, 334, 391, -1, 9, 79, 813, 107, 47, 26, 248, 412, 676, 330, 338, 147, 718, 456, 723, 147, 748, 611, 282, 112, 236, 571, 479, 635, 626, 28, 413, 461, 421, 694, 60, 46, 683, 409, 190, 517, 304, 412, 610, 8, 51, 734, 722, 699, 624, 
791, 759, 111, 382, 617, 217, 71, 258, 416, 815, 325, 382, 9, -1, 70, 804, 98, 38, 17, 239, 403, 667, 321, 329, 138, 709, 447, 714, 138, 739, 602, 273, 103, 227, 562, 470, 626, 617, 19, 404, 452, 412, 685, 51, 55, 674, 400, 181, 508, 295, 403, 601, 17, 42, 725, 713, 690, 615, 
721, 689, 41, 312, 547, 147, 141, 188, 346, 745, 255, 312, 79, 70, -1, 734, 28, 32, 53, 169, 333, 597, 251, 259, 68, 639, 377, 644, 68, 669, 532, 203, 33, 157, 492, 400, 556, 547, 51, 334, 382, 342, 615, 19, 125, 604, 330, 111, 438, 225, 333, 531, 87, 28, 655, 643, 620, 545, 
13, 45, 693, 422, 187, 587, 875, 546, 388, 11, 479, 422, 813, 804, 734, -1, 706, 766, 787, 565, 401, 137, 483, 475, 666, 95, 357, 90, 666, 65, 202, 531, 701, 577, 242, 334, 178, 187, 785, 400, 352, 392, 119, 753, 859, 130, 404, 623, 296, 509, 401, 203, 821, 762, 79, 91, 114, 189, 
693, 661, 13, 284, 519, 119, 169, 160, 318, 717, 227, 284, 107, 98, 28, 706, -1, 60, 81, 141, 305, 569, 223, 231, 40, 611, 349, 616, 40, 641, 504, 175, 5, 129, 464, 372, 528, 519, 79, 306, 354, 314, 587, 47, 153, 576, 302, 83, 410, 197, 305, 503, 115, 56, 627, 615, 592, 517, 
753, 721, 73, 344, 579, 179, 109, 220, 378, 777, 287, 344, 47, 38, 32, 766, 60, -1, 21, 201, 365, 629, 283, 291, 100, 671, 409, 676, 100, 701, 564, 235, 65, 189, 524, 432, 588, 579, 19, 366, 414, 374, 647, 13, 93, 636, 362, 143, 470, 257, 365, 563, 55, 4, 687, 675, 652, 577, 
774, 742, 94, 365, 600, 200, 88, 241, 399, 798, 308, 365, 26, 17, 53, 787, 81, 21, -1, 222, 386, 650, 304, 312, 121, 692, 430, 697, 121, 722, 585, 256, 86, 210, 545, 453, 609, 600, 2, 387, 435, 395, 668, 34, 72, 657, 383, 164, 491, 278, 386, 584, 34, 25, 708, 696, 673, 598, 
552, 520, 128, 143, 378, 22, 310, 19, 177, 576, 86, 143, 248, 239, 169, 565, 141, 201, 222, -1, 164, 428, 82, 90, 101, 470, 208, 475, 101, 500, 363, 34, 136, 12, 323, 231, 387, 378, 220, 165, 213, 173, 446, 188, 294, 435, 161, 58, 269, 56, 164, 362, 256, 197, 486, 474, 451, 376, 
388, 356, 292, 21, 214, 186, 474, 145, 13, 412, 78, 21, 412, 403, 333, 401, 305, 365, 386, 164, -1, 264, 82, 74, 265, 306, 44, 311, 265, 336, 199, 130, 300, 176, 159, 67, 223, 214, 384, 1, 49, 9, 282, 352, 458, 271, 3, 222, 105, 108, 0, 198, 420, 361, 322, 310, 287, 212, 
124, 92, 556, 285, 50, 450, 738, 409, 251, 148, 342, 285, 676, 667, 597, 137, 569, 629, 650, 428, 264, -1, 346, 338, 529, 42, 220, 47, 529, 72, 65, 394, 564, 440, 105, 197, 41, 50, 648, 263, 215, 255, 18, 616, 722, 7, 267, 486, 159, 372, 264, 66, 684, 625, 58, 46, 23, 52, 
470, 438, 210, 61, 296, 104, 392, 63, 95, 494, 4, 61, 330, 321, 251, 483, 223, 283, 304, 82, 82, 346, -1, 8, 183, 388, 126, 393, 183, 418, 281, 48, 218, 94, 241, 149, 305, 296, 302, 83, 131, 91, 364, 270, 376, 353, 79, 140, 187, 26, 82, 280, 338, 279, 404, 392, 369, 294, 
462, 430, 218, 53, 288, 112, 400, 71, 87, 486, 4, 53, 338, 329, 259, 475, 231, 291, 312, 90, 74, 338, 8, -1, 191, 380, 118, 385, 191, 410, 273, 56, 226, 102, 233, 141, 297, 288, 310, 75, 123, 83, 356, 278, 384, 345, 71, 148, 179, 34, 74, 272, 346, 287, 396, 384, 361, 286, 
653, 621, 27, 244, 479, 79, 209, 120, 278, 677, 187, 244, 147, 138, 68, 666, 40, 100, 121, 101, 265, 529, 183, 191, -1, 571, 309, 576, 0, 601, 464, 135, 35, 89, 424, 332, 488, 479, 119, 266, 314, 274, 547, 87, 193, 536, 262, 43, 370, 157, 265, 463, 155, 96, 587, 575, 552, 477, 
82, 50, 598, 327, 92, 492, 780, 451, 293, 106, 384, 327, 718, 709, 639, 95, 611, 671, 692, 470, 306, 42, 388, 380, 571, -1, 262, 5, 571, 30, 107, 436, 606, 482, 147, 239, 83, 92, 690, 305, 257, 297, 24, 658, 764, 35, 309, 528, 201, 414, 306, 108, 726, 667, 16, 4, 19, 94, 
344, 312, 336, 65, 170, 230, 518, 189, 31, 368, 122, 65, 456, 447, 377, 357, 349, 409, 430, 208, 44, 220, 126, 118, 309, 262, -1, 267, 309, 292, 155, 174, 344, 220, 115, 23, 179, 170, 428, 43, 5, 35, 238, 396, 502, 227, 47, 266, 61, 152, 44, 154, 464, 405, 278, 266, 243, 168, 
77, 45, 603, 332, 97, 497, 785, 456, 298, 101, 389, 332, 723, 714, 644, 90, 616, 676, 697, 475, 311, 47, 393, 385, 576, 5, 267, -1, 576, 25, 112, 441, 611, 487, 152, 244, 88, 97, 695, 310, 262, 302, 29, 663, 769, 40, 314, 533, 206, 419, 311, 113, 731, 672, 11, 1, 24, 99, 
653, 621, 27, 244, 479, 79, 209, 120, 278, 677, 187, 244, 147, 138, 68, 666, 40, 100, 121, 101, 265, 529, 183, 191, 0, 571, 309, 576, -1, 601, 464, 135, 35, 89, 424, 332, 488, 479, 119, 266, 314, 274, 547, 87, 193, 536, 262, 43, 370, 157, 265, 463, 155, 96, 587, 575, 552, 477, 
52, 20, 628, 357, 122, 522, 810, 481, 323, 76, 414, 357, 748, 739, 669, 65, 641, 701, 722, 500, 336, 72, 418, 410, 601, 30, 292, 25, 601, -1, 137, 466, 636, 512, 177, 269, 113, 122, 720, 335, 287, 327, 54, 688, 794, 65, 339, 558, 231, 444, 336, 138, 756, 697, 14, 26, 49, 124, 
189, 157, 491, 220, 15, 385, 673, 344, 186, 213, 277, 220, 611, 602, 532, 202, 504, 564, 585, 363, 199, 65, 281, 273, 464, 107, 155, 112, 464, 137, -1, 329, 499, 375, 40, 132, 24, 15, 583, 198, 150, 190, 83, 551, 657, 72, 202, 421, 94, 307, 199, 1, 619, 560, 123, 111, 88, 13, 
518, 486, 162, 109, 344, 56, 344, 15, 143, 542, 52, 109, 282, 273, 203, 531, 175, 235, 256, 34, 130, 394, 48, 56, 135, 436, 174, 441, 135, 466, 329, -1, 170, 46, 289, 197, 353, 344, 254, 131, 179, 139, 412, 222, 328, 401, 127, 92, 235, 22, 130, 328, 290, 231, 452, 440, 417, 342, 
688, 656, 8, 279, 514, 114, 174, 155, 313, 712, 222, 279, 112, 103, 33, 701, 5, 65, 86, 136, 300, 564, 218, 226, 35, 606, 344, 611, 35, 636, 499, 170, -1, 124, 459, 367, 523, 514, 84, 301, 349, 309, 582, 52, 158, 571, 297, 78, 405, 192, 300, 498, 120, 61, 622, 610, 587, 512, 
564, 532, 116, 155, 390, 10, 298, 31, 189, 588, 98, 155, 236, 227, 157, 577, 129, 189, 210, 12, 176, 440, 94, 102, 89, 482, 220, 487, 89, 512, 375, 46, 124, -1, 335, 243, 399, 390, 208, 177, 225, 185, 458, 176, 282, 447, 173, 46, 281, 68, 176, 374, 244, 185, 498, 486, 463, 388, 
229, 197, 451, 180, 55, 345, 633, 304, 146, 253, 237, 180, 571, 562, 492, 242, 464, 524, 545, 323, 159, 105, 241, 233, 424, 147, 115, 152, 424, 177, 40, 289, 459, 335, -1, 92, 64, 55, 543, 158, 110, 150, 123, 511, 617, 112, 162, 381, 54, 267, 159, 39, 579, 520, 163, 151, 128, 53, 
321, 289, 359, 88, 147, 253, 541, 212, 54, 345, 145, 88, 479, 470, 400, 334, 372, 432, 453, 231, 67, 197, 149, 141, 332, 239, 23, 244, 332, 269, 132, 197, 367, 243, 92, -1, 156, 147, 451, 66, 18, 58, 215, 419, 525, 204, 70, 289, 38, 175, 67, 131, 487, 428, 255, 243, 220, 145, 
165, 133, 515, 244, 9, 409, 697, 368, 210, 189, 301, 244, 635, 626, 556, 178, 528, 588, 609, 387, 223, 41, 305, 297, 488, 83, 179, 88, 488, 113, 24, 353, 523, 399, 64, 156, -1, 9, 607, 222, 174, 214, 59, 575, 681, 48, 226, 445, 118, 331, 223, 25, 643, 584, 99, 87, 64, 11, 
174, 142, 506, 235, 0, 400, 688, 359, 201, 198, 292, 235, 626, 617, 547, 187, 519, 579, 600, 378, 214, 50, 296, 288, 479, 92, 170, 97, 479, 122, 15, 344, 514, 390, 55, 147, 9, -1, 598, 213, 165, 205, 68, 566, 672, 57, 217, 436, 109, 322, 214, 16, 634, 575, 108, 96, 73, 2, 
772, 740, 92, 363, 598, 198, 90, 239, 397, 796, 306, 363, 28, 19, 51, 785, 79, 19, 2, 220, 384, 648, 302, 310, 119, 690, 428, 695, 119, 720, 583, 254, 84, 208, 543, 451, 607, 598, -1, 385, 433, 393, 666, 32, 74, 655, 381, 162, 489, 276, 384, 582, 36, 23, 706, 694, 671, 596, 
387, 355, 293, 22, 213, 187, 475, 146, 12, 411, 79, 22, 413, 404, 334, 400, 306, 366, 387, 165, 1, 263, 83, 75, 266, 305, 43, 310, 266, 335, 198, 131, 301, 177, 158, 66, 222, 213, 385, -1, 48, 8, 281, 353, 459, 270, 4, 223, 104, 109, 1, 197, 421, 362, 321, 309, 286, 211, 
339, 307, 341, 70, 165, 235, 523, 194, 36, 363, 127, 70, 461, 452, 382, 352, 354, 414, 435, 213, 49, 215, 131, 123, 314, 257, 5, 262, 314, 287, 150, 179, 349, 225, 110, 18, 174, 165, 433, 48, -1, 40, 233, 401, 507, 222, 52, 271, 56, 157, 49, 149, 469, 410, 273, 261, 238, 163, 
379, 347, 301, 30, 205, 195, 483, 154, 4, 403, 87, 30, 421, 412, 342, 392, 314, 374, 395, 173, 9, 255, 91, 83, 274, 297, 35, 302, 274, 327, 190, 139, 309, 185, 150, 58, 214, 205, 393, 8, 40, -1, 273, 361, 467, 262, 12, 231, 96, 117, 9, 189, 429, 370, 313, 301, 278, 203, 
106, 74, 574, 303, 68, 468, 756, 427, 269, 130, 360, 303, 694, 685, 615, 119, 587, 647, 668, 446, 282, 18, 364, 356, 547, 24, 238, 29, 547, 54, 83, 412, 582, 458, 123, 215, 59, 68, 666, 281, 233, 273, -1, 634, 740, 11, 285, 504, 177, 390, 282, 84, 702, 643, 40, 28, 5, 70, 
740, 708, 60, 331, 566, 166, 122, 207, 365, 764, 274, 331, 60, 51, 19, 753, 47, 13, 34, 188, 352, 616, 270, 278, 87, 658, 396, 663, 87, 688, 551, 222, 52, 176, 511, 419, 575, 566, 32, 353, 401, 361, 634, -1, 106, 623, 349, 130, 457, 244, 352, 550, 68, 9, 674, 662, 639, 564, 
846, 814, 166, 437, 672, 272, 16, 313, 471, 870, 380, 437, 46, 55, 125, 859, 153, 93, 72, 294, 458, 722, 376, 384, 193, 764, 502, 769, 193, 794, 657, 328, 158, 282, 617, 525, 681, 672, 74, 459, 507, 467, 740, 106, -1, 729, 455, 236, 563, 350, 458, 656, 38, 97, 780, 768, 745, 670, 
117, 85, 563, 292, 57, 457, 745, 416, 258, 141, 349, 292, 683, 674, 604, 130, 576, 636, 657, 435, 271, 7, 353, 345, 536, 35, 227, 40, 536, 65, 72, 401, 571, 447, 112, 204, 48, 57, 655, 270, 222, 262, 11, 623, 729, -1, 274, 493, 166, 379, 271, 73, 691, 632, 51, 39, 16, 59, 
391, 359, 289, 18, 217, 183, 471, 142, 16, 415, 75, 18, 409, 400, 330, 404, 302, 362, 383, 161, 3, 267, 79, 71, 262, 309, 47, 314, 262, 339, 202, 127, 297, 173, 162, 70, 226, 217, 381, 4, 52, 12, 285, 349, 455, 274, -1, 219, 108, 105, 3, 201, 417, 358, 325, 313, 290, 215, 
610, 578, 70, 201, 436, 36, 252, 77, 235, 634, 144, 201, 190, 181, 111, 623, 83, 143, 164, 58, 222, 486, 140, 148, 43, 528, 266, 533, 43, 558, 421, 92, 78, 46, 381, 289, 445, 436, 162, 223, 271, 231, 504, 130, 236, 493, 219, -1, 327, 114, 222, 420, 198, 139, 544, 532, 509, 434, 
283, 251, 397, 126, 109, 291, 579, 250, 92, 307, 183, 126, 517, 508, 438, 296, 410, 470, 491, 269, 105, 159, 187, 179, 370, 201, 61, 206, 370, 231, 94, 235, 405, 281, 54, 38, 118, 109, 489, 104, 56, 96, 177, 457, 563, 166, 108, 327, -1, 213, 105, 93, 525, 466, 217, 205, 182, 107, 
496, 464, 184, 87, 322, 78, 366, 37, 121, 520, 30, 87, 304, 295, 225, 509, 197, 257, 278, 56, 108, 372, 26, 34, 157, 414, 152, 419, 157, 444, 307, 22, 192, 68, 267, 175, 331, 322, 276, 109, 157, 117, 390, 244, 350, 379, 105, 114, 213, -1, 108, 306, 312, 253, 430, 418, 395, 320, 
388, 356, 292, 21, 214, 186, 474, 145, 13, 412, 78, 21, 412, 403, 333, 401, 305, 365, 386, 164, 0, 264, 82, 74, 265, 306, 44, 311, 265, 336, 199, 130, 300, 176, 159, 67, 223, 214, 384, 1, 49, 9, 282, 352, 458, 271, 3, 222, 105, 108, -1, 198, 420, 361, 322, 310, 287, 212, 
190, 158, 490, 219, 16, 384, 672, 343, 185, 214, 276, 219, 610, 601, 531, 203, 503, 563, 584, 362, 198, 66, 280, 272, 463, 108, 154, 113, 463, 138, 1, 328, 498, 374, 39, 131, 25, 16, 582, 197, 149, 189, 84, 550, 656, 73, 201, 420, 93, 306, 198, -1, 618, 559, 124, 112, 89, 14, 
808, 776, 128, 399, 634, 234, 54, 275, 433, 832, 342, 399, 8, 17, 87, 821, 115, 55, 34, 256, 420, 684, 338, 346, 155, 726, 464, 731, 155, 756, 619, 290, 120, 244, 579, 487, 643, 634, 36, 421, 469, 429, 702, 68, 38, 691, 417, 198, 525, 312, 420, 618, -1, 59, 742, 730, 707, 632, 
749, 717, 69, 340, 575, 175, 113, 216, 374, 773, 283, 340, 51, 42, 28, 762, 56, 4, 25, 197, 361, 625, 279, 287, 96, 667, 405, 672, 96, 697, 560, 231, 61, 185, 520, 428, 584, 575, 23, 362, 410, 370, 643, 9, 97, 632, 358, 139, 466, 253, 361, 559, 59, -1, 683, 671, 648, 573, 
66, 34, 614, 343, 108, 508, 796, 467, 309, 90, 400, 343, 734, 725, 655, 79, 627, 687, 708, 486, 322, 58, 404, 396, 587, 16, 278, 11, 587, 14, 123, 452, 622, 498, 163, 255, 99, 108, 706, 321, 273, 313, 40, 674, 780, 51, 325, 544, 217, 430, 322, 124, 742, 683, -1, 12, 35, 110, 
78, 46, 602, 331, 96, 496, 784, 455, 297, 102, 388, 331, 722, 713, 643, 91, 615, 675, 696, 474, 310, 46, 392, 384, 575, 4, 266, 1, 575, 26, 111, 440, 610, 486, 151, 243, 87, 96, 694, 309, 261, 301, 28, 662, 768, 39, 313, 532, 205, 418, 310, 112, 730, 671, 12, -1, 23, 98, 
101, 69, 579, 308, 73, 473, 761, 432, 274, 125, 365, 308, 699, 690, 620, 114, 592, 652, 673, 451, 287, 23, 369, 361, 552, 19, 243, 24, 552, 49, 88, 417, 587, 463, 128, 220, 64, 73, 671, 286, 238, 278, 5, 639, 745, 16, 290, 509, 182, 395, 287, 89, 707, 648, 35, 23, -1, 75, 
176, 144, 504, 233, 2, 398, 686, 357, 199, 200, 290, 233, 624, 615, 545, 189, 517, 577, 598, 376, 212, 52, 294, 286, 477, 94, 168, 99, 477, 124, 13, 342, 512, 388, 53, 145, 11, 2, 596, 211, 163, 203, 70, 564, 670, 59, 215, 434, 107, 320, 212, 14, 632, 573, 110, 98, 75, -1]
