57
1196, 1266, 367, 1047, 893, 983, 241, 844, 718, 514, -1, 847, 918, 653, 1013, 579, 275, 312, 1008, 1009, 562, 1115, 1015, 391, 1045, 1040, 664, 815, 1103, 820, 568, 528, 1016, 1150, 341, 499, 666, 773, 653, 393, 401, 759, 520, 652, 535, 1014, 352, 909, 712, 495, 407, 697, 1063, 773, 684, 223, 899, 
396, 499, 678, 408, 613, 755, 752, 147, 765, 889, 847, -1, 668, 334, 346, 844, 653, 758, 371, 392, 590, 345, 527, 738, 873, 319, 438, 428, 692, 318, 660, 632, 458, 341, 613, 650, 609, 676, 636, 1015, 639, 698, 582, 934, 599, 883, 938, 556, 392, 540, 453, 687, 383, 628, 330, 666, 325, 
848, 949, 668, 708, 817, 738, 774, 541, 1226, 634, 918, 668, -1, 727, 757, 1155, 918, 931, 848, 1054, 581, 601, 254, 554, 733, 574, 677, 1034, 860, 354, 398, 1047, 1104, 697, 785, 434, 459, 194, 403, 1100, 851, 261, 722, 1025, 509, 840, 1068, 395, 903, 886, 749, 1170, 939, 1193, 873, 728, 608, 
726, 827, 439, 720, 824, 962, 513, 331, 764, 692, 653, 334, 727, -1, 661, 828, 493, 470, 670, 560, 646, 569, 642, 619, 1065, 623, 154, 500, 960, 428, 539, 577, 623, 655, 555, 535, 692, 713, 495, 928, 610, 745, 628, 973, 406, 1071, 848, 746, 185, 534, 282, 683, 673, 522, 392, 536, 302, 
241, 275, 923, 105, 386, 532, 978, 423, 784, 1102, 1013, 346, 757, 661, -1, 843, 816, 1015, 108, 465, 588, 484, 644, 886, 667, 245, 768, 522, 383, 499, 856, 721, 478, 304, 699, 829, 595, 744, 870, 1058, 689, 739, 577, 855, 851, 661, 991, 465, 698, 602, 674, 730, 213, 816, 459, 809, 641, 
1051, 1065, 828, 896, 634, 818, 754, 925, 271, 1028, 579, 844, 1155, 828, 843, -1, 421, 740, 786, 811, 600, 1173, 1194, 790, 929, 1002, 936, 596, 847, 967, 954, 282, 762, 1097, 396, 874, 747, 1008, 1038, 395, 311, 970, 444, 389, 931, 822, 325, 931, 799, 314, 579, 318, 827, 656, 546, 546, 1074, 
989, 1050, 433, 870, 742, 893, 363, 690, 479, 676, 275, 653, 918, 493, 816, 421, -1, 328, 791, 748, 510, 965, 952, 505, 992, 882, 565, 544, 952, 722, 627, 269, 748, 971, 229, 561, 637, 795, 687, 462, 262, 784, 413, 613, 560, 944, 376, 835, 504, 267, 227, 441, 827, 518, 429, 253, 770, 
1146, 1231, 282, 1065, 1013, 1132, 216, 751, 772, 523, 312, 758, 931, 470, 1015, 740, 328, -1, 1009, 913, 712, 1012, 965, 512, 1212, 1013, 458, 749, 1206, 766, 565, 566, 941, 1087, 495, 532, 797, 841, 584, 682, 563, 854, 673, 902, 446, 1196, 619, 983, 511, 574, 342, 722, 1034, 634, 639, 386, 733, 
279, 284, 947, 204, 383, 572, 990, 477, 703, 1145, 1008, 371, 848, 670, 108, 786, 791, 1009, -1, 394, 617, 560, 739, 923, 718, 346, 791, 447, 404, 574, 910, 664, 391, 381, 689, 877, 647, 822, 927, 1035, 667, 813, 577, 834, 894, 690, 965, 552, 679, 563, 668, 651, 130, 751, 411, 816, 687, 
467, 493, 945, 570, 711, 933, 979, 537, 619, 1200, 1009, 392, 1054, 560, 465, 811, 748, 913, 394, -1, 830, 648, 911, 1032, 1081, 598, 706, 229, 787, 710, 1007, 591, 95, 556, 765, 980, 897, 1039, 992, 1109, 749, 1047, 750, 1017, 923, 1041, 1020, 864, 464, 595, 631, 544, 293, 460, 335, 874, 647, 
806, 863, 570, 579, 408, 434, 580, 579, 730, 673, 562, 590, 581, 646, 588, 600, 510, 712, 617, 830, -1, 797, 677, 391, 501, 614, 694, 708, 583, 509, 498, 582, 834, 764, 292, 426, 148, 423, 601, 582, 320, 377, 160, 455, 564, 494, 545, 385, 751, 401, 460, 702, 723, 878, 542, 350, 754, 
398, 521, 867, 487, 810, 872, 974, 275, 1106, 1007, 1115, 345, 601, 569, 484, 1173, 965, 1012, 560, 648, 797, -1, 364, 908, 956, 283, 595, 755, 807, 339, 756, 975, 725, 225, 903, 780, 752, 703, 694, 1306, 941, 746, 845, 1199, 723, 1014, 1237, 589, 663, 867, 748, 1030, 574, 946, 675, 923, 331, 
670, 783, 737, 606, 825, 796, 855, 390, 1208, 778, 1015, 527, 254, 642, 644, 1194, 952, 965, 739, 911, 677, 364, -1, 705, 828, 418, 606, 942, 841, 245, 524, 1041, 974, 497, 848, 565, 581, 407, 476, 1216, 907, 467, 786, 1127, 563, 923, 1167, 438, 803, 896, 748, 1142, 807, 1113, 804, 819, 438, 
1060, 1146, 288, 885, 796, 800, 305, 676, 926, 289, 391, 738, 554, 619, 886, 790, 505, 512, 923, 1032, 391, 908, 705, -1, 826, 836, 585, 897, 961, 572, 236, 724, 1058, 968, 409, 157, 406, 403, 367, 618, 496, 396, 471, 707, 320, 851, 596, 630, 761, 597, 456, 889, 1006, 956, 725, 262, 742, 
865, 876, 1047, 593, 410, 156, 1071, 863, 1056, 1085, 1045, 873, 733, 1065, 667, 929, 992, 1212, 718, 1081, 501, 956, 828, 826, -1, 698, 1117, 1027, 391, 775, 887, 985, 1070, 850, 767, 839, 437, 627, 978, 946, 755, 565, 581, 647, 994, 155, 936, 396, 1166, 810, 937, 1045, 848, 1277, 899, 847, 1073, 
276, 375, 868, 214, 544, 602, 952, 305, 964, 1010, 1040, 319, 574, 623, 245, 1002, 882, 1013, 346, 598, 614, 283, 418, 836, 698, -1, 687, 671, 524, 334, 746, 856, 644, 165, 766, 742, 571, 616, 736, 1150, 785, 632, 658, 980, 752, 745, 1087, 380, 710, 721, 697, 901, 414, 924, 575, 827, 503, 
824, 934, 375, 812, 924, 1031, 476, 383, 898, 597, 664, 438, 677, 154, 768, 936, 565, 458, 791, 706, 694, 595, 606, 585, 1117, 687, -1, 654, 1055, 429, 463, 700, 774, 723, 624, 481, 719, 679, 390, 981, 695, 723, 705, 1052, 311, 1139, 909, 777, 314, 647, 360, 820, 804, 654, 539, 561, 282, 
616, 646, 815, 622, 645, 880, 822, 564, 407, 1080, 815, 428, 1034, 500, 522, 596, 544, 749, 447, 229, 708, 755, 942, 897, 1027, 671, 654, -1, 781, 710, 917, 364, 208, 681, 582, 876, 805, 981, 926, 897, 557, 979, 599, 841, 834, 969, 806, 842, 398, 397, 476, 325, 399, 309, 177, 701, 684, 
571, 543, 1097, 329, 222, 259, 1126, 740, 875, 1224, 1103, 692, 860, 960, 383, 847, 952, 1206, 404, 787, 583, 807, 841, 961, 391, 524, 1055, 781, -1, 737, 995, 852, 765, 631, 768, 949, 577, 797, 1053, 1022, 734, 758, 585, 714, 1044, 351, 981, 467, 1011, 708, 877, 856, 520, 1074, 706, 899, 970, 
573, 685, 574, 492, 670, 706, 680, 187, 969, 693, 820, 318, 354, 428, 499, 967, 722, 766, 574, 710, 509, 339, 245, 572, 775, 334, 429, 710, 737, -1, 432, 798, 769, 433, 631, 446, 459, 397, 403, 1020, 688, 440, 587, 948, 431, 833, 961, 389, 584, 661, 513, 900, 638, 876, 565, 620, 313, 
986, 1089, 286, 850, 863, 861, 389, 560, 1041, 268, 568, 660, 398, 539, 856, 954, 627, 565, 910, 1007, 498, 756, 524, 236, 887, 746, 463, 917, 995, 432, -1, 831, 1052, 862, 558, 87, 465, 323, 138, 840, 648, 363, 598, 897, 168, 942, 806, 597, 713, 704, 493, 987, 985, 983, 747, 429, 578, 
893, 927, 677, 794, 649, 858, 627, 721, 219, 927, 528, 632, 1047, 577, 721, 282, 269, 566, 664, 591, 582, 975, 1041, 724, 985, 856, 700, 364, 852, 798, 831, -1, 562, 926, 342, 766, 720, 934, 883, 552, 298, 916, 437, 589, 767, 907, 460, 871, 523, 184, 369, 172, 679, 393, 315, 473, 840, 
506, 511, 984, 584, 684, 918, 1008, 605, 559, 1242, 1016, 458, 1104, 623, 478, 762, 748, 941, 391, 95, 834, 725, 974, 1058, 1070, 644, 774, 208, 765, 769, 1052, 562, -1, 613, 760, 1019, 910, 1077, 1049, 1082, 733, 1078, 740, 978, 975, 1018, 995, 887, 523, 576, 657, 491, 291, 459, 341, 884, 730, 
184, 303, 963, 306, 667, 749, 1052, 350, 1021, 1122, 1150, 341, 697, 655, 304, 1097, 971, 1087, 381, 556, 764, 225, 497, 968, 850, 165, 723, 681, 631, 433, 862, 926, 613, -1, 884, 865, 731, 762, 831, 1276, 900, 785, 792, 1115, 844, 890, 1207, 544, 716, 815, 778, 952, 399, 928, 622, 947, 500, 
904, 960, 471, 732, 556, 677, 427, 638, 524, 658, 341, 613, 785, 555, 699, 396, 229, 495, 689, 765, 292, 903, 848, 409, 767, 766, 624, 582, 768, 631, 558, 342, 760, 884, -1, 479, 431, 639, 648, 405, 93, 612, 193, 438, 550, 721, 335, 648, 611, 206, 285, 496, 758, 666, 431, 181, 772, 
976, 1073, 265, 825, 805, 809, 347, 565, 973, 280, 499, 650, 434, 535, 829, 874, 561, 532, 877, 980, 426, 780, 565, 157, 839, 742, 481, 876, 949, 446, 87, 766, 1019, 865, 479, -1, 409, 323, 217, 755, 568, 346, 521, 812, 199, 883, 721, 574, 700, 635, 445, 924, 955, 946, 703, 350, 610, 
797, 861, 610, 562, 450, 403, 645, 569, 869, 667, 666, 609, 459, 692, 595, 747, 637, 797, 647, 897, 148, 752, 581, 406, 437, 571, 719, 805, 577, 459, 465, 720, 910, 731, 431, 409, -1, 300, 565, 709, 467, 247, 305, 569, 563, 476, 681, 273, 820, 538, 553, 837, 762, 989, 637, 452, 742, 
886, 976, 583, 701, 718, 635, 664, 573, 1112, 547, 773, 676, 194, 713, 744, 1008, 795, 841, 822, 1039, 423, 703, 407, 403, 627, 616, 679, 981, 797, 397, 323, 934, 1077, 762, 639, 323, 300, -1, 394, 922, 704, 76, 575, 852, 465, 719, 898, 347, 882, 766, 661, 1066, 925, 1135, 809, 581, 675, 
968, 1080, 316, 869, 935, 944, 444, 520, 1095, 324, 653, 636, 403, 495, 870, 1038, 687, 584, 927, 992, 601, 694, 476, 367, 978, 736, 390, 926, 1053, 403, 138, 883, 1049, 831, 648, 217, 565, 394, -1, 954, 737, 451, 692, 1013, 139, 1038, 912, 649, 676, 768, 523, 1033, 990, 981, 765, 526, 489, 
1280, 1318, 724, 1084, 806, 889, 619, 1043, 646, 831, 393, 1015, 1100, 928, 1058, 395, 462, 682, 1035, 1109, 582, 1306, 1216, 618, 946, 1150, 981, 897, 1022, 1020, 840, 552, 1082, 1276, 405, 755, 709, 922, 954, -1, 382, 877, 497, 369, 857, 868, 93, 965, 960, 516, 646, 671, 1105, 917, 787, 441, 1166, 
902, 946, 562, 726, 515, 656, 514, 682, 454, 750, 401, 639, 851, 610, 689, 311, 262, 563, 667, 749, 320, 941, 907, 496, 755, 785, 695, 557, 734, 688, 648, 298, 733, 900, 93, 568, 467, 704, 737, 382, -1, 671, 182, 376, 641, 692, 308, 674, 646, 161, 346, 436, 735, 657, 423, 270, 829, 
897, 979, 606, 693, 674, 579, 673, 607, 1087, 572, 759, 698, 261, 745, 739, 970, 784, 854, 813, 1047, 377, 746, 467, 396, 565, 632, 723, 979, 758, 440, 363, 916, 1078, 785, 612, 346, 247, 76, 451, 877, 671, -1, 534, 791, 507, 655, 857, 325, 908, 743, 667, 1046, 922, 1141, 807, 565, 728, 
803, 848, 597, 592, 375, 484, 583, 609, 572, 750, 520, 582, 722, 628, 577, 444, 413, 673, 577, 750, 160, 845, 786, 471, 581, 658, 705, 599, 585, 587, 598, 437, 740, 792, 193, 521, 305, 575, 692, 497, 182, 534, -1, 369, 626, 533, 444, 502, 697, 258, 407, 550, 670, 764, 446, 330, 787, 
1094, 1107, 875, 862, 518, 584, 816, 974, 628, 984, 652, 934, 1025, 973, 855, 389, 613, 902, 834, 1017, 455, 1199, 1127, 707, 647, 980, 1052, 841, 714, 948, 897, 589, 978, 1115, 438, 812, 569, 852, 1013, 369, 376, 791, 369, -1, 945, 538, 370, 773, 1013, 485, 718, 658, 925, 979, 735, 562, 1155, 
962, 1069, 187, 865, 903, 944, 320, 508, 983, 305, 535, 599, 509, 406, 851, 931, 560, 446, 894, 923, 564, 723, 563, 320, 994, 752, 311, 834, 1044, 431, 168, 767, 975, 844, 550, 199, 563, 465, 139, 857, 641, 507, 626, 945, -1, 1033, 809, 683, 577, 668, 404, 921, 949, 863, 676, 422, 483, 
877, 875, 1063, 605, 333, 142, 1071, 897, 953, 1128, 1014, 883, 840, 1071, 661, 822, 944, 1196, 690, 1041, 494, 1014, 923, 851, 155, 745, 1139, 969, 351, 833, 942, 907, 1018, 890, 721, 883, 476, 719, 1038, 868, 692, 655, 533, 538, 1033, -1, 858, 484, 1151, 743, 917, 952, 815, 1219, 855, 828, 1115, 
1208, 1247, 676, 1024, 761, 866, 574, 972, 563, 812, 352, 938, 1068, 848, 991, 325, 376, 619, 965, 1020, 545, 1237, 1167, 596, 936, 1087, 909, 806, 981, 961, 806, 460, 995, 1207, 335, 721, 681, 898, 912, 93, 308, 857, 444, 370, 809, 858, -1, 929, 873, 431, 566, 583, 1029, 823, 700, 388, 1094, 
626, 690, 785, 395, 448, 360, 852, 504, 999, 845, 909, 556, 395, 746, 465, 931, 835, 983, 552, 864, 385, 589, 438, 630, 396, 380, 777, 842, 467, 389, 597, 871, 887, 544, 648, 574, 273, 347, 649, 965, 674, 325, 502, 773, 683, 484, 929, -1, 875, 693, 699, 956, 671, 1076, 695, 687, 696, 
748, 833, 571, 777, 871, 1046, 614, 448, 681, 844, 712, 392, 903, 185, 698, 799, 504, 511, 679, 464, 751, 663, 803, 761, 1166, 710, 314, 398, 1011, 584, 713, 523, 523, 716, 611, 700, 820, 882, 676, 960, 646, 908, 697, 1013, 577, 1151, 873, 875, -1, 536, 345, 595, 652, 358, 352, 626, 429, 
799, 839, 604, 659, 498, 688, 573, 612, 348, 831, 495, 540, 886, 534, 602, 314, 267, 574, 563, 595, 401, 867, 896, 597, 810, 721, 647, 397, 708, 661, 704, 184, 576, 815, 206, 635, 538, 766, 768, 516, 161, 743, 258, 485, 668, 743, 431, 693, 536, -1, 305, 308, 610, 519, 275, 368, 762, 
821, 900, 344, 727, 694, 836, 352, 473, 584, 611, 407, 453, 749, 282, 674, 579, 227, 342, 668, 631, 460, 748, 748, 456, 937, 697, 360, 476, 877, 513, 493, 369, 657, 778, 285, 445, 553, 661, 523, 646, 346, 667, 407, 718, 404, 917, 566, 699, 345, 305, -1, 519, 703, 504, 327, 283, 544, 
886, 900, 842, 812, 671, 906, 798, 800, 88, 1096, 697, 687, 1170, 683, 730, 318, 441, 722, 651, 544, 702, 1030, 1142, 889, 1045, 901, 820, 325, 856, 900, 987, 172, 491, 952, 496, 924, 837, 1066, 1033, 671, 436, 1046, 550, 658, 921, 952, 583, 956, 595, 308, 519, -1, 644, 378, 357, 641, 929, 
263, 256, 998, 312, 501, 701, 1041, 508, 702, 1214, 1063, 383, 939, 673, 213, 827, 827, 1034, 130, 293, 723, 574, 807, 1006, 848, 414, 804, 399, 520, 638, 985, 679, 291, 399, 758, 955, 762, 925, 990, 1105, 735, 922, 670, 925, 949, 815, 1029, 671, 652, 610, 703, 644, -1, 700, 412, 884, 693, 
891, 934, 798, 913, 914, 1139, 782, 735, 453, 1082, 773, 628, 1193, 522, 816, 656, 518, 634, 751, 460, 878, 946, 1113, 956, 1277, 924, 654, 309, 1074, 876, 983, 393, 459, 928, 666, 946, 989, 1135, 981, 917, 657, 1141, 764, 979, 863, 1219, 823, 1076, 358, 519, 504, 378, 700, -1, 389, 740, 774, 
595, 646, 663, 544, 550, 762, 677, 445, 436, 918, 684, 330, 873, 392, 459, 546, 429, 639, 411, 335, 542, 675, 804, 725, 899, 575, 539, 177, 706, 565, 747, 315, 341, 622, 431, 703, 637, 809, 765, 787, 423, 807, 446, 735, 676, 855, 700, 695, 352, 275, 327, 357, 412, 389, -1, 543, 586, 
998, 1070, 315, 835, 699, 780, 262, 657, 675, 484, 223, 666, 728, 536, 809, 546, 253, 386, 816, 874, 350, 923, 819, 262, 847, 827, 561, 701, 899, 620, 429, 473, 884, 947, 181, 350, 452, 581, 526, 441, 270, 565, 330, 562, 422, 828, 388, 687, 626, 368, 283, 641, 884, 740, 543, -1, 748, 
630, 752, 612, 675, 895, 986, 724, 230, 1011, 783, 899, 325, 608, 302, 641, 1074, 770, 733, 687, 647, 754, 331, 438, 742, 1073, 503, 282, 684, 970, 313, 578, 840, 730, 500, 772, 610, 742, 675, 489, 1166, 829, 728, 787, 1155, 483, 1115, 1094, 696, 429, 762, 544, 929, 693, 774, 586, 748, -1]
