66
25, 248, 972, 675, 906, 1028, 133, 91, 877, 786, 993, 963, 472, 108, 460, 545, 787, 927, 838, -1, 386, 667, 355, 526, 539, 920, 909, 920, 808, 1070, 526, 647, 683, 594, 950, 779, 592, 670, 745, 362, 517, 868, 808, 808, 55, 932, 397, 1060, 656, 757, 914, 726, 749, 889, 754, 908, 805, 230, 710, 870, 329, 342, 517, 469, 986, 718, 
409, 357, 730, 676, 520, 691, 393, 406, 532, 731, 656, 920, 408, 493, 523, 296, 413, 724, 776, 386, -1, 328, 105, 164, 409, 885, 879, 659, 678, 794, 150, 424, 320, 225, 724, 572, 270, 290, 738, 433, 247, 866, 433, 423, 351, 808, 298, 716, 582, 380, 852, 497, 666, 533, 409, 593, 437, 169, 378, 679, 126, 50, 314, 305, 658, 363, 
685, 522, 436, 610, 332, 365, 619, 652, 210, 602, 330, 768, 400, 763, 563, 177, 164, 461, 632, 667, 328, -1, 312, 339, 334, 745, 745, 356, 490, 476, 190, 225, 73, 331, 441, 333, 441, 144, 649, 524, 170, 758, 400, 313, 618, 603, 352, 395, 476, 358, 694, 256, 526, 224, 87, 266, 429, 488, 50, 434, 338, 350, 236, 284, 330, 65, 
375, 267, 670, 572, 566, 677, 328, 352, 523, 631, 642, 821, 303, 455, 418, 225, 434, 652, 678, 355, 105, 312, -1, 261, 312, 785, 778, 605, 588, 749, 183, 350, 328, 316, 659, 498, 374, 323, 634, 332, 182, 763, 512, 483, 310, 720, 193, 708, 482, 457, 754, 428, 569, 534, 399, 565, 520, 189, 358, 603, 30, 73, 228, 208, 638, 363, 
551, 521, 774, 814, 411, 662, 552, 560, 506, 853, 630, 1037, 549, 635, 678, 388, 353, 789, 894, 526, 164, 339, 261, -1, 533, 1006, 1002, 695, 778, 813, 161, 507, 295, 68, 776, 646, 119, 233, 871, 594, 340, 997, 281, 297, 500, 904, 445, 679, 706, 231, 967, 567, 783, 493, 398, 594, 279, 296, 386, 753, 287, 213, 425, 433, 640, 344, 
546, 306, 443, 288, 666, 591, 434, 481, 481, 322, 561, 510, 87, 601, 242, 165, 497, 388, 367, 539, 409, 334, 312, 533, -1, 476, 471, 406, 283, 556, 384, 149, 401, 565, 417, 245, 652, 452, 340, 242, 202, 464, 707, 636, 483, 414, 146, 632, 174, 657, 443, 212, 257, 517, 393, 452, 729, 477, 343, 331, 307, 386, 111, 104, 540, 397, 
918, 676, 504, 245, 1051, 815, 789, 838, 791, 153, 800, 44, 488, 941, 461, 621, 887, 400, 113, 920, 885, 745, 785, 1006, 476, -1, 16, 548, 262, 629, 851, 521, 819, 1032, 463, 432, 1125, 886, 176, 558, 667, 85, 1145, 1057, 870, 209, 598, 856, 302, 1101, 65, 497, 223, 838, 764, 698, 1173, 931, 728, 374, 776, 858, 580, 579, 767, 794, 
906, 665, 514, 233, 1053, 822, 777, 825, 796, 149, 807, 59, 480, 928, 449, 618, 888, 409, 112, 909, 879, 745, 778, 1002, 471, 16, -1, 556, 266, 639, 848, 520, 819, 1029, 472, 436, 1121, 885, 163, 547, 663, 69, 1144, 1058, 859, 220, 591, 864, 297, 1100, 75, 499, 221, 842, 766, 704, 1172, 922, 729, 381, 769, 852, 576, 574, 774, 796, 
932, 707, 82, 541, 557, 266, 831, 875, 276, 455, 253, 553, 492, 996, 624, 382, 423, 155, 456, 920, 659, 356, 605, 695, 406, 548, 556, -1, 304, 151, 541, 273, 411, 686, 104, 172, 796, 486, 540, 647, 422, 599, 710, 606, 865, 349, 528, 308, 414, 681, 485, 196, 395, 322, 315, 162, 745, 794, 311, 175, 620, 665, 402, 452, 219, 366, 
813, 563, 283, 253, 789, 566, 691, 740, 530, 151, 548, 279, 336, 857, 402, 390, 626, 182, 157, 808, 678, 490, 588, 778, 283, 262, 266, 304, -1, 416, 617, 274, 563, 795, 241, 170, 895, 634, 239, 465, 439, 299, 890, 799, 753, 131, 428, 609, 163, 849, 205, 237, 99, 576, 503, 441, 920, 759, 469, 133, 587, 661, 363, 381, 516, 536, 
1083, 858, 133, 667, 604, 245, 982, 1027, 336, 564, 253, 623, 642, 1147, 770, 529, 502, 236, 554, 1070, 794, 476, 749, 813, 556, 629, 639, 151, 416, -1, 667, 424, 519, 794, 174, 317, 905, 590, 655, 797, 566, 692, 784, 677, 1016, 420, 679, 274, 549, 764, 564, 347, 514, 373, 416, 224, 821, 937, 427, 283, 765, 805, 552, 603, 221, 470, 
548, 445, 618, 672, 384, 544, 511, 533, 385, 699, 510, 881, 415, 630, 561, 230, 264, 628, 739, 526, 150, 190, 183, 161, 384, 851, 848, 541, 617, 667, -1, 345, 170, 181, 618, 484, 277, 144, 725, 490, 184, 847, 341, 302, 486, 743, 323, 568, 555, 288, 809, 405, 627, 384, 265, 455, 357, 319, 240, 591, 213, 185, 273, 292, 514, 216, 
658, 435, 327, 392, 548, 441, 558, 602, 336, 376, 411, 546, 236, 722, 390, 127, 379, 302, 408, 647, 424, 225, 350, 507, 149, 521, 520, 273, 274, 424, 345, -1, 299, 521, 310, 148, 623, 365, 426, 388, 176, 533, 624, 539, 592, 397, 255, 482, 254, 579, 473, 80, 301, 375, 262, 302, 651, 537, 217, 255, 359, 418, 130, 178, 390, 281, 
703, 562, 493, 681, 269, 375, 649, 678, 216, 675, 341, 842, 461, 784, 623, 238, 109, 527, 706, 683, 320, 73, 328, 295, 401, 819, 819, 411, 563, 519, 170, 299, -1, 276, 502, 404, 386, 75, 722, 576, 220, 832, 326, 240, 638, 675, 402, 398, 548, 286, 768, 328, 600, 213, 103, 298, 357, 487, 102, 503, 356, 350, 297, 341, 347, 49, 
619, 581, 766, 851, 351, 628, 617, 626, 475, 880, 596, 1061, 590, 702, 727, 411, 314, 791, 919, 594, 225, 331, 316, 68, 565, 1032, 1029, 686, 795, 794, 181, 521, 276, -1, 772, 654, 110, 205, 905, 646, 365, 1028, 213, 233, 567, 918, 491, 641, 736, 163, 989, 574, 808, 456, 378, 572, 212, 364, 374, 759, 343, 275, 454, 469, 610, 324, 
960, 723, 42, 493, 661, 360, 851, 898, 380, 389, 351, 462, 497, 1018, 610, 433, 523, 63, 381, 950, 724, 441, 659, 776, 417, 463, 472, 104, 241, 174, 618, 310, 502, 772, -1, 172, 882, 578, 480, 648, 479, 521, 809, 706, 895, 257, 554, 399, 381, 779, 398, 231, 340, 426, 411, 266, 844, 847, 400, 109, 669, 724, 440, 483, 316, 459, 
788, 552, 197, 377, 619, 412, 679, 725, 360, 311, 390, 448, 328, 846, 453, 275, 458, 154, 326, 779, 572, 333, 498, 646, 245, 432, 436, 172, 170, 317, 484, 148, 404, 654, 172, -1, 759, 478, 386, 481, 324, 465, 730, 635, 723, 270, 381, 455, 244, 691, 375, 79, 241, 406, 336, 279, 761, 683, 306, 107, 505, 566, 273, 312, 360, 372, 
617, 624, 877, 933, 431, 734, 638, 639, 584, 972, 703, 1157, 668, 699, 792, 507, 419, 899, 1014, 592, 270, 441, 374, 119, 652, 1125, 1121, 796, 895, 905, 277, 623, 386, 110, 882, 759, -1, 315, 991, 704, 459, 1116, 252, 310, 575, 1020, 562, 745, 826, 217, 1086, 680, 902, 563, 488, 682, 234, 366, 485, 865, 396, 316, 545, 552, 718, 435, 
692, 576, 568, 738, 244, 429, 651, 675, 273, 740, 396, 911, 504, 774, 662, 286, 125, 602, 773, 670, 290, 144, 323, 233, 452, 886, 885, 486, 634, 590, 144, 365, 75, 205, 578, 478, 315, -1, 782, 605, 257, 895, 259, 184, 629, 748, 431, 447, 608, 215, 837, 400, 665, 260, 173, 367, 286, 460, 178, 577, 353, 329, 343, 380, 408, 120, 
742, 502, 522, 70, 974, 797, 614, 662, 739, 93, 776, 220, 331, 765, 285, 500, 805, 420, 127, 745, 738, 649, 634, 871, 340, 176, 163, 540, 239, 655, 725, 426, 722, 905, 480, 386, 991, 782, -1, 384, 541, 129, 1040, 962, 696, 278, 442, 840, 173, 992, 185, 428, 146, 783, 686, 665, 1065, 768, 643, 373, 622, 706, 451, 438, 746, 707, 
361, 118, 678, 314, 843, 826, 233, 282, 704, 425, 795, 601, 155, 394, 104, 349, 684, 611, 477, 362, 433, 524, 332, 594, 242, 558, 547, 647, 465, 797, 490, 388, 576, 646, 648, 481, 704, 605, 384, -1, 356, 509, 832, 785, 311, 581, 174, 866, 304, 778, 553, 455, 394, 733, 599, 689, 845, 407, 548, 551, 307, 389, 294, 241, 777, 588, 
533, 352, 488, 490, 489, 513, 455, 491, 369, 514, 479, 698, 246, 606, 405, 49, 327, 476, 555, 517, 247, 170, 182, 340, 202, 667, 663, 422, 439, 566, 184, 176, 220, 365, 479, 324, 459, 257, 541, 356, -1, 663, 506, 442, 465, 567, 183, 548, 371, 456, 626, 250, 443, 390, 252, 391, 527, 372, 203, 431, 198, 244, 90, 122, 470, 233, 
864, 628, 563, 197, 1075, 864, 735, 782, 826, 157, 847, 124, 460, 880, 407, 619, 908, 458, 142, 868, 866, 758, 763, 997, 464, 85, 69, 599, 299, 692, 847, 533, 832, 1028, 521, 465, 1116, 895, 129, 509, 663, -1, 1155, 1072, 820, 278, 572, 906, 291, 1108, 138, 521, 233, 872, 787, 740, 1181, 897, 747, 424, 751, 835, 573, 564, 814, 812, 
832, 779, 792, 994, 209, 570, 826, 838, 448, 999, 547, 1168, 750, 916, 901, 541, 287, 843, 1032, 808, 433, 400, 512, 281, 707, 1145, 1144, 710, 890, 784, 341, 624, 326, 213, 809, 730, 252, 259, 1040, 832, 506, 1155, -1, 106, 780, 1000, 664, 569, 867, 54, 1094, 654, 925, 411, 400, 564, 38, 578, 423, 824, 541, 483, 596, 625, 571, 357, 
832, 747, 688, 920, 121, 465, 809, 827, 341, 915, 440, 1079, 689, 916, 846, 471, 183, 742, 945, 808, 423, 313, 483, 297, 636, 1057, 1058, 606, 799, 677, 302, 539, 240, 233, 706, 635, 310, 184, 962, 785, 442, 1072, 106, -1, 774, 905, 613, 466, 788, 100, 1005, 562, 840, 305, 301, 457, 144, 583, 330, 726, 514, 470, 528, 564, 464, 263, 
67, 195, 916, 625, 868, 978, 93, 68, 828, 733, 943, 913, 417, 145, 412, 492, 744, 871, 785, 55, 351, 618, 310, 500, 483, 870, 859, 865, 753, 1016, 486, 592, 638, 567, 895, 723, 575, 629, 696, 311, 465, 820, 780, 774, -1, 878, 341, 1011, 602, 728, 862, 671, 695, 842, 705, 856, 779, 209, 661, 814, 282, 305, 463, 414, 935, 672, 
936, 686, 297, 321, 882, 614, 811, 861, 610, 188, 603, 205, 462, 975, 507, 518, 726, 195, 154, 932, 808, 603, 720, 904, 414, 209, 220, 349, 131, 420, 743, 397, 675, 918, 257, 270, 1020, 748, 278, 581, 567, 278, 1000, 905, 878, -1, 558, 655, 277, 961, 144, 347, 188, 657, 604, 506, 1032, 891, 576, 183, 719, 793, 494, 513, 569, 642, 
406, 183, 576, 379, 669, 674, 303, 347, 541, 447, 640, 636, 111, 467, 237, 182, 510, 530, 496, 397, 298, 352, 193, 445, 146, 598, 591, 528, 428, 679, 323, 255, 402, 491, 554, 381, 562, 431, 442, 174, 183, 572, 664, 613, 341, 558, -1, 711, 299, 611, 573, 332, 390, 567, 430, 541, 680, 336, 380, 474, 179, 264, 134, 79, 627, 416, 
1078, 893, 361, 831, 367, 43, 1002, 1039, 185, 759, 71, 860, 717, 1153, 872, 531, 327, 459, 763, 1060, 716, 395, 708, 679, 632, 856, 864, 308, 609, 274, 568, 482, 398, 641, 399, 455, 745, 447, 840, 866, 548, 906, 569, 466, 1011, 655, 711, -1, 696, 564, 792, 433, 694, 187, 309, 181, 608, 881, 350, 482, 732, 743, 578, 633, 95, 352, 
659, 409, 418, 139, 803, 653, 534, 584, 578, 149, 628, 338, 193, 698, 238, 328, 633, 331, 196, 656, 582, 476, 482, 706, 174, 302, 297, 414, 163, 549, 555, 254, 548, 736, 381, 244, 826, 608, 173, 304, 371, 291, 867, 788, 602, 277, 299, 696, -1, 819, 274, 268, 93, 620, 516, 516, 892, 635, 472, 273, 474, 556, 282, 277, 601, 534, 
781, 725, 764, 945, 219, 561, 773, 785, 428, 954, 534, 1126, 699, 865, 848, 492, 262, 809, 988, 757, 380, 358, 457, 231, 657, 1101, 1100, 681, 849, 764, 288, 579, 286, 163, 779, 691, 217, 215, 992, 778, 456, 1108, 54, 100, 728, 961, 611, 564, 819, -1, 1052, 614, 879, 396, 368, 541, 72, 527, 386, 788, 487, 429, 546, 574, 556, 321, 
914, 667, 439, 248, 994, 751, 786, 835, 731, 129, 737, 74, 465, 942, 461, 579, 832, 335, 78, 914, 852, 694, 754, 967, 443, 65, 75, 485, 205, 564, 809, 473, 768, 989, 398, 375, 1086, 837, 185, 553, 626, 138, 1094, 1005, 862, 144, 573, 792, 274, 1052, -1, 443, 186, 778, 709, 635, 1123, 909, 675, 311, 748, 828, 542, 547, 704, 741, 
738, 511, 246, 407, 554, 391, 635, 680, 311, 364, 364, 517, 300, 800, 444, 203, 389, 227, 387, 726, 497, 256, 428, 567, 212, 497, 499, 196, 237, 347, 405, 80, 328, 574, 231, 79, 680, 400, 428, 455, 250, 521, 654, 562, 671, 347, 332, 433, 268, 614, 443, -1, 290, 355, 267, 252, 685, 616, 232, 186, 438, 494, 210, 257, 339, 299, 
751, 501, 380, 154, 842, 651, 625, 675, 598, 75, 630, 254, 285, 788, 318, 397, 675, 282, 111, 749, 666, 526, 569, 783, 257, 223, 221, 395, 99, 514, 627, 301, 600, 808, 340, 241, 902, 665, 146, 394, 443, 233, 925, 840, 695, 188, 390, 694, 93, 879, 186, 290, -1, 643, 554, 520, 952, 726, 514, 231, 563, 643, 357, 361, 600, 579, 
908, 743, 400, 760, 236, 171, 843, 876, 47, 715, 141, 851, 595, 987, 757, 385, 143, 473, 732, 889, 533, 224, 534, 493, 517, 838, 842, 322, 576, 373, 384, 375, 213, 456, 426, 406, 563, 260, 783, 733, 390, 872, 411, 305, 842, 657, 567, 187, 620, 396, 778, 355, 643, -1, 138, 161, 449, 700, 187, 473, 560, 563, 439, 493, 160, 171, 
772, 605, 397, 655, 288, 281, 705, 738, 124, 629, 246, 783, 466, 850, 630, 250, 122, 442, 654, 754, 409, 87, 399, 398, 393, 764, 766, 315, 503, 416, 265, 262, 103, 378, 411, 336, 488, 173, 686, 599, 252, 787, 400, 301, 705, 604, 430, 309, 516, 368, 709, 267, 554, 138, -1, 195, 434, 572, 51, 425, 425, 434, 306, 358, 249, 54, 
924, 724, 239, 653, 398, 139, 839, 879, 117, 588, 112, 706, 538, 996, 691, 366, 279, 316, 598, 908, 593, 266, 565, 594, 452, 698, 704, 162, 441, 224, 455, 302, 298, 572, 266, 279, 682, 367, 665, 689, 391, 740, 564, 457, 856, 506, 541, 181, 516, 541, 635, 252, 520, 161, 195, -1, 601, 748, 216, 325, 586, 611, 407, 462, 88, 249, 
829, 788, 828, 1017, 247, 609, 829, 839, 485, 1026, 585, 1197, 770, 913, 918, 565, 323, 877, 1060, 805, 437, 429, 520, 279, 729, 1173, 1172, 745, 920, 821, 357, 651, 357, 212, 844, 761, 234, 286, 1065, 845, 527, 1181, 38, 144, 779, 1032, 680, 608, 892, 72, 1123, 685, 952, 449, 434, 601, -1, 574, 455, 857, 549, 487, 618, 645, 609, 390, 
254, 299, 859, 700, 687, 853, 277, 274, 696, 781, 819, 970, 443, 338, 510, 414, 583, 837, 831, 230, 169, 488, 189, 296, 477, 931, 922, 794, 759, 937, 319, 537, 487, 364, 847, 683, 366, 460, 768, 407, 372, 897, 578, 583, 209, 891, 336, 881, 635, 527, 909, 616, 726, 700, 572, 748, 574, -1, 536, 786, 177, 138, 410, 379, 818, 529, 
728, 555, 392, 609, 331, 319, 657, 692, 167, 589, 284, 749, 416, 804, 579, 199, 161, 425, 616, 710, 378, 50, 358, 386, 343, 728, 729, 311, 469, 427, 240, 217, 102, 374, 400, 306, 485, 178, 643, 548, 203, 747, 423, 330, 661, 576, 380, 350, 472, 386, 675, 232, 514, 187, 51, 216, 455, 536, -1, 402, 382, 398, 255, 307, 281, 66, 
877, 635, 149, 383, 699, 441, 763, 811, 426, 284, 426, 381, 405, 930, 506, 382, 545, 59, 282, 870, 679, 434, 603, 753, 331, 374, 381, 175, 133, 283, 591, 255, 503, 759, 109, 107, 865, 577, 373, 551, 431, 424, 824, 726, 814, 183, 474, 482, 273, 788, 311, 186, 231, 473, 425, 325, 857, 786, 402, -1, 609, 672, 376, 411, 392, 467, 
348, 238, 683, 558, 596, 701, 297, 322, 548, 623, 666, 813, 291, 427, 397, 237, 463, 659, 671, 329, 126, 338, 30, 287, 307, 776, 769, 620, 587, 765, 213, 359, 356, 343, 669, 505, 396, 353, 622, 307, 198, 751, 541, 514, 282, 719, 179, 732, 474, 487, 748, 438, 563, 560, 425, 586, 549, 177, 382, 609, -1, 85, 233, 206, 661, 390, 
364, 309, 733, 643, 564, 715, 343, 358, 558, 705, 680, 894, 375, 447, 481, 291, 449, 720, 752, 342, 50, 350, 73, 213, 386, 858, 852, 665, 661, 805, 185, 418, 350, 275, 724, 566, 316, 329, 706, 389, 244, 835, 483, 470, 305, 793, 264, 743, 556, 429, 828, 494, 643, 563, 434, 611, 487, 138, 398, 672, 85, -1, 299, 282, 680, 391, 
530, 317, 457, 400, 566, 540, 434, 477, 411, 427, 507, 612, 164, 596, 327, 59, 400, 427, 469, 517, 314, 236, 228, 425, 111, 580, 576, 402, 363, 552, 273, 130, 297, 454, 440, 273, 545, 343, 451, 294, 90, 573, 596, 528, 463, 494, 134, 578, 282, 546, 542, 210, 357, 439, 306, 407, 618, 410, 255, 376, 233, 299, -1, 55, 492, 301, 
480, 262, 503, 381, 610, 595, 381, 424, 465, 426, 562, 614, 125, 544, 282, 108, 446, 465, 471, 469, 305, 284, 208, 433, 104, 579, 574, 452, 381, 603, 292, 178, 341, 469, 483, 312, 552, 380, 438, 241, 122, 564, 625, 564, 414, 513, 79, 633, 277, 574, 547, 257, 361, 493, 358, 462, 645, 379, 307, 411, 206, 282, 55, -1, 548, 349, 
1003, 809, 281, 737, 384, 51, 922, 961, 135, 666, 34, 772, 626, 1077, 780, 449, 301, 374, 672, 986, 658, 330, 638, 640, 540, 767, 774, 219, 516, 221, 514, 390, 347, 610, 316, 360, 718, 408, 746, 777, 470, 814, 571, 464, 935, 569, 627, 95, 601, 556, 704, 339, 600, 160, 249, 88, 609, 818, 281, 392, 661, 680, 492, 548, -1, 299, 
738, 584, 448, 670, 270, 328, 677, 708, 169, 655, 293, 816, 465, 817, 628, 242, 100, 487, 683, 718, 363, 65, 363, 344, 397, 794, 796, 366, 536, 470, 216, 281, 49, 324, 459, 372, 435, 120, 707, 588, 233, 812, 357, 263, 672, 642, 416, 352, 534, 321, 741, 299, 579, 171, 54, 249, 390, 529, 66, 467, 390, 391, 301, 349, 299, -1]
