48
152, 0, 418, 698, 0, 1345, 0, 0, 521, 413, 151, 662, 457, 0, 431, 334, 288, 392, 774, 0, 624, 0, 0, 0, 0, 120, 0, 256, 262, 0, 0, 38, 675, -1, 813, 338, 660, 980, 405, 753, 0, 778, 0, 420, 0, 626, 0, 417, 
0, 0, 560, 1140, 0, 473, 0, 0, 317, 1076, 693, 427, 718, 0, 0, 708, 600, 822, 0, 464, 0, 0, 683, 0, 462, 918, 419, 0, 0, 0, 54, 842, 479, 813, -1, 0, 0, 0, 0, 0, 0, 0, 367, 0, 0, 0, 0, 0, 
0, 0, 158, 1113, 663, 0, 0, 0, 525, 372, 0, 0, 0, 0, 93, 0, 0, 118, 0, 349, 0, 417, 0, 767, 662, 354, 354, 0, 0, 711, 659, 0, 0, 338, 0, -1, 325, 792, 636, 465, 339, 440, 0, 580, 0, 0, 0, 81, 
0, 650, 1115, 0, 0, 0, 0, 107, 0, 607, 522, 268, 0, 402, 242, 857, 719, 0, 0, 230, 0, 721, 0, 996, 843, 678, 0, 792, 0, 0, 641, 0, 219, 660, 0, 325, -1, 0, 0, 0, 623, 129, 0, 804, 778, 233, 759, 244, 
1123, 0, 0, 437, 236193, 0, 951, 658, 0, 0, 0, 410, 0, 894, 778, 938, 0, 0, 464, 0, 0, 944, 651, 0, 0, 0, 0, 1215, 0, 0, 263, 1013, 446, 980, 0, 792, 0, -1, 920, 0, 0, 0, 354, 790, 0, 457, 810, 746, 
430, 1006, 613, 0, 0, 0, 161, 789, 375, 817, 433, 0, 740, 650, 723, 0, 174, 0, 0, 747, 587, 273, 880, 0, 241, 517, 0, 0, 0, 117, 661, 0, 0, 405, 0, 636, 0, 920, -1, 0, 0, 0, 0, 129, 0, 751, 0, 0, 
906, 1792, 0, 582, 0, 0, 972, 269, 556, 809, 0, 109, 0, 0, 415, 858, 0, 0, 57, 0, 351, 0, 0, 944, 0, 805, 0, 0, 0, 0, 0, 0, 78, 753, 0, 465, 0, 0, 0, -1, 660, 301, 142, 763, 0, 0, 740, 0, 
0, 29, 806, 0, 0, 700, 454, 0, 351, 546, 0, 559, 0, 0, 0, 245, 0, 434, 692, 524, 472, 115, 611, 442, 0, 288, 239, 0, 0, 0, 610, 0, 583, 0, 0, 339, 623, 0, 0, 660, -1, 750, 567, 272, 219, 0, 0, 0, 
919, 0, 0, 0, 236326, 344, 0, 234, 0, 673, 645, 362, 0, 504, 350, 0, 848, 423, 251, 0, 611, 0, 142, 1125, 0, 785, 0, 0, 870, 1070, 737, 815, 0, 778, 0, 440, 129, 0, 0, 301, 750, -1, 420, 0, 0, 337, 889, 361, 
0, 585, 1443, 0, 744, 150, 840, 308, 0, 814, 0, 62, 404, 548, 0, 0, 0, 531, 199, 111, 0, 0, 320, 811, 0, 754, 355, 896, 0, 762, 316, 721, 0, 0, 367, 0, 0, 354, 0, 142, 567, 420, -1, 0, 777, 0, 0, 0, 
0, 247, 1017, 0, 0, 0, 214, 0, 245, 817, 401, 0, 0, 0, 660, 0, 134, 0, 809, 0, 0, 298, 0, 0, 0, 540, 294, 0, 159, 136, 531, 427, 0, 420, 0, 580, 804, 790, 129, 763, 272, 0, 0, -1, 0, 0, 79, 0, 
0, 0, 527, 1312, 402, 0, 503, 0, 0, 0, 0, 762, 577, 0, 551, 0, 0, 512, 883, 722, 692, 0, 0, 505, 536, 0, 459, 0, 0, 0, 826, 89, 779, 0, 0, 0, 778, 0, 0, 0, 219, 0, 777, 0, -1, 0, 325, 0, 
779, 0, 213, 0, 236283, 0, 855, 0, 0, 717, 474, 0, 302, 458, 0, 731, 588, 432, 167, 7, 273, 0, 222, 0, 0, 683, 350, 0, 620, 0, 0, 0, 53, 626, 0, 0, 233, 457, 751, 0, 0, 337, 0, 0, 0, -1, 616, 0, 
0, 170, 1362, 427, 0, 0, 268, 0, 268, 0, 327, 0, 0, 0, 599, 0, 0, 0, 783, 0, 465, 0, 747, 251, 0, 0, 267, 0, 81, 0, 0, 349, 668, 0, 0, 0, 759, 810, 0, 740, 0, 889, 0, 79, 325, 616, -1, 567, 
0, 431, 0, 670, 234454, 451, 835, 144, 0, 0, 0, 0, 47, 0, 40, 0, 519, 137, 0, 0, 0, 489, 0, 0, 0, 434, 372, 0, 0, 0, 636, 454, 0, 417, 0, 81, 244, 746, 0, 0, 0, 361, 0, 0, 0, 0, 567, -1]
