58
0, 0, 401, 1678, 867, 0, 0, 0, 0, 0, -1, 666, 0, 0, 337, 0, 306, 924, 765, 0, 688, 242, 632, 0, 0, 0, 617, 0, 0, 0, 0, 864, 475, 0, 675, 931, 670, 0, 0, 0, 0, 0, 1379, 0, 633, 867, 737, 0, 802, 705, 0, 526, 375, 525, 913, 557, 647, 0, 
0, 0, 432, 1678, 0, 846, 658, 0, 1141, 0, 666, -1, 666, 926, 901, 855, 0, 0, 0, 1001, 1241, 893, 980, 0, 1294, 751, 0, 0, 951, 0, 0, 706, 784, 0, 1040, 0, 0, 1238, 0, 0, 0, 1232, 947, 384, 480, 1159, 894, 0, 1057, 0, 531, 0, 0, 0, 1090, 1156, 1163, 0, 
587, 2019, 538, 991, 0, 682, 0, 0, 557, 0, 0, 666, -1, 0, 0, 0, 0, 972, 1040, 776, 1853, 0, 0, 0, 629, 284, 860, 333, 0, 784, 788, 3811, 0, 893, 0, 1153, 913, 1071, 0, 0, 0, 1079, 0, 778, 0, 0, 827, 0, 1044, 569, 555, 724, 0, 0, 858, 553, 1862, 0, 
0, 871, 0, 0, 0, 0, 0, 2043, 0, 0, 0, 926, 0, -1, 633, 0, 563, 940, 248, 821, 0, 0, 460, 0, 1387, 0, 0, 997, 866, 0, 0, 0, 316, 747, 1227, 308, 685, 424, 628, 0, 137, 0, 573, 741, 916, 0, 0, 0, 286, 0, 0, 361, 519, 2173, 880, 1100, 1048, 0, 
0, 630, 0, 2048, 893, 0, 0, 0, 514, 0, 337, 901, 0, 633, -1, 0, 0, 0, 0, 715, 0, 256, 0, 0, 0, 0, 0, 715, 0, 0, 703, 0, 543, 899, 866, 787, 810, 0, 0, 0, 0, 615, 0, 805, 0, 963, 709, 719, 746, 694, 0, 0, 0, 700, 743, 571, 679, 878, 
763, 1670, 822, 0, 596, 1060, 0, 960, 0, 693, 0, 855, 0, 0, 0, -1, 0, 881, 1100, 0, 0, 760, 1062, 0, 0, 0, 0, 0, 0, 569, 724, 1177, 909, 1087, 890, 0, 0, 1003, 0, 831, 963, 994, 651, 0, 0, 1313, 692, 841, 1035, 0, 725, 701, 0, 747, 458, 833, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 500, 0, 1387, 306, 0, 0, 563, 0, 0, -1, 996, 664, 745, 828, 517, 644, 678, 1055, 396, 714, 0, 0, 765, 0, 0, 0, 0, 0, 782, 0, 820, 610, 311, 0, 0, 630, 402, 473, 887, 618, 0, 0, 955, 0, 477, 415, 0, 0, 842, 863, 710, 
0, 0, 993, 0, 255329, 0, 915, 0, 0, 533, 924, 0, 972, 940, 0, 881, 996, -1, 0, 0, 457, 932, 729, 634, 1035, 0, 0, 0, 0, 0, 369, 0, 808, 0, 872, 0, 0, 0, 632, 0, 0, 0, 482, 1361, 1061, 858, 580, 353, 742, 0, 852, 724, 598, 0, 807, 0, 0, 0, 
0, 0, 720, 0, 0, 0, 0, 0, 3297, 0, 765, 0, 1040, 248, 0, 1100, 664, 0, -1, 0, 687, 876, 0, 0, 0, 0, 0, 0, 0, 821, 0, 509, 0, 0, 0, 450, 0, 511, 0, 851, 327, 0, 0, 0, 0, 0, 529, 845, 0, 0, 770, 0, 0, 0, 0, 0, 1014, 600, 
0, 0, 0, 0, 380, 1129, 0, 0, 0, 253475, 0, 1001, 776, 821, 715, 0, 745, 0, 0, -1, 778, 0, 0, 0, 1042, 0, 0, 852, 1219, 355, 0, 1053, 0, 993, 1052, 791, 0, 740, 0, 0, 0, 772, 0, 0, 610, 1144, 0, 0, 0, 0, 764, 546, 0, 926, 0, 990, 0, 0, 
770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 688, 1241, 1853, 0, 0, 0, 828, 457, 687, 778, -1, 626, 0, 724, 950, 686, 337, 1107, 2305, 0, 456, 0, 593, 0, 0, 0, 603, 534, 0, 0, 672, 678, 551, 0, 0, 708, 659, 0, 610, 798, 871, 0, 0, 1137, 878, 0, 506, 710, 
676, 0, 2235, 1098, 1016, 0, 964, 438, 330, 780, 242, 893, 0, 0, 256, 760, 517, 932, 876, 0, 626, -1, 0, 0, 0, 200, 656, 0, 0, 722, 0, 1060, 0, 0, 705, 0, 775, 0, 0, 0, 0, 0, 789, 0, 0, 0, 0, 699, 0, 0, 749, 0, 0, 714, 949, 409, 600, 875, 
0, 0, 608, 2636, 0, 0, 0, 0, 0, 817, 632, 980, 0, 460, 0, 1062, 644, 729, 0, 0, 0, 0, -1, 519, 1263, 0, 227, 1019, 543, 813, 869, 676, 0, 381, 936, 0, 0, 622, 0, 0, 523, 764, 0, 853, 0, 280, 0, 619, 0, 0, 655, 533, 429, 957, 1044, 0, 781, 0, 
829, 2232, 494, 1020, 596, 0, 0, 0, 957, 0, 0, 0, 0, 0, 0, 0, 678, 634, 0, 0, 724, 0, 519, -1, 1134, 0, 512, 0, 682, 0, 0, 828, 0, 0, 671, 1003, 0, 0, 0, 822, 0, 0, 0, 929, 0, 615, 526, 0, 0, 0, 0, 735, 0, 0, 0, 0, 652, 0, 
374, 1803, 0, 1075, 0, 1042, 0, 1012, 0, 0, 0, 1294, 629, 1387, 0, 0, 1055, 1035, 0, 1042, 950, 0, 1263, 1134, -1, 687, 1105, 0, 1133, 922, 691, 0, 0, 1294, 0, 1525, 0, 1308, 857, 1263, 0, 0, 0, 0, 0, 1464, 1203, 833, 1404, 0, 1071, 0, 918, 0, 0, 0, 597, 0, 
662, 0, 2224, 0, 0, 0, 0, 0, 445, 0, 0, 751, 284, 0, 0, 0, 396, 0, 0, 0, 686, 200, 0, 0, 687, -1, 705, 0, 0, 654, 0, 996, 598, 852, 691, 0, 808, 0, 0, 652, 0, 0, 0, 0, 0, 0, 758, 0, 874, 0, 0, 0, 0, 570, 0, 487, 619, 0, 
0, 0, 680, 2604, 872, 598, 0, 382, 779, 0, 617, 0, 860, 0, 0, 0, 714, 0, 0, 0, 337, 656, 227, 512, 1105, 705, -1, 1036, 545, 0, 680, 0, 386, 459, 808, 0, 0, 626, 320, 0, 624, 783, 0, 987, 1022, 392, 0, 428, 486, 941, 688, 542, 386, 1033, 1007, 0, 0, 0, 
0, 0, 500, 0, 254581, 0, 816, 0, 871, 0, 0, 0, 333, 997, 715, 0, 0, 0, 0, 852, 1107, 0, 1019, 0, 0, 0, 1036, -1, 0, 0, 0, 972, 828, 954, 0, 0, 1034, 0, 0, 421, 1026, 0, 0, 0, 0, 1239, 877, 994, 0, 897, 0, 0, 0, 0, 0, 0, 937, 933, 
922, 0, 0, 1466, 0, 0, 934, 276, 0, 0, 0, 951, 0, 866, 0, 0, 0, 0, 0, 1219, 2305, 0, 543, 682, 1133, 0, 545, 0, -1, 0, 0, 942, 0, 0, 711, 0, 428, 0, 591, 874, 948, 1150, 958, 816, 0, 593, 0, 740, 896, 0, 700, 0, 665, 935, 1354, 0, 756, 644, 
851, 0, 1834, 0, 0, 0, 0, 856, 0, 0, 0, 0, 784, 0, 0, 569, 765, 0, 821, 355, 0, 722, 813, 0, 922, 654, 0, 0, 0, -1, 486, 0, 730, 0, 0, 0, 941, 0, 0, 0, 0, 0, 402, 0, 803, 0, 509, 0, 0, 840, 881, 405, 482, 0, 0, 811, 0, 896, 
504, 1414, 999, 0, 854, 0, 1068, 843, 673, 0, 0, 0, 788, 0, 703, 724, 0, 369, 0, 0, 456, 0, 869, 0, 691, 0, 680, 0, 0, 486, -1, 1363, 884, 0, 0, 1107, 0, 846, 560, 0, 976, 0, 0, 1347, 990, 0, 0, 364, 0, 0, 0, 727, 0, 1206, 763, 0, 0, 842, 
0, 1042, 0, 0, 0, 888, 0, 0, 0, 0, 864, 706, 3811, 0, 0, 1177, 0, 0, 509, 1053, 0, 1060, 676, 828, 0, 996, 0, 972, 942, 0, 1363, -1, 541, 712, 1335, 701, 0, 0, 0, 0, 635, 959, 0, 0, 0, 0, 0, 1167, 0, 1523, 745, 0, 792, 0, 1148, 0, 1299, 770, 
0, 589, 0, 0, 0, 0, 1886, 0, 0, 0, 475, 784, 0, 316, 543, 909, 0, 808, 0, 0, 593, 0, 0, 0, 0, 598, 386, 828, 0, 730, 884, 541, -1, 474, 937, 594, 418, 0, 0, 647, 394, 665, 0, 644, 805, 0, 502, 693, 371, 1055, 0, 378, 0, 728, 910, 0, 0, 0, 
0, 0, 0, 1252, 250274, 672, 572, 480, 0, 707, 0, 0, 893, 747, 899, 1087, 0, 0, 0, 993, 0, 0, 381, 0, 1294, 852, 459, 954, 0, 0, 0, 712, 474, -1, 802, 986, 236, 958, 0, 827, 825, 0, 686, 857, 960, 0, 667, 0, 655, 1144, 0, 0, 573, 952, 0, 981, 796, 0, 
0, 0, 0, 1197, 250092, 781, 1106, 0, 0, 0, 675, 1040, 0, 1227, 866, 890, 0, 872, 0, 1052, 0, 705, 936, 671, 0, 691, 808, 0, 711, 0, 0, 1335, 937, 802, -1, 1441, 805, 1280, 735, 0, 0, 1370, 953, 0, 0, 0, 0, 549, 0, 0, 0, 0, 742, 1035, 1202, 0, 0, 0, 
1415, 2066, 984, 1023, 0, 1039, 683, 920, 0, 0, 931, 0, 1153, 308, 787, 0, 782, 0, 450, 791, 0, 0, 0, 1003, 1525, 0, 0, 0, 0, 0, 1107, 701, 594, 986, 1441, -1, 0, 358, 819, 969, 219, 349, 616, 0, 1025, 903, 590, 1072, 375, 0, 0, 462, 700, 0, 0, 0, 0, 0, 
963, 1632, 587, 0, 915, 0, 694, 0, 912, 0, 670, 0, 913, 685, 810, 0, 0, 0, 0, 0, 603, 775, 0, 0, 0, 808, 0, 1034, 428, 941, 0, 0, 418, 236, 805, 0, -1, 836, 0, 922, 0, 984, 0, 919, 0, 0, 0, 559, 587, 1075, 0, 713, 522, 1020, 1172, 882, 717, 0, 
1203, 2566, 0, 909, 903, 949, 0, 0, 0, 0, 0, 1238, 1071, 424, 0, 1003, 820, 0, 511, 740, 534, 0, 622, 0, 1308, 0, 626, 0, 0, 0, 846, 0, 0, 958, 1280, 358, 836, -1, 593, 1087, 306, 0, 0, 1104, 0, 836, 0, 856, 387, 0, 1025, 0, 581, 1107, 0, 0, 980, 0, 
0, 412, 678, 2265, 0, 509, 0, 361, 0, 669, 0, 0, 0, 628, 0, 0, 610, 632, 0, 0, 0, 0, 0, 0, 857, 0, 320, 0, 591, 0, 560, 0, 0, 0, 735, 819, 0, 593, -1, 0, 618, 0, 568, 0, 907, 0, 655, 449, 620, 701, 720, 0, 294, 909, 0, 511, 479, 0, 
0, 0, 389, 0, 252065, 0, 598, 0, 1062, 0, 0, 0, 0, 0, 0, 831, 311, 0, 851, 0, 0, 0, 0, 822, 1263, 652, 0, 421, 874, 0, 0, 0, 647, 827, 0, 969, 922, 1087, 0, -1, 0, 0, 862, 245, 490, 0, 0, 0, 0, 1184, 0, 761, 0, 0, 0, 1090, 1115, 858, 
0, 0, 0, 1004, 0, 0, 0, 0, 2459, 1065, 0, 0, 0, 137, 0, 963, 0, 0, 327, 0, 672, 0, 523, 0, 0, 0, 624, 1026, 948, 0, 976, 635, 394, 825, 0, 219, 0, 306, 618, 0, -1, 333, 525, 836, 920, 0, 519, 0, 0, 0, 0, 296, 0, 883, 787, 1089, 0, 0, 
1277, 0, 2501, 943, 0, 992, 900, 895, 0, 0, 0, 1232, 1079, 0, 615, 994, 0, 0, 0, 772, 678, 0, 764, 0, 0, 0, 783, 0, 1150, 0, 0, 959, 665, 0, 1370, 349, 984, 0, 0, 0, 333, -1, 0, 1081, 0, 997, 694, 0, 532, 0, 0, 391, 0, 1066, 0, 0, 0, 1056, 
0, 0, 0, 0, 397, 914, 0, 0, 0, 0, 1379, 947, 0, 573, 0, 651, 630, 482, 0, 0, 551, 789, 0, 0, 0, 0, 0, 0, 958, 402, 0, 0, 0, 686, 953, 616, 0, 0, 568, 862, 525, 0, -1, 0, 0, 791, 0, 0, 0, 0, 610, 0, 343, 903, 0, 0, 0, 559, 
1288, 1795, 0, 1435, 1014, 654, 0, 704, 0, 1165, 0, 384, 778, 741, 805, 0, 402, 1361, 0, 0, 0, 0, 853, 929, 0, 0, 987, 0, 816, 0, 1347, 0, 644, 857, 0, 0, 919, 1104, 0, 245, 836, 1081, 0, -1, 0, 1028, 0, 0, 943, 1279, 691, 816, 0, 0, 0, 1148, 1206, 0, 
957, 1665, 592, 879, 0, 961, 0, 0, 995, 0, 633, 480, 0, 916, 0, 0, 473, 1061, 0, 610, 0, 0, 0, 0, 0, 0, 1022, 0, 0, 803, 990, 0, 805, 960, 0, 1025, 0, 0, 907, 490, 920, 0, 0, 0, -1, 1234, 687, 967, 995, 0, 537, 729, 0, 435, 0, 986, 0, 0, 
1196, 2210, 0, 0, 0, 0, 0, 562, 1116, 0, 867, 1159, 0, 0, 963, 1313, 887, 858, 0, 1144, 708, 0, 280, 615, 1464, 0, 392, 1239, 593, 0, 0, 0, 0, 0, 0, 903, 0, 836, 0, 0, 0, 997, 791, 1028, 1234, -1, 0, 0, 553, 0, 812, 808, 692, 0, 0, 1097, 0, 481, 
0, 686, 694, 0, 253238, 945, 398, 0, 0, 703, 737, 894, 827, 0, 709, 692, 618, 580, 529, 0, 659, 0, 0, 526, 1203, 758, 0, 877, 0, 509, 0, 0, 502, 667, 0, 590, 0, 0, 655, 0, 519, 694, 0, 0, 687, 0, -1, 0, 430, 0, 583, 0, 0, 875, 559, 1015, 828, 0, 
0, 271, 0, 0, 250797, 0, 0, 605, 675, 0, 0, 0, 0, 0, 719, 841, 0, 353, 845, 0, 0, 699, 619, 0, 833, 0, 428, 994, 740, 0, 364, 1167, 693, 0, 549, 1072, 559, 856, 449, 0, 0, 0, 0, 0, 967, 0, 0, -1, 0, 0, 0, 0, 474, 1116, 0, 0, 0, 532, 
0, 811, 0, 0, 0, 859, 2287, 0, 1116, 0, 802, 1057, 1044, 286, 746, 1035, 0, 742, 0, 0, 610, 0, 0, 0, 1404, 874, 486, 0, 896, 0, 0, 0, 371, 655, 0, 375, 587, 387, 620, 0, 0, 532, 0, 943, 995, 553, 430, 0, -1, 0, 0, 0, 509, 0, 865, 1114, 973, 0, 
0, 632, 0, 0, 0, 0, 1719, 0, 0, 656, 705, 0, 569, 0, 694, 0, 955, 0, 0, 0, 798, 0, 0, 0, 0, 0, 941, 897, 0, 840, 0, 1523, 1055, 1144, 0, 0, 1075, 0, 701, 1184, 0, 0, 0, 1279, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1097, 1049, 0, 442, 1087, 
0, 0, 0, 0, 0, 0, 485, 0, 2547, 551, 0, 531, 555, 0, 0, 725, 0, 852, 770, 764, 871, 749, 655, 0, 1071, 0, 688, 0, 700, 881, 0, 745, 0, 0, 0, 0, 0, 1025, 720, 0, 0, 0, 610, 691, 537, 812, 583, 0, 0, 0, -1, 720, 495, 628, 933, 0, 745, 0, 
967, 0, 0, 0, 252718, 0, 0, 0, 0, 834, 526, 0, 724, 361, 0, 701, 477, 724, 0, 546, 0, 0, 533, 735, 0, 0, 542, 0, 0, 405, 727, 0, 378, 0, 0, 462, 713, 0, 0, 761, 296, 391, 0, 816, 729, 808, 0, 0, 0, 0, 720, -1, 0, 764, 598, 834, 789, 735, 
0, 0, 0, 0, 619, 0, 0, 252574, 669, 576, 375, 0, 0, 519, 0, 0, 415, 598, 0, 0, 0, 0, 429, 0, 918, 0, 386, 0, 665, 482, 0, 792, 0, 573, 742, 700, 522, 581, 294, 0, 0, 0, 343, 0, 0, 692, 0, 474, 509, 0, 495, 0, -1, 724, 694, 0, 0, 0, 
0, 911, 487, 0, 0, 0, 0, 0, 987, 1032, 525, 0, 0, 2173, 700, 747, 0, 0, 0, 926, 1137, 714, 957, 0, 0, 570, 1033, 0, 935, 0, 1206, 0, 728, 952, 1035, 0, 1020, 1107, 909, 0, 883, 1066, 903, 0, 435, 0, 875, 1116, 0, 1097, 628, 764, 724, -1, 0, 1026, 0, 968, 
0, 975, 1029, 0, 254280, 0, 0, 1089, 1092, 0, 913, 1090, 858, 880, 743, 458, 0, 807, 0, 0, 878, 949, 1044, 0, 0, 0, 1007, 0, 1354, 0, 763, 1148, 910, 0, 1202, 0, 1172, 0, 0, 0, 787, 0, 0, 0, 0, 0, 559, 0, 865, 1049, 933, 598, 694, 0, -1, 0, 0, 1046, 
352, 1449, 0, 1105, 0, 683, 1195, 647, 0, 642, 557, 1156, 553, 1100, 571, 833, 842, 0, 0, 990, 0, 409, 0, 0, 0, 487, 0, 0, 0, 811, 0, 0, 0, 981, 0, 0, 882, 0, 511, 1090, 1089, 0, 0, 1148, 986, 1097, 1015, 0, 1114, 0, 0, 834, 0, 1026, 0, -1, 358, 952, 
293, 0, 0, 945, 0, 782, 0, 639, 0, 0, 647, 1163, 1862, 1048, 679, 0, 863, 0, 1014, 0, 506, 600, 781, 652, 597, 619, 0, 937, 756, 0, 0, 1299, 0, 796, 0, 0, 717, 980, 479, 1115, 0, 0, 0, 1206, 0, 0, 828, 0, 973, 442, 745, 789, 0, 0, 0, 358, -1, 0, 
927, 0, 0, 1097, 252923, 0, 0, 0, 1008, 580, 0, 0, 0, 0, 878, 0, 710, 0, 600, 0, 710, 875, 0, 0, 0, 0, 0, 933, 644, 896, 842, 770, 0, 0, 0, 0, 0, 0, 0, 858, 0, 1056, 559, 0, 0, 481, 0, 532, 0, 1087, 0, 735, 0, 968, 1046, 952, 0, -1]
