0, 913, 0, 377, 0, 474, 0, 788, 818, 171, 0, 116, -1, 0, 0, 826, 367, 271, 0, 613, 679, 190, 998, 0, 0, 911, 58, 0, 335, 190, 378, 196, 440, 92, 0, 521, 0, 50, 551, 168, 0, 0, 802, 0, 0, 197, 0, 149, 0, 0, 0, 839, 72, 0, 693, 611, 73, 606, 929, 0, 0, 941, 247, 0, 126, 660, 0, 
0, 143, 335, 0, 0, 0, 0, 0, 865, 0, 548, 0, 618, -1, 0, 607, 311, 36, 937, 0, 415, 946, 0, 898, 155, 0, 0, 0, 0, 213, 0, 916, 0, 0, 818, 0, 518, 0, 0, 671, 0, 35, 691, 448, 925, 0, 947, 371, 248, 0, 793, 0, 108, 887, 873, 0, 74, 0, 0, 0, 528, 0, 0, 655, 0, 0, 0, 
0, 641, 588, 0, 0, 178, 0, 988, 125, 792, 0, 266, 0, 0, -1, 47, 693, 927, 0, 0, 0, 0, 0, 0, 624, 916, 434, 0, 0, 0, 240, 296, 798, 395, 657, 0, 661, 0, 289, 689, 9, 0, 0, 0, 859, 0, 0, 221, 0, 0, 85, 904, 0, 147, 0, 941, 0, 0, 831, 612, 0, 736, 47, 373, 291, 0, 0, 
864, 280, 74, 0, 77, 836, 825, 0, 260, 0, 0, 128, 253, 0, 336, -1, 0, 102, 629, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 273, 0, 0, 236, 192, 772, 0, 0, 411, 0, 807, 116, 0, 467, 238, 918, 0, 537, 254, 257, 531, 111, 0, 29, 560, 0, 997, 593, 0, 0, 13, 683, 467, 0, 0, 0, 0, 
495, 0, 0, 0, 0, 0, 155, 0, 0, 993, 225, 0, 0, 0, 594, 0, -1, 505, 0, 0, 45, 418, 921, 754, 0, 0, 711, 510, 0, 0, 470, 0, 54, 0, 524, 0, 0, 310, 0, 0, 631, 0, 118, 0, 0, 0, 674, 0, 0, 0, 605, 0, 0, 0, 398, 0, 0, 0, 864, 844, 943, 734, 0, 0, 690, 0, 538, 
190, 350, 337, 399, 0, 505, 880, 0, 0, 197, 844, 571, 0, 216, 0, 0, 934, -1, 1000, 756, 0, 156, 0, 731, 449, 447, 0, 0, 0, 0, 580, 802, 51, 0, 0, 0, 790, 0, 645, 0, 0, 0, 0, 0, 671, 61, 0, 28, 524, 0, 654, 0, 297, 967, 811, 230, 400, 0, 0, 0, 105, 0, 0, 0, 252, 380, 911, 
163, 836, 0, 689, 263, 449, 187, 599, 529, 0, 82, 402, 145, 430, 312, 597, 0, 0, -1, 474, 0, 709, 933, 0, 628, 76, 0, 0, 0, 240, 32, 528, 0, 673, 599, 0, 820, 0, 899, 319, 136, 997, 582, 446, 461, 0, 0, 877, 0, 673, 870, 0, 136, 895, 0, 0, 591, 0, 0, 180, 450, 140, 874, 519, 872, 0, 462, 
26, 0, 269, 920, 410, 52, 825, 0, 0, 0, 0, 0, 0, 0, 626, 0, 651, 0, 0, -1, 0, 0, 0, 206, 0, 0, 0, 0, 379, 320, 781, 613, 0, 837, 643, 568, 0, 695, 0, 494, 589, 0, 90, 0, 432, 0, 0, 660, 45, 0, 0, 0, 109, 960, 629, 0, 666, 867, 123, 0, 730, 0, 0, 991, 0, 381, 0, 
0, 791, 0, 959, 0, 0, 44, 953, 577, 0, 0, 0, 910, 0, 507, 0, 168, 0, 0, 0, -1, 629, 2, 0, 0, 0, 0, 735, 595, 768, 0, 267, 0, 567, 0, 0, 0, 546, 455, 0, 0, 481, 0, 0, 0, 213, 0, 962, 0, 0, 23, 0, 955, 0, 0, 346, 0, 0, 0, 632, 0, 0, 478, 0, 0, 0, 563, 
0, 767, 917, 0, 857, 0, 435, 638, 0, 715, 91, 213, 0, 667, 0, 0, 152, 537, 0, 0, 0, -1, 0, 717, 0, 0, 0, 0, 490, 0, 733, 0, 0, 0, 0, 0, 735, 0, 0, 118, 0, 0, 0, 671, 0, 241, 0, 835, 0, 938, 640, 0, 312, 776, 351, 0, 867, 835, 940, 160, 0, 0, 0, 208, 75, 0, 991, 
0, 0, 307, 535, 0, 74, 800, 519, 736, 0, 909, 319, 60, 744, 0, 84, 214, 0, 361, 528, 0, 0, -1, 753, 802, 0, 117, 0, 0, 0, 453, 583, 295, 277, 0, 0, 330, 743, 143, 409, 0, 522, 0, 18, 0, 0, 0, 820, 0, 935, 0, 0, 151, 0, 0, 0, 549, 0, 0, 845, 0, 0, 314, 240, 596, 14, 349, 
0, 609, 17, 247, 0, 0, 513, 768, 728, 0, 914, 110, 0, 911, 0, 358, 713, 515, 0, 697, 553, 674, 0, -1, 266, 650, 0, 0, 0, 136, 0, 0, 0, 615, 0, 649, 0, 363, 0, 910, 30, 0, 0, 0, 0, 628, 724, 0, 120, 640, 612, 0, 0, 0, 0, 0, 0, 16, 196, 0, 847, 558, 0, 429, 197, 0, 0, 
132, 727, 617, 153, 461, 0, 0, 0, 742, 847, 0, 0, 811, 350, 297, 0, 0, 489, 46, 862, 12, 746, 273, 786, -1, 977, 924, 0, 942, 440, 0, 0, 0, 606, 0, 681, 629, 230, 332, 867, 0, 561, 80, 0, 921, 973, 539, 565, 0, 0, 0, 0, 0, 0, 0, 0, 855, 0, 769, 0, 0, 47, 0, 909, 650, 0, 853, 
0, 417, 0, 408, 883, 39, 0, 871, 0, 678, 548, 0, 518, 0, 0, 378, 141, 745, 0, 0, 330, 642, 954, 492, 0, -1, 349, 798, 0, 140, 560, 626, 0, 0, 0, 395, 0, 0, 608, 0, 184, 418, 0, 0, 0, 622, 805, 0, 0, 695, 841, 25, 0, 570, 576, 221, 508, 740, 0, 475, 0, 0, 0, 901, 424, 799, 0, 
319, 0, 0, 0, 506, 427, 0, 772, 514, 154, 688, 613, 0, 888, 0, 340, 965, 227, 0, 0, 0, 0, 0, 309, 468, 0, -1, 0, 0, 0, 0, 0, 415, 0, 0, 0, 0, 0, 137, 421, 296, 934, 446, 802, 242, 612, 0, 736, 761, 73, 0, 543, 0, 0, 0, 475, 0, 347, 264, 0, 0, 0, 260, 0, 367, 0, 0, 
494, 568, 919, 0, 0, 518, 358, 768, 0, 950, 0, 0, 531, 932, 0, 652, 0, 0, 0, 17, 0, 0, 706, 240, 0, 0, 0, -1, 404, 0, 0, 584, 889, 960, 508, 765, 0, 0, 0, 354, 765, 0, 0, 384, 0, 316, 900, 0, 397, 724, 11, 0, 0, 0, 198, 230, 260, 0, 362, 0, 293, 0, 755, 0, 0, 60, 0, 
0, 290, 362, 92, 0, 0, 0, 0, 0, 62, 0, 0, 0, 465, 994, 0, 639, 0, 96, 673, 0, 0, 0, 0, 0, 0, 0, 870, -1, 955, 0, 0, 804, 42, 256, 668, 999, 624, 679, 0, 584, 0, 0, 0, 275, 0, 447, 0, 905, 0, 603, 0, 351, 0, 183, 0, 350, 0, 503, 865, 0, 700, 0, 0, 174, 925, 750, 
119, 0, 0, 257, 0, 23, 523, 210, 0, 17, 0, 0, 128, 544, 0, 769, 834, 0, 726, 0, 842, 0, 0, 0, 291, 914, 23, 22, 390, -1, 0, 0, 981, 687, 0, 836, 178, 61, 783, 23, 779, 34, 987, 0, 0, 371, 0, 0, 513, 0, 359, 0, 0, 537, 814, 464, 581, 525, 716, 830, 67, 396, 0, 0, 729, 304, 391, 
0, 0, 942, 0, 0, 235, 483, 0, 414, 481, 878, 915, 0, 0, 556, 0, 0, 563, 137, 431, 0, 0, 727, 0, 0, 257, 915, 0, 189, 0, -1, 0, 228, 0, 0, 931, 917, 935, 582, 0, 0, 234, 0, 722, 297, 0, 0, 0, 485, 823, 0, 476, 0, 138, 623, 0, 0, 519, 786, 0, 0, 344, 775, 0, 0, 0, 0, 
321, 0, 840, 735, 171, 872, 0, 742, 0, 485, 697, 829, 491, 326, 242, 0, 0, 893, 200, 747, 168, 879, 0, 0, 20, 375, 291, 240, 809, 0, 401, -1, 925, 0, 806, 736, 380, 303, 0, 279, 152, 0, 0, 814, 479, 0, 832, 33, 1, 0, 0, 158, 680, 0, 189, 34, 465, 9, 747, 576, 730, 811, 0, 0, 0, 0, 688, 
0, 668, 582, 0, 315, 0, 0, 136, 0, 0, 0, 0, 0, 50, 931, 871, 0, 235, 0, 270, 974, 61, 630, 0, 0, 315, 0, 0, 0, 749, 0, 0, -1, 0, 818, 402, 0, 0, 626, 0, 0, 792, 0, 753, 0, 0, 0, 986, 708, 0, 0, 0, 0, 162, 717, 0, 0, 299, 82, 755, 117, 464, 551, 409, 237, 218, 529, 
0, 0, 0, 0, 0, 0, 0, 0, 334, 242, 794, 105, 0, 971, 280, 0, 0, 0, 761, 0, 0, 656, 0, 490, 125, 0, 261, 262, 40, 0, 0, 60, 0, -1, 244, 0, 0, 592, 44, 0, 0, 0, 0, 131, 165, 352, 196, 216, 331, 416, 235, 513, 0, 926, 0, 0, 0, 198, 31, 462, 361, 0, 17, 308, 480, 0, 254, 
139, 0, 634, 965, 0, 851, 0, 547, 0, 0, 798, 131, 701, 687, 580, 570, 833, 0, 880, 181, 0, 167, 43, 0, 12, 0, 85, 717, 908, 88, 0, 927, 300, 926, -1, 0, 983, 163, 0, 0, 0, 997, 0, 25, 0, 385, 677, 0, 0, 730, 0, 0, 0, 0, 168, 0, 566, 0, 0, 723, 0, 873, 620, 585, 0, 0, 0, 
500, 119, 810, 185, 0, 0, 0, 0, 824, 256, 0, 595, 98, 578, 548, 347, 0, 0, 0, 204, 0, 829, 857, 0, 0, 0, 0, 0, 0, 574, 0, 0, 973, 0, 0, -1, 704, 852, 444, 201, 0, 184, 10, 555, 713, 426, 0, 0, 0, 0, 0, 781, 0, 58, 506, 75, 0, 0, 565, 522, 0, 500, 246, 0, 528, 0, 0, 
0, 699, 942, 902, 0, 124, 0, 317, 562, 0, 0, 506, 665, 433, 0, 0, 129, 428, 0, 794, 198, 155, 0, 813, 947, 0, 869, 634, 0, 127, 43, 0, 0, 369, 949, 0, -1, 0, 0, 566, 0, 0, 6, 0, 967, 0, 0, 0, 0, 869, 0, 0, 375, 0, 119, 0, 0, 0, 327, 0, 672, 164, 889, 173, 448, 641, 274, 
0, 0, 0, 0, 964, 88, 494, 668, 790, 0, 0, 966, 0, 128, 0, 889, 389, 922, 0, 106, 671, 339, 0, 0, 0, 172, 22, 95, 0, 0, 977, 320, 815, 808, 355, 0, 0, -1, 0, 0, 756, 0, 147, 0, 883, 0, 0, 0, 321, 179, 0, 892, 530, 914, 934, 243, 414, 471, 0, 285, 0, 638, 0, 0, 628, 0, 933, 
0, 72, 0, 0, 0, 0, 0, 0, 351, 0, 0, 311, 0, 165, 624, 805, 549, 113, 0, 0, 0, 156, 0, 589, 0, 0, 0, 0, 224, 970, 58, 438, 667, 0, 0, 0, 474, 266, -1, 444, 0, 0, 161, 305, 115, 571, 174, 186, 269, 0, 0, 0, 0, 904, 305, 0, 805, 0, 0, 918, 559, 0, 340, 0, 0, 0, 0, 
0, 0, 0, 273, 333, 0, 0, 180, 23, 146, 461, 0, 0, 0, 0, 0, 738, 0, 850, 713, 406, 467, 0, 0, 0, 0, 0, 761, 39, 0, 0, 915, 131, 730, 0, 0, 0, 92, 673, -1, 808, 875, 825, 0, 0, 0, 302, 0, 753, 778, 847, 725, 251, 670, 0, 0, 0, 0, 0, 0, 454, 646, 0, 0, 0, 0, 556, 
0, 752, 507, 852, 422, 0, 662, 188, 136, 140, 432, 0, 0, 367, 0, 370, 0, 0, 23, 0, 937, 0, 675, 533, 73, 92, 0, 702, 965, 0, 394, 263, 0, 697, 894, 0, 0, 8, 48, 844, -1, 0, 375, 558, 238, 0, 933, 0, 0, 0, 928, 0, 167, 0, 977, 668, 0, 888, 410, 272, 0, 408, 0, 0, 230, 0, 0, 
0, 18, 999, 0, 0, 0, 0, 152, 0, 0, 922, 132, 0, 0, 593, 0, 0, 0, 0, 0, 0, 635, 10, 146, 0, 809, 872, 518, 163, 255, 671, 492, 886, 791, 75, 240, 0, 449, 396, 0, 787, -1, 0, 0, 409, 416, 0, 0, 353, 943, 0, 90, 0, 587, 462, 0, 11, 0, 0, 0, 0, 42, 212, 0, 707, 701, 0, 
0, 230, 540, 0, 0, 0, 333, 162, 0, 0, 0, 0, 0, 677, 0, 0, 0, 0, 495, 0, 601, 0, 0, 492, 528, 0, 565, 0, 0, 7, 19, 0, 946, 11, 0, 378, 0, 0, 912, 543, 0, 0, -1, 0, 0, 0, 0, 327, 608, 696, 241, 312, 904, 837, 0, 952, 482, 0, 759, 647, 768, 0, 0, 185, 205, 574, 0, 
594, 294, 88, 0, 0, 0, 0, 820, 494, 694, 61, 0, 705, 0, 0, 501, 775, 853, 820, 317, 0, 0, 0, 399, 92, 15, 0, 221, 0, 602, 402, 424, 0, 0, 0, 0, 343, 0, 0, 900, 992, 87, 0, -1, 0, 0, 401, 0, 344, 792, 114, 0, 0, 346, 600, 405, 701, 430, 376, 252, 0, 0, 0, 461, 709, 0, 956, 
552, 0, 157, 799, 434, 429, 41, 0, 0, 0, 316, 813, 0, 279, 536, 0, 0, 54, 871, 440, 0, 138, 0, 963, 0, 306, 700, 0, 360, 0, 59, 987, 33, 298, 0, 541, 0, 730, 798, 0, 0, 865, 914, 0, -1, 792, 178, 68, 0, 540, 0, 915, 0, 0, 986, 0, 0, 302, 465, 0, 0, 873, 996, 831, 496, 0, 0, 
506, 742, 0, 347, 694, 781, 0, 840, 0, 160, 0, 0, 638, 787, 0, 398, 710, 0, 53, 0, 440, 0, 606, 0, 499, 84, 416, 0, 0, 0, 876, 0, 900, 0, 569, 0, 0, 729, 0, 0, 0, 74, 0, 0, 0, -1, 646, 0, 0, 0, 0, 500, 419, 907, 399, 0, 0, 522, 417, 0, 0, 0, 170, 979, 836, 931, 0, 
0, 0, 963, 807, 709, 0, 286, 0, 720, 0, 0, 0, 0, 413, 402, 163, 0, 0, 862, 0, 0, 193, 0, 0, 115, 0, 716, 661, 0, 0, 58, 34, 840, 0, 165, 235, 381, 475, 0, 202, 283, 0, 502, 877, 557, 0, -1, 0, 176, 584, 0, 0, 204, 70, 0, 867, 893, 201, 0, 752, 0, 0, 196, 0, 152, 8, 303, 
988, 0, 316, 481, 581, 117, 148, 0, 757, 0, 250, 307, 0, 458, 192, 0, 122, 3, 0, 0, 797, 0, 45, 982, 320, 197, 0, 0, 0, 0, 0, 573, 0, 372, 592, 936, 140, 0, 585, 767, 939, 0, 215, 0, 626, 0, 343, -1, 0, 761, 76, 788, 580, 252, 143, 0, 934, 694, 440, 884, 0, 0, 734, 0, 664, 241, 0, 
0, 25, 0, 0, 0, 421, 0, 355, 0, 0, 0, 19, 269, 0, 209, 0, 730, 138, 252, 0, 0, 889, 419, 0, 732, 955, 472, 566, 0, 0, 0, 0, 0, 0, 0, 679, 730, 0, 688, 871, 0, 635, 248, 0, 352, 250, 0, 0, -1, 0, 458, 510, 881, 0, 743, 419, 0, 1000, 0, 327, 0, 0, 0, 0, 0, 0, 0, 
693, 0, 255, 929, 226, 147, 696, 95, 0, 0, 0, 205, 0, 965, 0, 46, 110, 0, 0, 403, 0, 0, 0, 385, 542, 859, 414, 0, 0, 436, 0, 984, 0, 0, 179, 0, 318, 904, 412, 0, 0, 234, 0, 674, 0, 0, 983, 0, 363, -1, 0, 0, 26, 22, 249, 0, 0, 323, 215, 662, 23, 0, 0, 499, 602, 450, 0, 
452, 772, 127, 0, 174, 0, 549, 531, 0, 738, 690, 0, 0, 586, 214, 0, 378, 0, 0, 0, 0, 0, 0, 27, 337, 113, 663, 487, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 243, 588, 198, 0, 315, 526, 0, 0, 0, 726, 0, -1, 166, 815, 0, 195, 861, 0, 0, 0, 0, 29, 195, 585, 0, 0, 692, 0, 
0, 0, 244, 0, 398, 699, 260, 0, 5, 166, 431, 0, 0, 0, 21, 836, 420, 561, 0, 0, 0, 828, 508, 0, 908, 686, 851, 0, 0, 716, 0, 506, 0, 0, 0, 0, 690, 0, 0, 0, 0, 686, 0, 0, 436, 721, 374, 0, 0, 0, 0, -1, 0, 521, 0, 0, 606, 0, 0, 503, 402, 0, 0, 83, 757, 0, 517, 
0, 556, 460, 846, 0, 24, 432, 617, 0, 888, 884, 0, 339, 240, 234, 0, 243, 738, 943, 0, 77, 0, 93, 0, 0, 580, 0, 208, 0, 552, 0, 0, 647, 394, 0, 16, 0, 0, 0, 0, 346, 0, 0, 0, 0, 0, 0, 0, 880, 0, 0, 0, -1, 0, 857, 558, 639, 0, 353, 604, 242, 0, 0, 824, 0, 0, 0, 
559, 0, 0, 244, 466, 385, 424, 267, 593, 194, 267, 0, 37, 893, 0, 0, 985, 0, 0, 476, 629, 137, 966, 0, 0, 0, 0, 0, 0, 0, 0, 903, 819, 957, 0, 132, 272, 0, 600, 635, 90, 180, 216, 0, 654, 722, 0, 0, 0, 0, 0, 376, 219, -1, 0, 0, 0, 370, 537, 389, 0, 0, 158, 0, 682, 836, 0, 
822, 793, 113, 979, 571, 100, 0, 0, 0, 756, 675, 0, 0, 0, 383, 488, 584, 0, 396, 0, 853, 280, 0, 0, 0, 0, 0, 0, 830, 58, 159, 0, 440, 0, 251, 0, 0, 824, 0, 901, 985, 606, 0, 501, 0, 0, 477, 0, 0, 0, 0, 19, 0, 0, -1, 0, 945, 89, 0, 0, 0, 322, 172, 623, 0, 380, 0, 
0, 959, 905, 653, 271, 772, 813, 0, 0, 840, 0, 39, 106, 968, 983, 0, 0, 0, 392, 0, 0, 0, 223, 397, 819, 554, 0, 0, 189, 0, 0, 14, 348, 0, 105, 0, 0, 0, 707, 675, 885, 213, 528, 0, 119, 0, 681, 866, 0, 605, 0, 0, 365, 826, 21, -1, 0, 0, 0, 573, 255, 713, 0, 1000, 904, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 879, 629, 0, 0, 819, 656, 0, 291, 0, 0, 0, 0, 383, 0, 523, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 936, 0, 871, 0, 85, 517, 254, 0, 10, 232, 0, 0, 0, 421, 124, 236, 0, 162, 409, 105, 844, 0, 0, -1, 0, 0, 0, 0, 825, 0, 91, 860, 0, 226, 
0, 312, 0, 0, 0, 0, 690, 305, 496, 0, 155, 926, 656, 151, 560, 199, 489, 573, 0, 341, 0, 0, 0, 0, 0, 0, 0, 10, 0, 892, 700, 0, 0, 0, 126, 245, 933, 0, 0, 757, 0, 651, 349, 199, 253, 110, 0, 0, 226, 330, 849, 0, 380, 988, 0, 0, 0, -1, 992, 0, 370, 0, 299, 0, 0, 727, 483, 
598, 0, 886, 0, 602, 475, 0, 0, 0, 134, 933, 0, 0, 78, 0, 859, 0, 0, 0, 274, 919, 814, 0, 542, 0, 0, 0, 0, 0, 904, 424, 670, 174, 0, 875, 0, 901, 0, 175, 0, 39, 348, 0, 779, 0, 483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 497, 952, 384, -1, 0, 39, 640, 0, 393, 156, 0, 748, 
198, 8, 912, 753, 390, 687, 0, 0, 233, 0, 788, 252, 0, 885, 249, 0, 0, 0, 0, 0, 0, 871, 858, 0, 915, 64, 0, 0, 0, 0, 534, 27, 899, 855, 193, 0, 765, 0, 0, 130, 31, 0, 0, 946, 535, 599, 0, 0, 967, 321, 639, 182, 0, 0, 0, 0, 729, 0, 0, -1, 0, 0, 939, 0, 78, 446, 590, 
974, 244, 167, 0, 0, 0, 414, 871, 405, 0, 169, 290, 365, 961, 871, 0, 804, 331, 980, 0, 0, 973, 535, 202, 0, 0, 0, 0, 0, 90, 0, 0, 7, 0, 60, 0, 0, 0, 0, 0, 543, 0, 0, 116, 0, 101, 125, 0, 919, 0, 0, 947, 468, 0, 0, 19, 248, 0, 0, 0, -1, 112, 405, 12, 808, 893, 112, 
901, 997, 761, 0, 0, 0, 378, 55, 0, 814, 0, 794, 691, 0, 409, 0, 0, 0, 0, 700, 196, 924, 212, 0, 0, 515, 0, 0, 675, 0, 0, 764, 0, 13, 0, 0, 256, 623, 0, 701, 850, 0, 0, 651, 0, 0, 693, 568, 589, 76, 0, 587, 0, 469, 939, 945, 0, 350, 0, 0, 764, -1, 0, 100, 0, 452, 0, 
0, 962, 812, 0, 0, 0, 0, 0, 13, 473, 502, 0, 945, 387, 79, 0, 0, 0, 61, 0, 0, 0, 708, 0, 0, 422, 726, 0, 188, 0, 689, 965, 469, 0, 714, 342, 886, 472, 0, 0, 0, 0, 253, 289, 692, 856, 0, 822, 82, 109, 0, 684, 0, 121, 465, 0, 0, 892, 51, 0, 0, 0, -1, 0, 0, 0, 172, 
40, 707, 0, 290, 716, 498, 776, 0, 273, 663, 0, 356, 59, 0, 0, 332, 0, 0, 0, 500, 0, 657, 290, 0, 0, 0, 646, 527, 0, 144, 797, 743, 690, 0, 0, 0, 790, 857, 0, 0, 956, 0, 0, 0, 0, 0, 0, 0, 0, 392, 9, 0, 0, 0, 151, 876, 323, 344, 0, 952, 351, 0, 227, -1, 0, 138, 253, 
865, 284, 659, 387, 151, 179, 0, 0, 487, 590, 270, 0, 539, 646, 0, 0, 869, 0, 601, 0, 149, 846, 717, 236, 0, 669, 238, 775, 0, 0, 913, 357, 89, 0, 0, 0, 302, 255, 698, 887, 763, 805, 0, 606, 374, 0, 378, 190, 0, 622, 0, 0, 899, 243, 862, 590, 0, 0, 229, 932, 261, 0, 0, 683, -1, 648, 405, 
0, 540, 0, 383, 0, 0, 723, 0, 492, 0, 851, 461, 0, 0, 0, 167, 0, 448, 0, 900, 0, 139, 481, 0, 668, 0, 0, 177, 0, 750, 761, 853, 0, 0, 0, 0, 210, 0, 425, 907, 930, 719, 163, 380, 638, 0, 0, 623, 0, 0, 288, 0, 0, 0, 0, 325, 0, 0, 0, 0, 0, 0, 0, 688, 151, -1, 0, 
0, 0, 0, 0, 0, 167, 159, 0, 0, 474, 0, 56, 264, 135, 625, 973, 846, 120, 0, 534, 0, 0, 0, 0, 0, 0, 798, 0, 30, 649, 0, 596, 247, 777, 580, 748, 0, 0, 473, 856, 0, 0, 3, 546, 222, 0, 0, 128, 0, 736, 659, 0, 0, 0, 980, 0, 247, 0, 345, 505, 0, 666, 0, 0, 909, 0, -1]
