519, 0, 703, 0, 576, 0, 0, 0, 310, 0, 981, -1, 0, 0, 725, 798, 616, 2, 533, 880, 0, 0, 316, 298, 0, 19, 173, 361, 638, 539, 472, 0, 0, 0, 275, 438, 841, 482, 120, 0, 0, 463, 0, 410, 997, 0, 0, 151, 0, 762, 211, 
0, 0, 124, 604, 0, 0, 462, 0, 862, 799, 0, 137, -1, 347, 952, 0, 0, 780, 0, 832, 0, 0, 627, 744, 748, 927, 571, 623, 524, 0, 0, 0, 0, 0, 497, 0, 0, 0, 0, 68, 0, 0, 461, 0, 142, 683, 75, 660, 833, 124, 884, 
811, 39, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 287, -1, 123, 424, 121, 0, 0, 211, 0, 0, 0, 0, 0, 514, 58, 96, 0, 251, 724, 0, 0, 0, 0, 0, 0, 866, 0, 0, 661, 23, 338, 0, 0, 818, 495, 595, 0, 49, 648, 
0, 227, 503, 304, 0, 0, 380, 911, 895, 432, 724, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 500, 0, 856, 651, 753, 944, 0, 51, 0, 880, 0, 597, 0, 0, 863, 0, 0, 0, 0, 250, 823, 920, 0, 515, 0, 
0, 369, 505, 540, 0, 817, 0, 350, 0, 0, 550, 670, 692, 0, 151, -1, 654, 0, 0, 311, 319, 0, 0, 301, 891, 0, 393, 0, 792, 0, 576, 0, 0, 0, 163, 221, 591, 0, 0, 0, 532, 969, 508, 505, 675, 0, 0, 125, 0, 815, 0, 
0, 108, 0, 318, 0, 0, 0, 0, 0, 356, 780, 0, 700, 0, 0, 0, -1, 808, 0, 207, 0, 0, 0, 884, 984, 959, 0, 737, 0, 0, 589, 134, 0, 585, 0, 0, 244, 0, 532, 0, 0, 216, 283, 0, 0, 151, 0, 695, 993, 692, 0, 
0, 0, 914, 0, 871, 78, 0, 0, 0, 174, 0, 0, 0, 112, 258, 0, 54, -1, 526, 597, 681, 0, 0, 858, 935, 0, 365, 0, 774, 46, 0, 197, 993, 346, 0, 0, 0, 0, 0, 56, 698, 0, 0, 506, 856, 0, 0, 87, 0, 0, 0, 
48, 699, 0, 348, 0, 204, 523, 807, 0, 738, 0, 663, 324, 790, 547, 0, 0, 163, -1, 616, 0, 282, 738, 129, 0, 0, 831, 0, 0, 0, 746, 0, 326, 0, 0, 650, 20, 900, 0, 0, 37, 22, 950, 0, 161, 879, 0, 0, 0, 134, 0, 
480, 598, 0, 264, 0, 12, 545, 0, 779, 0, 477, 806, 0, 560, 763, 0, 30, 0, 487, -1, 0, 947, 0, 0, 925, 0, 889, 0, 526, 64, 0, 105, 456, 629, 891, 358, 188, 513, 447, 643, 0, 0, 0, 0, 890, 0, 0, 0, 693, 0, 0, 
627, 0, 0, 250, 508, 0, 742, 0, 0, 0, 0, 0, 0, 482, 259, 0, 130, 122, 660, 492, -1, 0, 105, 941, 101, 0, 585, 16, 0, 0, 529, 0, 0, 386, 524, 0, 0, 812, 930, 248, 359, 0, 0, 0, 0, 0, 443, 0, 0, 0, 0, 
854, 0, 0, 0, 0, 0, 397, 0, 0, 332, 293, 0, 747, 348, 18, 0, 865, 723, 0, 0, 68, -1, 0, 262, 0, 0, 0, 866, 283, 32, 0, 264, 897, 0, 634, 0, 919, 0, 0, 685, 0, 211, 0, 0, 322, 825, 761, 0, 426, 816, 562, 
0, 0, 923, 0, 0, 227, 900, 485, 0, 430, 789, 0, 119, 338, 802, 377, 0, 531, 458, 453, 884, 997, -1, 473, 698, 761, 0, 0, 0, 683, 0, 705, 0, 0, 319, 0, 760, 179, 550, 214, 606, 42, 816, 0, 490, 0, 0, 399, 0, 243, 0, 
124, 802, 0, 643, 0, 0, 668, 0, 230, 391, 0, 533, 567, 553, 221, 53, 734, 540, 980, 212, 571, 0, 0, -1, 0, 417, 0, 0, 461, 761, 0, 975, 0, 222, 894, 520, 0, 745, 266, 443, 0, 757, 661, 0, 0, 0, 478, 658, 376, 0, 848, 
0, 185, 0, 745, 577, 727, 621, 0, 0, 764, 786, 0, 440, 0, 916, 16, 0, 0, 647, 191, 0, 694, 785, 0, -1, 694, 472, 0, 14, 0, 400, 40, 145, 972, 478, 0, 751, 0, 0, 0, 0, 177, 0, 400, 30, 862, 651, 0, 0, 826, 953, 
787, 209, 0, 0, 0, 770, 139, 0, 610, 0, 509, 377, 61, 410, 769, 39, 983, 782, 434, 0, 0, 0, 0, 529, 188, -1, 35, 0, 0, 0, 876, 0, 889, 923, 61, 0, 0, 746, 650, 192, 0, 0, 0, 0, 774, 0, 485, 0, 287, 0, 0, 
341, 863, 764, 704, 0, 734, 936, 298, 212, 0, 0, 0, 135, 0, 0, 175, 0, 234, 0, 0, 0, 0, 0, 0, 642, 200, -1, 0, 0, 0, 0, 99, 0, 345, 0, 0, 0, 923, 0, 0, 0, 0, 667, 0, 728, 0, 0, 850, 769, 0, 0, 
349, 0, 640, 453, 0, 0, 0, 429, 970, 136, 594, 0, 740, 0, 639, 251, 632, 101, 977, 0, 919, 911, 0, 45, 714, 0, 0, -1, 0, 396, 0, 0, 0, 576, 0, 191, 0, 804, 125, 427, 765, 241, 0, 0, 0, 323, 0, 391, 0, 295, 41, 
762, 0, 0, 0, 590, 334, 0, 0, 0, 0, 277, 440, 699, 864, 847, 313, 398, 0, 0, 0, 190, 0, 347, 953, 0, 80, 888, 89, -1, 0, 0, 0, 0, 0, 809, 7, 714, 262, 0, 0, 117, 0, 0, 221, 0, 27, 439, 0, 183, 664, 405, 
0, 204, 8, 0, 0, 974, 0, 914, 827, 27, 705, 187, 0, 985, 0, 8, 643, 0, 31, 0, 918, 103, 502, 365, 0, 666, 0, 920, 446, -1, 979, 592, 384, 684, 74, 0, 0, 0, 877, 0, 567, 819, 0, 122, 406, 0, 973, 948, 649, 0, 0, 
239, 970, 820, 0, 597, 0, 738, 59, 146, 950, 0, 418, 0, 0, 0, 786, 0, 0, 902, 0, 624, 0, 0, 0, 0, 0, 632, 0, 0, 0, -1, 847, 412, 495, 0, 0, 506, 0, 0, 0, 738, 282, 0, 0, 0, 0, 0, 0, 857, 234, 0, 
5, 0, 863, 707, 0, 0, 509, 1000, 773, 0, 0, 344, 739, 408, 0, 777, 31, 360, 778, 0, 0, 0, 0, 968, 0, 0, 0, 0, 0, 0, 0, -1, 0, 29, 0, 529, 169, 608, 131, 0, 291, 0, 0, 0, 477, 29, 24, 2, 0, 398, 768, 
0, 736, 0, 0, 0, 0, 0, 449, 0, 323, 0, 291, 0, 0, 0, 938, 0, 0, 983, 0, 0, 316, 517, 318, 839, 0, 175, 501, 0, 367, 211, 18, -1, 414, 179, 779, 490, 0, 141, 0, 624, 0, 0, 996, 867, 0, 0, 0, 23, 0, 65, 
662, 0, 160, 777, 618, 0, 94, 63, 0, 0, 0, 0, 0, 0, 762, 290, 887, 0, 20, 0, 635, 0, 0, 0, 892, 0, 0, 358, 51, 0, 0, 19, 0, -1, 428, 0, 0, 0, 0, 0, 0, 0, 790, 0, 0, 895, 0, 0, 954, 913, 41, 
0, 0, 0, 0, 99, 0, 467, 0, 863, 227, 0, 41, 0, 132, 0, 766, 0, 500, 0, 845, 849, 0, 0, 127, 872, 185, 0, 0, 214, 654, 271, 929, 0, 951, -1, 839, 786, 216, 0, 774, 417, 0, 789, 0, 0, 0, 0, 262, 335, 133, 0, 
0, 0, 0, 0, 49, 0, 174, 172, 531, 0, 314, 893, 0, 0, 0, 0, 0, 135, 957, 680, 154, 0, 0, 0, 323, 218, 848, 0, 675, 976, 0, 175, 0, 0, 0, -1, 484, 0, 0, 582, 0, 524, 0, 0, 0, 649, 138, 972, 623, 961, 935, 
414, 0, 0, 168, 0, 165, 444, 886, 0, 292, 909, 0, 0, 0, 0, 0, 699, 568, 592, 0, 119, 670, 0, 0, 0, 244, 16, 317, 0, 707, 0, 418, 0, 0, 765, 324, -1, 884, 0, 196, 0, 770, 817, 551, 199, 875, 0, 904, 0, 975, 0, 
965, 0, 941, 507, 584, 591, 0, 0, 878, 0, 195, 276, 768, 0, 0, 0, 519, 0, 601, 0, 964, 0, 0, 0, 41, 0, 0, 0, 402, 0, 539, 330, 0, 0, 187, 775, 0, -1, 0, 0, 255, 0, 0, 382, 0, 0, 439, 0, 814, 85, 0, 
742, 977, 0, 0, 436, 342, 113, 0, 0, 0, 973, 0, 0, 332, 417, 0, 0, 0, 702, 371, 84, 819, 1, 122, 241, 875, 902, 0, 0, 0, 30, 0, 119, 249, 0, 617, 986, 0, -1, 0, 108, 682, 583, 171, 0, 759, 826, 0, 618, 0, 229, 
855, 391, 618, 826, 0, 436, 0, 0, 0, 0, 347, 357, 42, 816, 0, 0, 676, 628, 825, 790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 144, 0, 0, 0, -1, 89, 0, 812, 0, 0, 722, 305, 0, 473, 809, 0, 
493, 833, 742, 935, 0, 656, 324, 0, 645, 644, 759, 301, 197, 0, 0, 0, 681, 452, 0, 0, 0, 927, 310, 0, 184, 774, 814, 0, 778, 0, 0, 0, 824, 232, 132, 719, 826, 0, 534, 768, -1, 0, 0, 0, 319, 0, 0, 0, 0, 0, 0, 
0, 0, 48, 0, 283, 903, 451, 0, 401, 646, 0, 293, 696, 945, 9, 0, 0, 906, 771, 238, 112, 109, 0, 328, 0, 238, 0, 221, 0, 0, 802, 226, 579, 348, 249, 0, 0, 100, 634, 0, 0, -1, 0, 0, 392, 688, 984, 0, 770, 0, 0, 
244, 982, 0, 0, 164, 1, 689, 260, 153, 598, 0, 82, 0, 343, 0, 0, 0, 0, 0, 792, 0, 0, 0, 0, 289, 538, 0, 311, 367, 791, 535, 179, 675, 0, 0, 808, 0, 0, 961, 0, 216, 0, -1, 0, 0, 296, 140, 0, 0, 0, 0, 
0, 644, 0, 93, 0, 355, 776, 551, 752, 366, 101, 978, 554, 0, 333, 174, 822, 339, 385, 0, 0, 0, 0, 537, 888, 145, 0, 694, 692, 393, 459, 222, 0, 0, 0, 0, 937, 205, 232, 193, 233, 811, 481, -1, 676, 179, 0, 0, 840, 821, 449, 
0, 238, 0, 151, 0, 396, 113, 281, 730, 0, 0, 845, 0, 0, 483, 0, 515, 378, 0, 792, 867, 0, 22, 0, 0, 526, 0, 0, 0, 915, 729, 0, 0, 0, 730, 0, 151, 738, 501, 0, 256, 0, 0, 0, -1, 31, 0, 0, 77, 0, 0, 
527, 685, 801, 226, 208, 0, 926, 879, 363, 0, 515, 949, 0, 350, 0, 0, 962, 330, 0, 0, 334, 700, 234, 448, 34, 646, 0, 0, 791, 0, 0, 0, 0, 0, 658, 146, 462, 0, 0, 0, 0, 0, 61, 0, 0, -1, 0, 693, 0, 973, 0, 
0, 0, 866, 0, 0, 0, 199, 0, 810, 0, 0, 0, 0, 52, 637, 0, 818, 0, 80, 0, 0, 0, 928, 65, 0, 0, 0, 961, 975, 0, 0, 0, 0, 0, 0, 0, 0, 615, 967, 411, 588, 0, 833, 418, 0, 335, -1, 477, 0, 0, 0, 
103, 731, 617, 166, 54, 3, 870, 0, 306, 0, 0, 731, 185, 0, 470, 758, 0, 0, 703, 986, 626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 274, 388, 316, 813, 167, 0, 0, 116, 802, 923, 0, 965, 0, 0, 597, 329, -1, 710, 0, 0, 
515, 526, 0, 156, 0, 685, 972, 0, 0, 0, 168, 632, 0, 869, 0, 0, 229, 0, 738, 20, 688, 0, 0, 0, 0, 920, 0, 0, 391, 850, 889, 0, 0, 594, 616, 0, 0, 0, 0, 591, 748, 940, 651, 0, 89, 0, 0, 0, -1, 100, 0, 
0, 0, 0, 0, 0, 128, 0, 161, 0, 49, 0, 0, 0, 0, 608, 425, 607, 424, 0, 0, 527, 0, 0, 65, 119, 0, 685, 971, 60, 848, 546, 0, 784, 541, 637, 137, 428, 388, 725, 0, 0, 556, 0, 40, 95, 172, 0, 994, 0, -1, 0, 
247, 0, 0, 264, 899, 0, 0, 952, 0, 0, 0, 543, 12, 0, 4, 661, 0, 972, 934, 803, 0, 0, 44, 0, 0, 571, 884, 0, 352, 310, 205, 0, 0, 873, 0, 0, 0, 553, 0, 0, 977, 956, 0, 845, 0, 0, 0, 186, 0, 156, -1]
