152, 735, 77, 0, 0, 411, 0, 292, 609, 0, 450, 243, 408, 0, 0, 957, 213, 0, 255, 591, 766, 0, 0, 0, 0, 0, 0, 930, 823, 385, -1, 0, 486, 0, 604, 0, 220, 0, 518, 0, 844, 403, 201, 85, 0, 364, 0, 177, 0, 115, 0, 177, 298, 494, 0, 0, 0, 529, 0, 856, 44, 203, 942, 526, 0, 0, 
0, 0, 959, 705, 0, 628, 0, 643, 0, 0, 0, 202, 936, 596, 0, 402, 0, 0, 681, 0, 471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 654, 0, 0, 0, 365, 808, 0, 0, 0, 0, 0, 413, 860, 632, 0, 0, 966, 732, 0, 777, 738, 0, 0, 0, 0, 643, 230, 0, 0, 702, 537, 9, 0, 
0, 0, 0, 0, 0, 910, 868, 0, 648, 957, 0, 0, 852, 344, 0, 694, 0, 587, 0, 665, 389, 0, 323, 0, 0, 0, 897, 0, 370, 0, 424, 0, -1, 570, 250, 0, 679, 669, 815, 56, 619, 361, 0, 0, 0, 0, 464, 975, 0, 0, 0, 0, 213, 138, 0, 0, 327, 0, 150, 924, 0, 0, 806, 0, 0, 0, 
442, 43, 293, 0, 0, 0, 0, 0, 0, 24, 500, 753, 0, 0, 0, 123, 509, 757, 0, 0, 0, 675, 464, 258, 733, 0, 0, 452, 905, 0, 571, 15, 677, -1, 0, 0, 0, 250, 0, 823, 0, 0, 687, 0, 0, 832, 0, 984, 404, 0, 702, 0, 58, 0, 294, 0, 112, 803, 777, 469, 40, 18, 102, 0, 0, 387, 
733, 0, 120, 717, 993, 0, 0, 622, 503, 752, 0, 860, 0, 0, 372, 0, 176, 449, 0, 0, 0, 937, 0, 0, 0, 92, 66, 529, 0, 0, 0, 0, 627, 0, -1, 68, 217, 841, 186, 0, 0, 0, 952, 322, 161, 0, 388, 0, 679, 997, 0, 872, 580, 387, 0, 0, 0, 48, 0, 0, 429, 0, 0, 93, 0, 0, 
0, 0, 519, 37, 445, 359, 740, 0, 0, 0, 0, 258, 0, 654, 0, 0, 0, 878, 0, 384, 849, 190, 259, 0, 0, 355, 154, 0, 0, 0, 35, 0, 390, 244, 0, -1, 908, 121, 898, 0, 95, 284, 0, 0, 225, 458, 454, 0, 257, 256, 0, 668, 836, 679, 506, 219, 0, 0, 91, 0, 485, 986, 421, 0, 0, 0, 
83, 296, 0, 885, 114, 136, 802, 0, 928, 0, 36, 702, 0, 0, 0, 0, 333, 195, 108, 127, 103, 0, 0, 394, 475, 0, 0, 0, 513, 529, 62, 0, 0, 0, 0, 0, -1, 96, 0, 0, 0, 329, 0, 0, 631, 670, 154, 0, 320, 0, 0, 567, 0, 0, 0, 0, 47, 788, 0, 959, 0, 476, 0, 171, 0, 665, 
0, 956, 0, 330, 921, 0, 884, 0, 436, 0, 0, 0, 0, 547, 991, 0, 505, 0, 223, 0, 0, 852, 946, 0, 109, 242, 739, 726, 462, 0, 0, 316, 0, 0, 0, 0, 891, -1, 0, 504, 698, 0, 0, 0, 0, 0, 211, 683, 0, 92, 351, 0, 937, 0, 391, 0, 0, 44, 0, 0, 0, 0, 0, 0, 938, 0, 
0, 0, 0, 0, 0, 425, 627, 885, 0, 142, 0, 268, 0, 997, 0, 0, 0, 773, 820, 0, 0, 0, 0, 0, 608, 0, 0, 13, 0, 670, 449, 472, 965, 0, 13, 946, 313, 0, -1, 0, 0, 978, 0, 0, 0, 0, 0, 8, 0, 18, 348, 545, 0, 784, 0, 0, 0, 292, 48, 0, 0, 775, 0, 232, 0, 0, 
0, 749, 0, 0, 0, 706, 998, 0, 0, 0, 779, 529, 771, 0, 37, 0, 116, 0, 961, 0, 0, 0, 0, 979, 558, 0, 632, 396, 0, 830, 0, 737, 0, 0, 301, 0, 0, 0, 0, -1, 2, 0, 0, 308, 939, 0, 0, 131, 0, 801, 0, 979, 0, 690, 91, 941, 223, 133, 0, 0, 337, 600, 549, 439, 0, 0, 
646, 0, 939, 803, 0, 0, 621, 17, 514, 338, 0, 381, 0, 0, 0, 0, 0, 0, 0, 857, 0, 66, 0, 0, 992, 0, 585, 990, 517, 0, 458, 0, 130, 0, 601, 0, 625, 0, 0, 0, -1, 457, 0, 0, 713, 0, 201, 551, 281, 0, 745, 0, 28, 33, 86, 0, 0, 147, 0, 0, 0, 0, 75, 0, 678, 0, 
399, 629, 44, 38, 0, 501, 0, 567, 105, 0, 692, 0, 268, 0, 0, 194, 0, 597, 517, 0, 0, 399, 194, 844, 0, 8, 0, 0, 628, 707, 0, 15, 53, 516, 173, 905, 424, 0, 0, 0, 57, -1, 0, 460, 0, 0, 182, 290, 0, 0, 873, 315, 301, 454, 0, 0, 276, 31, 0, 0, 0, 0, 766, 0, 0, 473, 
580, 0, 0, 258, 0, 906, 581, 0, 519, 0, 336, 48, 0, 0, 690, 0, 320, 0, 966, 0, 0, 883, 0, 289, 0, 978, 766, 0, 704, 111, 0, 0, 0, 318, 769, 0, 251, 0, 734, 846, 969, 0, -1, 634, 0, 120, 581, 183, 806, 0, 999, 964, 73, 620, 274, 0, 0, 19, 0, 0, 830, 498, 545, 0, 0, 763, 
0, 0, 0, 177, 0, 0, 643, 0, 0, 0, 174, 595, 362, 0, 0, 189, 264, 492, 0, 0, 245, 0, 0, 0, 0, 0, 0, 561, 0, 0, 520, 0, 0, 920, 618, 0, 0, 239, 0, 0, 869, 0, 0, -1, 0, 0, 0, 647, 569, 0, 0, 0, 0, 797, 0, 481, 0, 0, 0, 0, 261, 190, 796, 0, 0, 0, 
875, 557, 0, 35, 0, 0, 165, 769, 0, 0, 706, 0, 767, 655, 0, 0, 0, 0, 280, 0, 878, 0, 915, 850, 81, 0, 0, 308, 819, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 902, 58, 911, -1, 549, 901, 0, 0, 830, 0, 304, 866, 0, 94, 560, 583, 214, 124, 0, 37, 0, 894, 523, 0, 0, 
217, 0, 0, 861, 0, 0, 0, 190, 0, 0, 161, 0, 0, 468, 642, 753, 0, 0, 0, 0, 761, 227, 0, 275, 631, 127, 540, 346, 857, 521, 74, 0, 0, 493, 607, 0, 535, 0, 0, 560, 403, 0, 86, 0, 0, -1, 0, 938, 0, 0, 666, 847, 0, 0, 0, 0, 328, 0, 202, 920, 511, 475, 0, 894, 548, 912, 
537, 938, 514, 860, 521, 0, 429, 347, 682, 0, 299, 516, 269, 265, 0, 250, 759, 0, 425, 0, 514, 0, 927, 745, 0, 0, 912, 0, 110, 0, 0, 430, 0, 345, 0, 0, 524, 0, 0, 0, 661, 783, 0, 0, 0, 265, -1, 584, 848, 0, 582, 0, 0, 0, 0, 646, 0, 352, 0, 822, 946, 0, 140, 0, 0, 291, 
103, 672, 0, 314, 276, 0, 948, 348, 0, 0, 0, 0, 185, 0, 642, 0, 80, 141, 940, 0, 997, 738, 0, 0, 0, 0, 0, 7, 0, 529, 0, 0, 0, 0, 577, 0, 0, 0, 0, 852, 296, 0, 283, 0, 0, 0, 0, -1, 54, 640, 366, 955, 0, 484, 0, 0, 0, 266, 0, 0, 578, 280, 0, 0, 0, 0, 
0, 0, 966, 0, 36, 476, 0, 0, 736, 594, 621, 0, 50, 556, 106, 307, 285, 0, 169, 0, 0, 0, 114, 229, 0, 0, 845, 947, 0, 0, 0, 0, 367, 0, 0, 225, 805, 152, 0, 973, 998, 0, 893, 177, 291, 0, 599, 52, -1, 867, 373, 470, 0, 0, 0, 0, 0, 662, 0, 367, 0, 68, 0, 0, 524, 0, 
571, 406, 9, 829, 0, 0, 0, 706, 0, 0, 0, 0, 903, 0, 0, 0, 0, 0, 728, 331, 0, 509, 599, 0, 0, 0, 627, 157, 97, 0, 471, 0, 0, 621, 266, 995, 308, 0, 0, 631, 0, 0, 524, 0, 0, 6, 0, 175, 0, -1, 428, 0, 0, 0, 0, 0, 523, 0, 0, 717, 0, 0, 0, 0, 0, 283, 
369, 0, 438, 0, 0, 30, 452, 0, 0, 711, 913, 952, 885, 0, 0, 232, 971, 0, 0, 70, 591, 0, 0, 0, 488, 814, 0, 60, 0, 492, 197, 0, 593, 0, 859, 377, 81, 255, 616, 0, 0, 938, 0, 559, 913, 0, 147, 105, 928, 556, -1, 0, 827, 42, 113, 0, 0, 403, 771, 684, 0, 983, 0, 0, 0, 620, 
0, 151, 0, 0, 261, 264, 408, 484, 0, 203, 761, 0, 125, 0, 277, 0, 0, 0, 96, 434, 582, 575, 0, 0, 438, 289, 749, 0, 979, 35, 494, 891, 0, 140, 998, 395, 868, 0, 0, 618, 577, 0, 298, 0, 176, 0, 0, 0, 172, 986, 0, -1, 140, 270, 664, 698, 580, 0, 0, 245, 0, 629, 0, 394, 185, 0, 
0, 0, 0, 555, 0, 917, 0, 0, 0, 408, 0, 475, 183, 0, 715, 671, 97, 0, 353, 828, 409, 491, 0, 517, 0, 448, 662, 0, 0, 458, 493, 955, 619, 0, 558, 0, 0, 0, 862, 0, 284, 0, 69, 0, 532, 833, 0, 0, 284, 0, 767, 493, -1, 477, 711, 0, 93, 0, 906, 0, 0, 0, 408, 84, 203, 0, 
836, 0, 968, 645, 0, 146, 475, 552, 0, 0, 870, 0, 0, 0, 0, 0, 246, 0, 0, 439, 0, 0, 0, 342, 0, 0, 660, 384, 0, 0, 0, 0, 163, 758, 0, 616, 469, 197, 0, 464, 340, 0, 0, 0, 0, 661, 733, 197, 907, 374, 0, 0, 492, -1, 672, 0, 461, 0, 0, 518, 0, 0, 105, 0, 0, 0, 
50, 207, 0, 561, 0, 0, 971, 0, 306, 0, 0, 0, 560, 0, 0, 60, 0, 408, 0, 0, 0, 0, 39, 18, 225, 0, 314, 37, 3, 670, 0, 0, 767, 451, 0, 0, 0, 0, 0, 639, 0, 11, 0, 0, 183, 321, 138, 0, 0, 194, 631, 521, 883, 0, -1, 0, 0, 0, 443, 0, 0, 127, 0, 0, 0, 0, 
0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 265, 459, 956, 773, 644, 148, 0, 0, 0, 0, 0, 35, 763, 871, 719, 868, 0, 697, 0, 0, 101, 248, 296, 496, 565, 0, 499, 227, 0, 550, 0, 757, 318, 842, 65, 508, 542, 593, 0, 255, 223, 0, -1, 0, 0, 495, 0, 629, 0, 0, 438, 0, 0, 
613, 0, 771, 692, 0, 637, 331, 394, 525, 868, 0, 949, 171, 135, 145, 875, 0, 0, 648, 726, 422, 0, 968, 996, 767, 69, 428, 0, 431, 0, 504, 673, 658, 0, 0, 960, 193, 0, 266, 775, 659, 0, 0, 558, 564, 0, 795, 201, 0, 0, 801, 0, 0, 0, 947, 440, -1, 172, 868, 422, 0, 238, 158, 483, 948, 579, 
0, 0, 11, 14, 818, 834, 212, 174, 691, 379, 0, 0, 0, 522, 832, 135, 0, 338, 0, 289, 19, 0, 0, 0, 215, 478, 0, 0, 0, 0, 0, 0, 0, 0, 14, 905, 0, 373, 0, 0, 0, 0, 779, 0, 0, 0, 0, 284, 206, 0, 0, 0, 334, 324, 0, 658, 0, -1, 0, 755, 669, 679, 337, 340, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 431, 207, 0, 0, 552, 859, 0, 159, 260, 0, 515, 0, 636, 0, 119, 0, 720, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 518, 335, 0, 0, 464, 508, 0, 822, 821, 0, 0, 0, 0, 0, 586, 873, 0, 0, 876, 955, 0, 0, 920, -1, 0, 830, 254, 504, 0, 0, 264, 
0, 134, 0, 60, 486, 571, 213, 187, 46, 477, 0, 835, 384, 0, 833, 0, 562, 0, 342, 521, 605, 0, 0, 587, 533, 0, 914, 648, 273, 0, 295, 0, 0, 327, 0, 0, 913, 242, 623, 0, 0, 496, 787, 317, 0, 0, 779, 569, 351, 198, 0, 469, 0, 0, 0, 0, 606, 68, 0, -1, 492, 48, 0, 0, 921, 0, 
383, 0, 0, 0, 945, 0, 163, 0, 962, 0, 0, 763, 0, 0, 532, 0, 0, 0, 341, 0, 697, 0, 207, 871, 950, 857, 28, 275, 0, 132, 0, 0, 0, 0, 0, 0, 761, 475, 968, 869, 0, 348, 562, 0, 0, 0, 459, 365, 0, 0, 0, 0, 272, 0, 442, 829, 249, 728, 763, 0, -1, 0, 338, 826, 272, 0, 
268, 103, 0, 239, 0, 696, 76, 0, 63, 0, 0, 0, 635, 242, 0, 53, 189, 0, 0, 272, 920, 0, 0, 583, 0, 0, 467, 178, 525, 531, 0, 0, 0, 0, 422, 0, 0, 110, 478, 0, 385, 786, 0, 486, 590, 0, 474, 224, 911, 292, 0, 343, 0, 994, 298, 122, 743, 44, 594, 244, 723, -1, 0, 0, 0, 0, 
900, 0, 374, 228, 0, 0, 94, 0, 416, 0, 0, 917, 14, 0, 0, 212, 374, 0, 744, 0, 0, 0, 633, 288, 0, 0, 151, 0, 0, 0, 439, 0, 465, 345, 336, 0, 0, 647, 0, 492, 0, 0, 570, 966, 993, 603, 0, 0, 0, 640, 582, 0, 853, 216, 0, 399, 0, 441, 487, 0, 686, 573, -1, 872, 503, 0, 
0, 922, 0, 0, 0, 939, 511, 319, 580, 934, 0, 276, 993, 507, 331, 0, 0, 277, 0, 0, 411, 0, 421, 417, 363, 844, 940, 0, 243, 0, 92, 524, 0, 0, 0, 215, 59, 0, 433, 635, 0, 838, 792, 0, 756, 0, 982, 493, 0, 236, 180, 0, 0, 407, 0, 421, 0, 0, 108, 0, 485, 0, 0, -1, 47, 0, 
0, 0, 0, 268, 0, 0, 493, 907, 0, 0, 749, 0, 182, 501, 0, 0, 642, 0, 0, 643, 0, 0, 0, 740, 387, 854, 171, 226, 0, 0, 806, 0, 299, 383, 0, 102, 0, 0, 0, 0, 501, 226, 481, 484, 465, 0, 436, 157, 821, 995, 243, 841, 0, 378, 0, 44, 548, 817, 0, 0, 0, 0, 799, 0, -1, 0, 
951, 444, 2, 0, 0, 837, 353, 6, 0, 947, 0, 0, 369, 726, 920, 884, 318, 0, 0, 0, 899, 700, 353, 350, 0, 0, 27, 645, 0, 0, 384, 0, 792, 0, 316, 0, 0, 648, 996, 0, 479, 0, 0, 0, 0, 0, 0, 0, 238, 0, 0, 789, 657, 0, 0, 0, 964, 354, 0, 0, 0, 952, 823, 0, 0, -1]
