637, 249, 376, 350, 0, 764, 0, 0, 301, 0, -1, 0, 246, 0, 0, 0, 256, 0, 0, 108, 0, 0, 854, 0, 657, 838, 491, 0, 60, 0, 205, 437, 0, 200, 0, 980, 70, 0, 714, 509, 576, 13, 0, 682, 0, 197, 0, 708, 107, 0, 0, 173, 0, 0, 537, 0, 686, 0, 108, 0, 679, 531, 0, 791, 0, 0, 119, 0, 897, 0, 0, 718, 0, 0, 353, 0, 201, 975, 362, 0, 877, 964, 
677, 0, 352, 0, 0, 836, 0, 0, 559, 0, 778, -1, 969, 865, 33, 556, 0, 823, 0, 15, 0, 0, 0, 0, 62, 998, 44, 0, 0, 629, 614, 0, 77, 611, 96, 0, 925, 360, 997, 836, 12, 601, 184, 0, 80, 186, 506, 416, 103, 0, 325, 85, 403, 0, 0, 0, 0, 224, 305, 595, 44, 369, 0, 84, 942, 0, 751, 275, 439, 601, 0, 0, 0, 957, 161, 481, 0, 443, 620, 0, 0, 0, 
531, 0, 0, 250, 508, 0, 12, 117, 0, 794, 233, 785, -1, 84, 0, 0, 0, 461, 0, 0, 0, 0, 0, 540, 0, 0, 0, 0, 0, 807, 0, 0, 632, 0, 0, 175, 964, 887, 0, 0, 547, 72, 0, 0, 0, 411, 273, 0, 362, 354, 985, 493, 285, 8, 513, 0, 454, 0, 0, 947, 0, 0, 0, 0, 0, 557, 0, 0, 0, 902, 588, 0, 143, 435, 0, 0, 0, 735, 783, 355, 0, 0, 
0, 412, 700, 494, 854, 0, 0, 0, 0, 0, 0, 0, 0, -1, 10, 0, 0, 0, 0, 0, 0, 859, 0, 653, 483, 0, 0, 376, 177, 465, 578, 558, 879, 0, 737, 936, 0, 282, 694, 0, 0, 146, 0, 0, 428, 675, 0, 0, 955, 811, 0, 0, 0, 549, 144, 0, 0, 0, 336, 0, 0, 669, 465, 215, 0, 0, 0, 0, 203, 0, 0, 522, 0, 0, 0, 474, 508, 475, 990, 0, 416, 0, 
720, 0, 746, 0, 0, 0, 0, 257, 757, 0, 63, 25, 897, 147, -1, 0, 0, 471, 0, 387, 735, 0, 789, 707, 0, 217, 0, 524, 0, 0, 0, 0, 565, 565, 0, 391, 0, 88, 0, 0, 0, 880, 0, 0, 739, 900, 569, 786, 369, 273, 632, 856, 0, 217, 249, 0, 743, 730, 0, 854, 0, 0, 371, 0, 155, 0, 42, 339, 0, 0, 460, 0, 401, 0, 0, 0, 953, 448, 0, 0, 386, 0, 
103, 0, 29, 0, 10, 878, 601, 0, 596, 439, 218, 799, 0, 0, 625, -1, 0, 0, 97, 0, 284, 0, 0, 0, 0, 0, 960, 0, 0, 514, 0, 0, 0, 0, 0, 347, 0, 496, 0, 82, 256, 0, 244, 992, 0, 0, 0, 808, 0, 0, 791, 307, 0, 588, 997, 0, 440, 0, 0, 57, 284, 0, 0, 700, 194, 706, 879, 120, 0, 644, 752, 56, 136, 0, 128, 0, 286, 0, 0, 421, 280, 0, 
0, 47, 0, 0, 0, 0, 676, 371, 622, 0, 906, 0, 0, 0, 0, 634, -1, 0, 605, 0, 0, 216, 0, 0, 643, 0, 0, 143, 0, 134, 0, 646, 228, 247, 0, 430, 391, 0, 206, 0, 0, 669, 0, 512, 0, 581, 0, 0, 844, 0, 0, 476, 0, 0, 40, 196, 218, 0, 326, 0, 0, 183, 0, 346, 0, 0, 977, 0, 0, 964, 393, 926, 56, 741, 481, 628, 664, 395, 0, 0, 872, 689, 
89, 0, 0, 285, 0, 915, 0, 339, 143, 0, 0, 0, 600, 61, 0, 69, 167, -1, 918, 314, 79, 0, 228, 51, 74, 278, 0, 249, 654, 133, 0, 0, 681, 0, 946, 188, 162, 13, 684, 611, 0, 0, 431, 0, 556, 332, 0, 0, 0, 0, 0, 0, 0, 595, 243, 0, 498, 0, 866, 68, 0, 0, 0, 0, 828, 655, 0, 0, 0, 545, 0, 35, 165, 223, 0, 0, 405, 443, 0, 0, 0, 964, 
0, 886, 0, 0, 170, 0, 0, 630, 396, 393, 0, 0, 0, 406, 0, 381, 177, 230, -1, 0, 0, 0, 0, 574, 0, 0, 518, 0, 251, 424, 723, 588, 0, 0, 207, 605, 609, 48, 0, 647, 862, 329, 524, 0, 0, 732, 41, 920, 446, 0, 861, 0, 229, 0, 580, 0, 889, 33, 0, 94, 0, 284, 633, 645, 0, 0, 0, 0, 180, 0, 826, 180, 0, 0, 0, 0, 0, 339, 0, 0, 443, 0, 
0, 713, 0, 633, 0, 686, 383, 0, 0, 294, 0, 936, 251, 0, 581, 414, 0, 684, 0, -1, 657, 767, 713, 47, 0, 738, 0, 453, 951, 594, 377, 0, 380, 947, 0, 581, 802, 344, 0, 0, 0, 408, 0, 779, 0, 0, 95, 533, 79, 0, 0, 153, 0, 0, 0, 200, 200, 0, 0, 0, 328, 0, 0, 756, 0, 0, 495, 0, 0, 0, 362, 481, 3, 0, 68, 0, 752, 0, 536, 438, 0, 0, 
0, 38, 0, 472, 700, 971, 0, 0, 0, 791, 321, 76, 0, 19, 0, 783, 0, 686, 0, 0, -1, 0, 823, 561, 207, 0, 222, 739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 256, 388, 0, 0, 0, 0, 635, 224, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 135, 0, 726, 0, 0, 408, 0, 0, 185, 937, 431, 947, 640, 0, 110, 817, 0, 0, 684, 212, 0, 25, 396, 
0, 0, 753, 0, 340, 0, 854, 0, 0, 0, 591, 720, 0, 64, 0, 828, 284, 0, 0, 0, 0, -1, 624, 720, 452, 935, 0, 0, 668, 492, 0, 0, 821, 0, 257, 0, 838, 173, 557, 0, 0, 696, 0, 342, 0, 32, 0, 294, 0, 988, 0, 0, 0, 666, 524, 864, 263, 887, 0, 0, 0, 0, 981, 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 961, 
508, 463, 0, 1, 103, 541, 0, 0, 915, 0, 0, 0, 628, 529, 716, 76, 0, 451, 0, 0, 696, 0, -1, 859, 242, 248, 0, 270, 591, 420, 106, 541, 784, 0, 0, 963, 0, 347, 0, 160, 763, 881, 0, 0, 776, 0, 18, 487, 18, 175, 0, 0, 0, 644, 986, 587, 700, 0, 786, 450, 191, 705, 0, 963, 0, 0, 144, 588, 0, 0, 183, 25, 102, 0, 0, 578, 168, 383, 212, 0, 106, 0, 
463, 0, 0, 108, 0, 625, 0, 0, 448, 0, 925, 710, 95, 0, 0, 0, 443, 33, 828, 615, 427, 0, 0, -1, 0, 0, 922, 358, 793, 746, 313, 0, 834, 0, 829, 885, 816, 309, 439, 0, 762, 306, 51, 929, 70, 262, 716, 222, 0, 213, 71, 0, 0, 40, 0, 0, 0, 811, 541, 347, 0, 47, 0, 0, 423, 285, 0, 0, 316, 139, 0, 0, 0, 111, 725, 655, 950, 0, 572, 646, 0, 0, 
0, 0, 0, 596, 0, 118, 0, 0, 0, 63, 953, 970, 676, 0, 899, 269, 0, 385, 0, 620, 0, 362, 0, 0, -1, 0, 0, 0, 0, 0, 715, 0, 0, 0, 0, 452, 521, 74, 556, 713, 15, 730, 0, 0, 500, 531, 153, 0, 724, 0, 106, 0, 0, 54, 0, 0, 168, 0, 992, 542, 0, 0, 0, 0, 0, 0, 292, 0, 0, 13, 780, 732, 341, 0, 0, 0, 0, 0, 335, 248, 245, 0, 
0, 772, 0, 514, 0, 641, 0, 0, 0, 311, 210, 0, 514, 0, 883, 4, 0, 53, 369, 798, 119, 391, 590, 335, 0, -1, 512, 0, 0, 171, 0, 884, 0, 484, 744, 916, 0, 471, 244, 988, 441, 0, 933, 103, 27, 998, 807, 613, 610, 0, 753, 491, 0, 0, 146, 424, 108, 0, 0, 0, 0, 838, 0, 512, 997, 0, 0, 411, 0, 548, 0, 972, 0, 189, 600, 0, 449, 0, 0, 0, 0, 0, 
0, 392, 493, 701, 196, 0, 796, 0, 902, 0, 0, 0, 0, 0, 760, 0, 0, 693, 670, 0, 542, 0, 865, 0, 783, 0, -1, 0, 749, 941, 0, 0, 0, 0, 662, 0, 598, 0, 622, 235, 0, 0, 415, 0, 0, 0, 0, 0, 0, 103, 0, 850, 210, 57, 0, 835, 41, 0, 0, 15, 520, 0, 0, 0, 0, 392, 334, 0, 9, 0, 0, 0, 235, 645, 850, 0, 566, 252, 0, 194, 0, 0, 
0, 31, 524, 136, 846, 7, 766, 0, 0, 949, 0, 661, 602, 0, 326, 87, 134, 0, 106, 792, 0, 0, 726, 0, 0, 442, 389, -1, 935, 703, 517, 0, 0, 551, 564, 0, 33, 0, 624, 287, 385, 0, 0, 374, 0, 0, 421, 0, 970, 0, 183, 0, 0, 702, 0, 665, 893, 0, 432, 543, 854, 0, 0, 0, 0, 313, 183, 0, 0, 0, 632, 0, 383, 0, 0, 489, 157, 0, 228, 585, 710, 0, 
540, 0, 0, 278, 0, 0, 0, 0, 178, 0, 683, 603, 760, 0, 0, 565, 0, 324, 904, 109, 884, 0, 695, 830, 191, 911, 732, 434, -1, 0, 0, 652, 0, 975, 0, 57, 0, 0, 901, 840, 387, 762, 0, 0, 0, 740, 0, 0, 460, 0, 0, 0, 169, 0, 0, 0, 183, 210, 0, 0, 785, 149, 493, 731, 705, 69, 0, 0, 234, 0, 0, 0, 797, 163, 452, 0, 0, 0, 632, 155, 805, 655, 
0, 880, 340, 42, 548, 20, 388, 928, 0, 0, 0, 0, 0, 13, 0, 0, 485, 36, 0, 967, 0, 691, 0, 24, 0, 1, 968, 0, 0, -1, 0, 0, 422, 0, 43, 978, 607, 0, 0, 0, 0, 52, 0, 0, 136, 677, 601, 397, 0, 0, 0, 0, 0, 0, 0, 944, 0, 0, 0, 314, 464, 177, 0, 0, 0, 428, 0, 856, 0, 907, 0, 433, 0, 139, 0, 0, 81, 33, 230, 0, 0, 0, 
0, 0, 577, 0, 509, 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 657, 575, 801, 0, 0, 0, 205, 959, 292, 59, 0, 504, 503, -1, 966, 722, 238, 0, 0, 0, 615, 83, 0, 0, 512, 0, 0, 883, 258, 794, 856, 263, 0, 0, 0, 420, 0, 132, 12, 980, 0, 113, 0, 0, 980, 279, 367, 0, 0, 653, 0, 754, 906, 0, 0, 441, 0, 0, 806, 0, 650, 0, 573, 714, 438, 
0, 509, 460, 502, 551, 0, 244, 751, 0, 0, 511, 0, 0, 661, 143, 1, 0, 342, 0, 795, 0, 0, 19, 441, 0, 0, 341, 918, 240, 655, 0, -1, 564, 0, 0, 73, 0, 0, 0, 569, 0, 0, 0, 432, 0, 0, 0, 187, 0, 256, 973, 0, 0, 528, 0, 0, 0, 0, 667, 0, 24, 871, 370, 0, 0, 0, 0, 0, 233, 742, 0, 573, 489, 796, 0, 233, 0, 753, 619, 0, 16, 224, 
0, 0, 350, 0, 223, 0, 571, 0, 325, 753, 0, 273, 851, 0, 81, 0, 531, 0, 0, 962, 396, 110, 0, 260, 310, 420, 101, 796, 0, 0, 0, 0, -1, 0, 251, 856, 114, 0, 0, 0, 598, 248, 324, 0, 0, 210, 587, 0, 972, 0, 907, 716, 0, 0, 0, 932, 0, 0, 158, 0, 0, 725, 940, 0, 203, 0, 0, 0, 56, 441, 0, 0, 59, 0, 647, 793, 0, 0, 435, 0, 0, 760, 
0, 767, 0, 0, 0, 0, 0, 0, 611, 0, 954, 0, 31, 0, 0, 138, 0, 0, 509, 873, 0, 0, 0, 0, 0, 983, 0, 0, 749, 450, 760, 0, 564, -1, 0, 0, 214, 466, 0, 836, 999, 9, 297, 578, 0, 0, 0, 0, 0, 871, 0, 22, 0, 727, 190, 0, 874, 0, 902, 0, 302, 29, 0, 0, 0, 530, 0, 936, 92, 0, 941, 0, 180, 5, 0, 0, 0, 0, 0, 0, 734, 0, 
495, 0, 0, 351, 173, 0, 0, 0, 97, 0, 0, 551, 925, 0, 72, 0, 0, 0, 595, 0, 0, 0, 0, 823, 0, 85, 0, 0, 0, 55, 430, 612, 515, 0, -1, 0, 0, 369, 0, 401, 982, 646, 585, 554, 645, 0, 0, 0, 0, 951, 0, 238, 434, 38, 0, 0, 310, 607, 0, 0, 608, 893, 90, 890, 0, 543, 0, 328, 0, 0, 979, 0, 0, 415, 0, 0, 768, 417, 292, 420, 553, 113, 
0, 321, 556, 600, 561, 0, 22, 929, 0, 0, 11, 717, 535, 92, 373, 351, 590, 0, 475, 98, 0, 0, 80, 0, 869, 0, 621, 674, 0, 686, 997, 0, 0, 360, 34, -1, 712, 0, 0, 0, 0, 281, 0, 0, 988, 0, 813, 0, 0, 0, 532, 0, 459, 0, 0, 29, 330, 0, 0, 933, 630, 0, 0, 455, 888, 393, 470, 0, 806, 130, 0, 0, 367, 0, 158, 91, 0, 407, 0, 0, 170, 0, 
235, 0, 267, 0, 0, 0, 751, 0, 0, 0, 0, 445, 615, 815, 521, 0, 0, 296, 0, 54, 25, 0, 0, 0, 922, 0, 331, 0, 573, 955, 0, 0, 418, 644, 0, 440, -1, 0, 620, 467, 88, 0, 674, 9, 0, 0, 399, 0, 343, 978, 0, 0, 488, 465, 0, 0, 490, 203, 295, 96, 0, 918, 606, 0, 0, 873, 0, 0, 57, 61, 82, 13, 826, 733, 230, 0, 0, 5, 0, 0, 0, 901, 
547, 0, 0, 195, 964, 0, 619, 48, 0, 0, 21, 797, 497, 0, 0, 988, 914, 0, 746, 307, 151, 0, 0, 714, 961, 0, 0, 610, 557, 0, 967, 642, 530, 805, 0, 609, 0, -1, 0, 0, 138, 0, 0, 653, 0, 786, 308, 81, 0, 0, 0, 0, 0, 0, 0, 789, 228, 877, 0, 0, 1, 218, 0, 28, 0, 0, 0, 0, 280, 458, 0, 201, 0, 270, 0, 0, 128, 0, 0, 335, 372, 634, 
0, 0, 0, 0, 0, 861, 0, 0, 128, 836, 0, 0, 0, 355, 0, 0, 539, 885, 0, 297, 243, 0, 0, 0, 786, 0, 719, 0, 857, 104, 0, 0, 882, 0, 637, 0, 0, 0, -1, 0, 0, 0, 940, 0, 0, 0, 0, 0, 633, 0, 0, 749, 0, 0, 93, 716, 332, 0, 259, 413, 193, 0, 0, 0, 0, 0, 0, 0, 0, 470, 0, 87, 716, 233, 0, 0, 0, 352, 365, 0, 0, 190, 
0, 859, 874, 0, 622, 0, 624, 290, 0, 0, 0, 589, 44, 0, 73, 703, 0, 258, 0, 662, 995, 57, 0, 0, 875, 970, 670, 0, 0, 0, 171, 0, 0, 0, 643, 736, 348, 985, 797, -1, 0, 0, 0, 637, 43, 0, 0, 388, 637, 27, 0, 820, 484, 253, 179, 666, 81, 466, 864, 0, 939, 0, 685, 954, 212, 886, 971, 0, 195, 926, 816, 324, 0, 801, 360, 897, 926, 0, 0, 613, 558, 642, 
0, 0, 0, 646, 420, 0, 0, 0, 382, 618, 954, 267, 287, 571, 448, 0, 0, 0, 0, 0, 0, 0, 800, 636, 0, 0, 0, 492, 0, 0, 0, 434, 564, 0, 0, 0, 396, 723, 780, 172, -1, 0, 0, 111, 905, 0, 244, 0, 0, 0, 0, 0, 0, 339, 180, 511, 0, 0, 0, 683, 890, 0, 0, 406, 627, 87, 0, 0, 827, 0, 1, 837, 549, 832, 0, 0, 0, 0, 0, 0, 0, 894, 
621, 330, 905, 0, 0, 0, 0, 0, 406, 918, 954, 184, 0, 0, 0, 0, 127, 677, 153, 521, 87, 862, 877, 631, 0, 744, 0, 41, 917, 0, 0, 586, 883, 121, 0, 0, 0, 0, 0, 0, 975, -1, 0, 0, 0, 0, 796, 0, 0, 183, 771, 0, 518, 0, 406, 0, 0, 47, 776, 0, 0, 0, 716, 0, 777, 0, 870, 0, 225, 803, 448, 732, 0, 0, 0, 723, 41, 572, 952, 0, 407, 0, 
0, 0, 555, 0, 0, 0, 0, 0, 345, 0, 908, 0, 96, 52, 210, 0, 0, 0, 0, 0, 72, 0, 1, 0, 0, 319, 561, 437, 698, 62, 0, 812, 0, 0, 0, 218, 0, 0, 56, 73, 814, 30, -1, 188, 0, 0, 0, 0, 0, 0, 186, 428, 0, 210, 646, 753, 342, 474, 0, 0, 0, 0, 0, 0, 551, 934, 43, 28, 611, 0, 723, 0, 370, 514, 0, 541, 591, 685, 261, 622, 0, 60, 
0, 226, 0, 893, 252, 577, 212, 0, 0, 59, 0, 0, 435, 986, 0, 620, 858, 0, 0, 966, 535, 0, 526, 0, 0, 0, 165, 0, 0, 898, 0, 465, 335, 649, 0, 835, 106, 0, 771, 0, 603, 359, 0, -1, 0, 27, 0, 556, 170, 0, 0, 0, 0, 0, 0, 0, 374, 22, 0, 331, 681, 770, 344, 366, 50, 0, 0, 58, 0, 534, 0, 0, 0, 761, 870, 524, 377, 908, 523, 0, 734, 0, 
0, 0, 0, 0, 643, 0, 0, 0, 0, 0, 473, 769, 346, 0, 0, 824, 436, 0, 675, 0, 293, 851, 469, 0, 674, 0, 0, 10, 403, 643, 950, 779, 869, 948, 0, 0, 0, 859, 224, 0, 107, 816, 0, 426, -1, 761, 639, 621, 139, 0, 142, 741, 693, 0, 471, 898, 900, 910, 0, 578, 847, 696, 0, 0, 338, 703, 0, 0, 0, 569, 670, 0, 0, 614, 0, 449, 118, 0, 703, 0, 872, 0, 
122, 499, 0, 0, 253, 677, 748, 351, 0, 253, 0, 771, 0, 31, 653, 0, 718, 589, 0, 0, 0, 0, 0, 0, 622, 88, 0, 569, 0, 0, 60, 0, 473, 0, 0, 0, 0, 0, 0, 699, 81, 0, 0, 451, 600, -1, 459, 328, 760, 201, 0, 0, 8, 483, 0, 0, 239, 0, 0, 137, 0, 358, 328, 0, 0, 235, 339, 464, 586, 742, 166, 209, 981, 639, 607, 928, 0, 367, 481, 0, 0, 0, 
872, 279, 0, 0, 0, 508, 0, 0, 235, 447, 0, 0, 0, 0, 0, 688, 0, 0, 0, 0, 0, 99, 0, 929, 0, 0, 0, 0, 509, 530, 0, 153, 12, 434, 0, 267, 0, 911, 522, 6, 0, 917, 0, 0, 325, 0, -1, 0, 476, 360, 0, 0, 907, 873, 779, 919, 0, 0, 723, 962, 857, 0, 860, 0, 604, 497, 0, 0, 0, 0, 0, 995, 0, 0, 0, 590, 0, 711, 0, 0, 0, 417, 
0, 428, 0, 0, 985, 735, 762, 805, 120, 0, 325, 0, 330, 879, 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 653, 418, 276, 361, 0, 629, 0, 0, 177, 0, 771, 0, 0, 512, 0, 299, 0, 5, 247, 0, 0, 0, 77, -1, 111, 344, 920, 0, 0, 0, 270, 0, 304, 596, 0, 647, 117, 838, 101, 205, 404, 957, 0, 0, 0, 0, 300, 185, 0, 532, 0, 0, 7, 0, 453, 0, 262, 0, 
0, 122, 776, 0, 253, 0, 0, 637, 0, 0, 0, 0, 509, 0, 238, 0, 669, 0, 205, 735, 0, 0, 575, 391, 0, 0, 324, 188, 503, 131, 702, 724, 0, 381, 778, 0, 904, 500, 0, 71, 0, 865, 829, 507, 783, 46, 950, 608, -1, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 453, 686, 0, 0, 0, 0, 0, 0, 788, 737, 0, 0, 33, 93, 0, 0, 0, 0, 850, 434, 0, 391, 0, 
355, 590, 0, 0, 942, 635, 0, 0, 100, 0, 0, 0, 0, 254, 0, 0, 0, 287, 0, 133, 0, 884, 0, 0, 0, 844, 589, 164, 646, 652, 0, 0, 954, 0, 0, 0, 0, 0, 545, 296, 0, 122, 0, 0, 273, 0, 0, 0, 218, -1, 121, 331, 0, 430, 90, 0, 0, 0, 928, 784, 835, 0, 251, 76, 0, 649, 0, 999, 600, 492, 480, 382, 58, 0, 61, 0, 248, 0, 0, 0, 0, 0, 
0, 653, 964, 293, 0, 695, 826, 881, 0, 845, 6, 767, 0, 0, 0, 510, 592, 955, 881, 425, 0, 0, 611, 0, 870, 641, 0, 306, 844, 0, 0, 560, 104, 957, 512, 0, 749, 0, 0, 0, 0, 0, 617, 888, 371, 670, 289, 0, 439, 376, -1, 0, 900, 0, 593, 552, 246, 0, 138, 571, 985, 568, 0, 96, 0, 0, 196, 758, 980, 950, 201, 48, 199, 855, 428, 59, 0, 603, 0, 0, 408, 814, 
0, 0, 565, 0, 37, 761, 0, 0, 980, 0, 755, 0, 0, 699, 297, 0, 0, 209, 777, 0, 0, 0, 20, 620, 572, 12, 490, 105, 178, 0, 0, 0, 23, 404, 0, 0, 800, 360, 0, 0, 0, 161, 0, 999, 716, 114, 0, 0, 125, 348, 0, -1, 84, 823, 90, 0, 0, 0, 0, 0, 396, 0, 924, 0, 200, 0, 0, 803, 117, 746, 0, 493, 0, 911, 499, 200, 814, 0, 501, 605, 526, 163, 
951, 123, 0, 916, 20, 0, 905, 0, 260, 0, 0, 666, 206, 0, 0, 0, 0, 100, 729, 532, 849, 0, 0, 201, 0, 514, 22, 0, 47, 0, 396, 939, 859, 238, 774, 866, 465, 984, 621, 0, 0, 0, 0, 0, 0, 880, 856, 0, 0, 858, 0, 18, -1, 936, 279, 53, 0, 0, 0, 0, 0, 238, 0, 0, 348, 0, 850, 0, 0, 729, 0, 0, 466, 0, 0, 0, 676, 75, 0, 0, 0, 0, 
10, 716, 662, 0, 0, 0, 308, 0, 0, 0, 614, 286, 0, 0, 0, 0, 0, 0, 830, 0, 370, 0, 0, 0, 375, 0, 788, 863, 782, 630, 546, 0, 0, 0, 689, 0, 568, 0, 382, 0, 772, 688, 49, 824, 0, 0, 0, 0, 233, 0, 0, 0, 776, -1, 23, 360, 600, 0, 70, 0, 25, 0, 0, 0, 319, 866, 0, 0, 374, 0, 0, 0, 73, 0, 862, 318, 196, 0, 985, 332, 358, 0, 
981, 805, 919, 142, 0, 234, 525, 879, 436, 942, 785, 0, 130, 0, 227, 0, 0, 550, 640, 912, 0, 192, 0, 893, 394, 632, 937, 0, 689, 0, 421, 889, 0, 739, 80, 620, 0, 96, 0, 0, 0, 541, 0, 0, 753, 28, 100, 0, 483, 130, 0, 0, 652, 0, -1, 611, 256, 474, 0, 731, 0, 0, 0, 0, 682, 0, 0, 0, 0, 0, 700, 0, 286, 0, 0, 0, 0, 0, 548, 814, 17, 811, 
0, 141, 349, 137, 282, 0, 689, 145, 55, 0, 775, 563, 0, 0, 791, 731, 248, 0, 507, 46, 269, 757, 772, 0, 942, 0, 0, 0, 0, 0, 285, 899, 961, 734, 563, 72, 972, 728, 717, 0, 702, 0, 847, 947, 858, 485, 0, 0, 0, 0, 803, 667, 743, 134, 624, -1, 266, 972, 75, 978, 219, 141, 0, 644, 0, 0, 0, 3, 0, 0, 0, 0, 0, 63, 496, 581, 0, 0, 0, 0, 0, 0, 
