49
817, 2418, 584, 485, 587, 0, 797, 0, 0, 648, -1, 1037, 0, 0, 789, 850, 0, 0, 0, 0, 1203, 0, 0, 0, 0, 0, 0, 817, 1070, 838, 819, 0, 0, 690, 802, 0, 1273, 0, 498, 1116, 889, 0, 0, 857, 972, 1067, 0, 0, 0, 
424, 0, 0, 923, 1625, 628, 1211, 0, 806, 666, 1037, -1, 355, 0, 0, 0, 0, 1114, 256, 0, 497, 1022, 486, 0, 0, 0, 635, 0, 119, 290, 457, 265, 0, 923, 0, 676, 720, 0, 957, 1000, 0, 0, 0, 0, 0, 0, 1145, 0, 752, 
238, 1711, 0, 0, 409, 577, 0, 0, 745, 373, 0, 355, -1, 499, 0, 337, 0, 0, 294, 1605, 643, 976, 215, 201, 0, 0, 496, 251, 412, 221, 228, 231, 394, 597, 999, 1376, 809, 835, 626, 804, 764, 1096, 0, 747, 917, 933, 0, 265, 0, 
325, 1354, 578, 0, 0, 0, 854, 0, 501, 494, 0, 0, 499, -1, 0, 338, 771, 683, 0, 0, 213, 670, 0, 0, 563, 0, 270, 0, 399, 0, 0, 0, 623, 0, 897, 0, 0, 0, 778, 764, 0, 910, 993, 728, 639, 782, 0, 0, 0, 
1029, 1794, 821, 551, 0, 1070, 430, 0, 933, 791, 789, 0, 0, 0, -1, 0, 327, 0, 0, 0, 0, 961, 999, 1119, 767, 0, 0, 0, 1392, 1124, 0, 1272, 828, 817, 0, 796, 1225, 837, 0, 0, 819, 394, 448, 628, 922, 665, 562, 920, 1367, 
0, 952, 0, 0, 0, 0, 2580, 369, 508, 534, 850, 0, 337, 338, 0, -1, 0, 0, 182, 773, 433, 0, 0, 216, 538, 456, 497, 574, 264, 183, 451, 259, 0, 0, 0, 551, 598, 0, 794, 0, 0, 1036, 0, 886, 684, 1012, 952, 399, 702, 
709, 1991, 539, 0, 616, 0, 340, 919, 673, 0, 0, 0, 0, 771, 327, 0, -1, 435, 0, 428, 973, 754, 709, 0, 513, 435, 567, 0, 0, 801, 0, 0, 0, 618, 0, 489, 0, 653, 342, 0, 0, 0, 392, 0, 0, 495, 496, 0, 0, 
736, 1872, 0, 0, 807, 0, 0, 0, 0, 614, 0, 1114, 0, 683, 0, 0, 435, -1, 863, 458, 834, 0, 0, 0, 0, 547, 482, 1000, 1062, 845, 792, 0, 841, 784, 0, 560, 0, 900, 648, 582, 579, 486, 803, 416, 758, 267, 912, 677, 0, 
233, 1407, 0, 0, 0, 0, 973, 412, 603, 469, 0, 256, 294, 0, 0, 182, 0, 863, -1, 0, 0, 816, 370, 0, 627, 423, 0, 478, 214, 85, 0, 317, 534, 782, 0, 0, 537, 805, 0, 0, 0, 0, 982, 0, 771, 915, 0, 0, 0, 
0, 251, 329, 0, 0, 0, 0, 0, 0, 269, 0, 0, 1605, 0, 0, 773, 428, 458, 0, -1, 0, 0, 0, 0, 0, 353, 367, 607, 887, 0, 0, 835, 0, 0, 563, 0, 0, 916, 324, 0, 0, 0, 0, 0, 0, 338, 0, 389, 920, 
498, 0, 1082, 878, 905, 639, 1024, 760, 0, 0, 1203, 497, 643, 213, 0, 433, 973, 834, 0, 0, -1, 744, 0, 0, 0, 0, 465, 0, 0, 0, 0, 0, 0, 1029, 1087, 0, 0, 914, 991, 0, 604, 1074, 0, 0, 729, 945, 0, 0, 0, 
878, 1821, 0, 0, 1091, 0, 0, 1019, 0, 872, 0, 1022, 976, 670, 961, 0, 754, 0, 816, 0, 744, -1, 0, 0, 0, 696, 741, 0, 937, 0, 0, 965, 793, 1202, 781, 0, 0, 431, 0, 0, 258, 0, 0, 0, 72, 0, 0, 841, 0, 
0, 809, 0, 0, 432, 419, 2666, 220, 0, 0, 0, 486, 215, 0, 999, 0, 709, 0, 370, 0, 0, 0, -1, 0, 0, 355, 514, 0, 512, 0, 375, 278, 0, 0, 0, 421, 822, 634, 0, 885, 641, 0, 0, 745, 0, 0, 669, 0, 0, 
0, 0, 0, 656, 2122, 0, 942, 345, 0, 382, 0, 0, 201, 0, 1119, 216, 0, 0, 0, 0, 0, 0, 0, -1, 611, 362, 368, 391, 292, 0, 0, 0, 456, 0, 0, 0, 609, 0, 680, 0, 634, 1025, 0, 730, 792, 0, 896, 230, 687, 
631, 0, 0, 0, 1161, 328, 429, 0, 0, 0, 0, 0, 0, 563, 767, 538, 513, 0, 627, 0, 0, 0, 0, 611, -1, 0, 559, 894, 789, 593, 729, 0, 431, 0, 0, 0, 709, 234, 641, 1013, 228, 0, 0, 0, 298, 0, 0, 565, 885, 
287, 1819, 0, 355, 0, 0, 0, 551, 0, 177, 0, 0, 0, 0, 0, 456, 435, 547, 423, 353, 0, 696, 355, 362, 0, -1, 233, 550, 0, 367, 360, 569, 0, 526, 0, 0, 646, 0, 0, 0, 444, 0, 0, 452, 0, 0, 0, 0, 772, 
270, 1337, 0, 0, 532, 0, 737, 0, 0, 299, 0, 635, 496, 270, 0, 497, 567, 482, 0, 367, 465, 741, 514, 368, 559, 233, -1, 0, 0, 376, 352, 645, 555, 0, 699, 0, 486, 788, 560, 0, 0, 769, 0, 457, 0, 0, 854, 0, 0, 
0, 0, 369, 1168, 0, 824, 0, 379, 966, 425, 817, 0, 251, 0, 0, 574, 0, 1000, 478, 607, 0, 0, 0, 391, 894, 550, 0, -1, 0, 422, 0, 445, 0, 0, 0, 452, 0, 0, 0, 708, 956, 0, 0, 0, 1131, 924, 0, 0, 995, 
0, 0, 699, 1803, 0, 584, 0, 469, 732, 0, 1070, 119, 412, 399, 1392, 264, 0, 1062, 214, 887, 0, 937, 512, 292, 789, 0, 0, 0, -1, 0, 486, 0, 698, 0, 1220, 674, 613, 0, 0, 998, 0, 1252, 0, 0, 0, 1116, 1167, 519, 0, 
0, 0, 0, 651, 0, 0, 0, 272875, 0, 401, 838, 290, 221, 0, 1124, 183, 801, 845, 85, 0, 0, 0, 0, 0, 593, 367, 376, 422, 0, -1, 272, 280, 0, 713, 962, 410, 0, 0, 0, 0, 0, 0, 905, 0, 768, 886, 0, 250, 676, 
0, 553, 279, 0, 0, 700, 0, 271758, 784, 269, 819, 457, 228, 0, 0, 451, 0, 792, 0, 0, 0, 0, 375, 0, 729, 360, 352, 0, 486, 272, -1, 440, 493, 0, 920, 0, 734, 0, 566, 584, 0, 0, 816, 0, 0, 750, 0, 170, 0, 
413, 0, 0, 760, 0, 0, 1089, 270209, 730, 574, 0, 265, 231, 0, 1272, 259, 0, 0, 317, 835, 0, 965, 278, 0, 0, 569, 645, 445, 0, 280, 440, -1, 0, 819, 1140, 0, 0, 0, 0, 0, 799, 0, 0, 0, 908, 1127, 936, 0, 0, 
458, 1458, 330, 0, 0, 446, 700, 395, 0, 0, 0, 0, 394, 623, 828, 0, 0, 841, 534, 0, 0, 793, 0, 456, 431, 0, 555, 0, 698, 0, 493, 0, -1, 0, 0, 425, 900, 0, 0, 0, 0, 822, 522, 0, 722, 878, 0, 373, 0, 
556, 1695, 0, 0, 0, 985, 0, 719, 0, 360, 690, 923, 597, 0, 817, 0, 618, 784, 782, 0, 1029, 1202, 0, 0, 0, 526, 0, 0, 0, 713, 0, 819, 0, -1, 0, 381, 0, 1041, 0, 501, 0, 0, 0, 0, 1143, 0, 0, 0, 1171, 
0, 0, 0, 0, 790, 922, 2479, 0, 754, 0, 802, 0, 999, 897, 0, 0, 0, 0, 0, 563, 1087, 781, 0, 0, 0, 0, 699, 0, 1220, 962, 920, 1140, 0, 0, -1, 0, 0, 727, 505, 829, 0, 242, 500, 515, 0, 0, 611, 772, 1149, 
0, 419, 0, 0, 297, 0, 0, 0, 0, 76, 0, 676, 1376, 0, 796, 551, 489, 560, 0, 0, 0, 0, 421, 0, 0, 0, 0, 452, 674, 410, 0, 0, 425, 381, 0, -1, 0, 793, 0, 0, 0, 0, 613, 345, 0, 526, 0, 164, 0, 
0, 0, 0, 877, 2339, 715, 0, 934, 0, 767, 1273, 720, 809, 0, 1225, 598, 0, 0, 537, 0, 0, 0, 822, 609, 709, 646, 486, 0, 613, 0, 734, 0, 900, 0, 0, 0, -1, 0, 0, 912, 530, 960, 1222, 903, 0, 873, 1269, 0, 183, 
828, 2370, 793, 388, 910, 0, 494, 815, 0, 0, 0, 0, 835, 0, 837, 0, 653, 900, 805, 916, 914, 431, 634, 0, 234, 0, 788, 0, 0, 0, 0, 0, 0, 1041, 727, 793, 0, -1, 776, 1229, 0, 653, 0, 0, 368, 0, 738, 760, 1087, 
576, 0, 1648, 0, 310, 0, 649, 0, 812, 316, 498, 957, 626, 778, 0, 794, 342, 648, 0, 324, 991, 0, 0, 680, 641, 0, 560, 0, 0, 0, 566, 0, 0, 0, 505, 0, 0, 776, -1, 0, 0, 701, 273, 0, 0, 0, 0, 0, 1138, 
621, 2109, 0, 893, 596, 1145, 0, 0, 1083, 0, 1116, 1000, 804, 764, 0, 0, 0, 582, 0, 0, 0, 0, 885, 0, 1013, 0, 0, 708, 998, 0, 584, 0, 0, 501, 829, 0, 912, 1229, 0, -1, 0, 0, 0, 0, 1176, 0, 981, 601, 931, 
0, 957, 0, 2013, 0, 444, 452, 837, 173, 620, 889, 0, 764, 0, 819, 0, 0, 579, 0, 0, 604, 258, 641, 634, 228, 444, 0, 956, 0, 0, 0, 799, 0, 0, 0, 0, 530, 0, 0, 0, -1, 534, 0, 765, 214, 786, 0, 0, 0, 
0, 952, 866, 2666, 964, 892, 0, 0, 0, 796, 0, 0, 1096, 910, 394, 1036, 0, 486, 0, 0, 1074, 0, 0, 1025, 0, 0, 769, 0, 1252, 0, 0, 0, 822, 0, 242, 0, 960, 653, 701, 0, 534, -1, 687, 706, 0, 671, 776, 875, 0, 
817, 1837, 0, 0, 0, 0, 0, 0, 0, 568, 0, 0, 0, 993, 448, 0, 392, 803, 982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 905, 816, 0, 522, 0, 500, 613, 1222, 0, 273, 0, 0, 687, -1, 0, 964, 0, 134, 703, 0, 
0, 246, 440, 1741, 472, 0, 727, 904, 0, 0, 857, 0, 747, 728, 628, 886, 0, 416, 0, 0, 0, 0, 745, 730, 0, 452, 457, 0, 0, 0, 0, 0, 0, 0, 515, 345, 903, 0, 0, 0, 765, 706, 0, -1, 0, 249, 690, 0, 0, 
827, 1551, 888, 551, 0, 464, 0, 0, 0, 0, 972, 0, 917, 639, 922, 684, 0, 758, 771, 0, 729, 72, 0, 792, 298, 0, 0, 1131, 0, 768, 0, 908, 722, 1143, 0, 0, 0, 368, 0, 1176, 214, 0, 964, 0, -1, 983, 0, 0, 0, 
0, 400, 661, 0, 0, 1086, 1817, 1100, 0, 0, 1067, 0, 933, 782, 665, 1012, 495, 267, 915, 338, 945, 0, 0, 0, 0, 0, 0, 924, 1116, 886, 750, 1127, 878, 0, 0, 526, 873, 0, 0, 0, 786, 671, 0, 249, 983, -1, 0, 675, 0, 
0, 0, 558, 1198, 551, 0, 0, 821, 0, 606, 0, 1145, 0, 0, 562, 952, 496, 912, 0, 0, 0, 0, 669, 896, 0, 0, 854, 0, 1167, 0, 0, 936, 0, 0, 611, 0, 1269, 738, 0, 981, 0, 776, 134, 690, 0, 0, -1, 725, 1408, 
0, 0, 209, 1529, 337, 0, 0, 435, 635, 154, 0, 0, 265, 0, 920, 399, 0, 677, 0, 389, 0, 841, 0, 230, 565, 0, 0, 0, 519, 250, 170, 0, 373, 0, 772, 164, 0, 760, 0, 601, 0, 875, 703, 0, 0, 675, 725, -1, 763, 
0, 1043, 961, 0, 0, 869, 0, 271926, 758, 0, 0, 752, 0, 0, 1367, 702, 0, 0, 0, 920, 0, 0, 0, 687, 885, 772, 0, 995, 0, 676, 0, 0, 0, 1171, 1149, 0, 183, 1087, 1138, 931, 0, 0, 0, 0, 0, 0, 1408, 763, -1]
