179
41428, 27014, 23506, 35595, 31338, 25365, 33655, 8061, 44018, 41099, 23924, 17516, 43822, 25980, 41778, 30158, 37592, 43058, 35458, 29981, 34374, 45712, 39690, 41843, 22593, 19104, 17811, 29559, 13980, 43100, 38393, 40816, 37704, 40198, 28598, 37803, 2662, 35667, 21934, 39541, 40011, 19600, 38842, 40500, 33399, 38591, 11346, 17967, -1, 5452, 46201, 43158, 19619, 37491, 25209, 34777, 43018, 24289, 41346, 22393, 35448, 19041, 31677, 28713, 21677, 9614, 35400, 43028, 10295, 33647, 29347, 9846, 15560, 30262, 24263, 39247, 21334, 37716, 40269, 32713, 20830, 2717, 31106, 23636, 26594, 35363, 32650, 32562, 40128, 21841, 15648, 36251, 40355, 31013, 43965, 44492, 36329, 19591, 21648, 32795, 21118, 29781, 45442, 26107, 15757, 44256, 42053, 46232, 9194, 28863, 33169, 28626, 42981, 25113, 38642, 25029, 38096, 42217, 13446, 31281, 39116, 31019, 24074, 8877, 14383, 26913, 44332, 37647, 41421, 20367, 21284, 26121, 41420, 43244, 22789, 34546, 46288, 27300, 36692, 25394, 39763, 26960, 25986, 40159, 34920, 37403, 37964, 36302, 20908, 30693, 41726, 32497, 38631, 33295, 31608, 46178, 12859, 39694, 46168, 37807, 23619, 40881, 39848, 27090, 35946, 44910, 34471, 33987, 9635, 17764, 21686, 23558, 40442, 21780, 15183, 21355, 24934, 30645, 21246, 
31634, 12678, 36323, 44387, 30944, 44007, 46106, 23029, 42200, 33178, 45798, 44005, 39333, 38632, 7224, 12246, 17163, 22972, 19213, 16636, 20993, 26867, 17996, 29938, 27910, 12723, 34572, 24111, 33680, 38491, 17769, 40976, 24381, 27118, 44626, 28480, 30150, 35944, 24555, 38672, 29960, 5210, 43412, 6033, 42776, 37194, 32445, 13281, 5452, -1, 25566, 22627, 26907, 22648, 25750, 37799, 28148, 22795, 29263, 38656, 29436, 43996, 17123, 29202, 11687, 25983, 35570, 26405, 35458, 36523, 21493, 43902, 14872, 9747, 44314, 39003, 36646, 44801, 45771, 44816, 45496, 28804, 38429, 8988, 19870, 34231, 28666, 21777, 45088, 29812, 32332, 32257, 5742, 43849, 31696, 6806, 34835, 39737, 31278, 24889, 45127, 24971, 36745, 38956, 44873, 43986, 43817, 26238, 36681, 4359, 14807, 33389, 44176, 20960, 30511, 11445, 37968, 30391, 32885, 39889, 39667, 25955, 27741, 23982, 38055, 33807, 35141, 44377, 45713, 17099, 29239, 17842, 19568, 3616, 35126, 33877, 41666, 41354, 21392, 40653, 21619, 20607, 21062, 34642, 43005, 27683, 44654, 14200, 41570, 31005, 20464, 39426, 18847, 38505, 30085, 19229, 45057, 17545, 41765, 24662, 42355, 41247, 44229, 34552, 30980, 21433, 21502, 32267, 13439, 33746, 38259, 28046, 35664, 44578, 40450, 41241, 8165, 40126, 41962, 
43571, 36060, 46130, 46142, 39149, 32783, 44157, 39715, 26836, 26733, 24586, 27284, 23263, 43977, 16878, 19640, 39020, 40244, 39735, 40107, 44196, 37520, 36848, 42135, 10930, 39968, 28477, 30768, 28740, 17311, 26984, 8085, 44563, 24951, 40297, 41304, 44786, 9504, 45825, 20115, 24802, 27985, 25196, 33350, 42599, 16644, 33907, 29088, 46201, 25566, -1, 33892, 41848, 16603, 39698, 42749, 23555, 45726, 33704, 41342, 26055, 23322, 43396, 40222, 37069, 12824, 26016, 43129, 44593, 33446, 37848, 29696, 43296, 36336, 25283, 42012, 18597, 40496, 41811, 45328, 28062, 18909, 10546, 8076, 31010, 24337, 44312, 33384, 42558, 35420, 30596, 22806, 26364, 40118, 46039, 34680, 43802, 23656, 30779, 21994, 32841, 11001, 31640, 35164, 45428, 33587, 40363, 27290, 38803, 19321, 30475, 43935, 37494, 35157, 6504, 45266, 37363, 44762, 19439, 43081, 43192, 32182, 29607, 41538, 19844, 36493, 35024, 41557, 38658, 40281, 35637, 34924, 33765, 32895, 32158, 25867, 45983, 45548, 33310, 31049, 38868, 36079, 20383, 26207, 37159, 21932, 38034, 7293, 21535, 18895, 33715, 40268, 39702, 44442, 6165, 21164, 39568, 40178, 20377, 34250, 39925, 12748, 42711, 15803, 16665, 33586, 39991, 36656, 45194, 20338, 35350, 3583, 11716, 31383, 42569, 35708, 18456, 42066, 32249, 
3383, 44806, 6675, 33307, 39592, 34768, 44574, 33132, 36814, 44004, 18463, 26398, 44791, 32447, 14662, 46262, 33056, 22854, 13587, 25426, 34628, 17428, 36587, 25685, 42783, 21869, 43876, 45117, 14630, 44982, 23530, 8196, 4461, 4687, 42701, 38863, 33688, 38995, 32395, 41482, 11315, 21029, 24410, 23931, 11828, 28633, 14060, 7742, 43158, 22627, 33892, -1, 35799, 45099, 37683, 40599, 31513, 44334, 27252, 29842, 38788, 27312, 33787, 10912, 39672, 13620, 44817, 30368, 40444, 37137, 24618, 32820, 38991, 32686, 41399, 37597, 26094, 32768, 44264, 30960, 41197, 25846, 29249, 42209, 35609, 38567, 2640, 31141, 33841, 25811, 40614, 27945, 41754, 36368, 43232, 38359, 36099, 33376, 33762, 12172, 40418, 43653, 20831, 38326, 7035, 43807, 43109, 34669, 32516, 12559, 27442, 46010, 14704, 37550, 28325, 23673, 19582, 31065, 24231, 42213, 23928, 34440, 11892, 13016, 38853, 24975, 5306, 22438, 31964, 38457, 28234, 25179, 44742, 37308, 27973, 17596, 39612, 32786, 7352, 41779, 37856, 22025, 19313, 37986, 36223, 45629, 41021, 40442, 41824, 17099, 42712, 43417, 31335, 33587, 26469, 8844, 17110, 34181, 22788, 41882, 37363, 21039, 36210, 36164, 29131, 37757, 44094, 28351, 40878, 22522, 9246, 17374, 45690, 28634, 38739, 41821, 43616, 24250, 37892, 
10615, 16323, 23137, 19397, 45584, 32009, 30633, 22722, 15672, 28170, 38401, 21127, 35420, 41474, 33124, 6288, 44977, 39167, 21944, 37562, 12278, 31554, 7700, 29249, 33064, 31962, 16607, 27204, 24522, 16459, 42759, 26500, 32637, 22921, 25731, 36548, 28177, 35257, 32216, 40013, 24487, 36971, 41432, 20335, 28441, 32667, 44453, 30938, 19619, 26907, 41848, 35799, -1, 22838, 25976, 45723, 37214, 23129, 31677, 35512, 25227, 10878, 7847, 40081, 15742, 30791, 15705, 22093, 44334, 22873, 27989, 4201, 41320, 20030, 12222, 45836, 26444, 45644, 41617, 33836, 37271, 35534, 36725, 41517, 42825, 33404, 29279, 19595, 30440, 39583, 39421, 8429, 28561, 27667, 27575, 41150, 14913, 25626, 36470, 19482, 44520, 28921, 35311, 18980, 5359, 35046, 24560, 41202, 16379, 43272, 30235, 37350, 9992, 26782, 40232, 9053, 11526, 35243, 41007, 31209, 34810, 21697, 42287, 42048, 28019, 44912, 30468, 31129, 45657, 43057, 37920, 36230, 16565, 43673, 18547, 6438, 30751, 13948, 2063, 10413, 22700, 28811, 8613, 35007, 41467, 40892, 41902, 24096, 3627, 21704, 21139, 46095, 33926, 45289, 16116, 37124, 31543, 42215, 14536, 43109, 44096, 32130, 39191, 41427, 17339, 29789, 16278, 39156, 28553, 15113, 27061, 36506, 17961, 32884, 35345, 41426, 21187, 20693, 42541, 
38074, 29834, 39646, 24580, 39648, 19927, 40003, 44477, 31319, 20949, 25836, 11405, 23459, 24437, 18171, 34540, 22358, 24791, 17423, 27888, 10950, 45027, 28539, 19994, 31159, 36898, 41113, 16314, 32166, 22364, 20723, 30646, 19481, 34847, 26142, 45841, 43517, 6697, 44936, 44456, 39294, 36983, 21000, 8922, 30233, 38815, 37664, 10810, 37491, 22648, 16603, 45099, 22838, -1, 41013, 40216, 23803, 45559, 42924, 43316, 40124, 41945, 34875, 43383, 20805, 32273, 20409, 19003, 31255, 28294, 36809, 24510, 26423, 42662, 42869, 40481, 45525, 46108, 16177, 27428, 38414, 33936, 38412, 34126, 45934, 40970, 7224, 29132, 19093, 585, 40111, 21556, 23228, 31731, 20268, 28860, 11720, 19476, 32339, 34637, 44894, 36757, 44272, 30478, 14520, 9735, 43436, 24859, 35900, 18272, 10195, 10223, 22198, 40652, 43909, 23314, 20728, 38570, 40882, 30315, 13972, 39319, 42421, 32269, 32371, 12485, 10545, 32915, 34898, 13122, 17557, 19328, 44131, 18218, 40944, 36790, 32632, 29619, 17990, 30378, 24705, 26208, 41526, 17213, 36330, 29305, 45373, 18742, 35264, 29626, 44285, 40422, 24078, 23362, 2810, 20649, 28219, 35372, 4283, 18351, 40484, 33065, 21671, 20648, 43541, 3002, 29558, 43019, 27050, 18466, 41099, 24391, 40245, 40603, 26066, 25423, 16749, 26168, 38202, 
40869, 33312, 32666, 10081, 45702, 30354, 28588, 34505, 25939, 39997, 29842, 46201, 17726, 29432, 33206, 32196, 24272, 35720, 22906, 39227, 42433, 8550, 20775, 43970, 19539, 36159, 31690, 46047, 6209, 45928, 24856, 35200, 26021, 23600, 39218, 30255, 21137, 44948, 8292, 17789, 13745, 44641, 32364, 41545, 41110, 44408, 42397, 9180, 25209, 25750, 39698, 37683, 25976, 41013, -1, 28575, 24748, 18746, 24996, 24973, 25649, 21849, 40303, 13714, 23214, 27035, 16533, 33996, 39285, 39556, 40419, 18864, 45865, 15862, 30551, 46225, 33916, 9247, 42525, 20726, 38012, 26719, 40458, 22423, 18148, 39804, 38807, 34900, 27085, 34698, 17019, 41083, 24478, 31499, 29248, 29877, 38168, 41248, 31188, 8023, 15324, 33092, 10947, 27088, 38057, 28568, 40341, 45640, 6705, 29349, 44019, 16092, 36941, 38579, 17478, 45374, 24476, 37551, 39339, 36855, 8425, 44927, 17610, 11063, 14396, 27056, 44865, 34252, 32220, 44725, 18883, 33956, 41887, 27910, 35829, 7447, 39300, 33037, 45606, 20120, 44827, 35038, 35723, 6399, 25753, 27919, 35723, 21397, 43002, 45980, 28865, 44273, 34427, 38261, 41694, 37998, 41264, 38370, 35167, 37591, 45011, 39888, 29881, 15706, 23683, 30672, 39548, 17029, 13675, 44634, 46118, 37305, 31763, 31636, 28398, 23267, 23501, 39385, 28637, 
42822, 29978, 14671, 22768, 29215, 33292, 15178, 44856, 34455, 38922, 27257, 10191, 24907, 23981, 41479, 38852, 44580, 41791, 24421, 37041, 35001, 32389, 39811, 11363, 42249, 42444, 44994, 45296, 27610, 10079, 44019, 37207, 35152, 42605, 36058, 41897, 27315, 19236, 36455, 30094, 21797, 45045, 29543, 24659, 43481, 37789, 22910, 25019, 34777, 37799, 42749, 40599, 45723, 40216, 28575, -1, 24339, 16596, 22420, 28389, 28704, 22357, 38562, 10015, 30142, 45485, 24839, 23391, 45398, 22769, 38236, 41750, 2222, 32591, 29602, 14213, 45985, 38117, 41003, 12521, 18648, 30583, 5564, 39429, 45308, 4417, 40755, 17976, 26466, 14765, 39350, 38812, 31471, 45287, 38043, 19672, 37781, 29174, 33884, 23641, 40924, 45464, 40189, 45571, 19643, 44687, 27436, 24668, 28974, 28169, 42389, 32677, 19671, 44054, 32830, 41088, 35302, 8200, 24070, 22457, 41348, 35408, 23185, 43644, 44845, 44267, 22895, 27765, 27779, 16095, 45313, 20542, 34920, 27590, 16535, 44102, 44394, 15028, 38148, 14239, 39655, 40382, 33903, 18621, 32343, 39830, 18293, 14307, 43584, 41089, 28809, 41075, 43473, 45662, 31498, 3565, 46336, 39140, 16986, 39802, 45929, 33977, 34686, 24517, 21609, 40934, 22409, 8861, 19933, 21871, 31116, 20217, 7469, 28803, 19981, 45127, 24922, 34762, 42558, 
43645, 39947, 46234, 30767, 45282, 7446, 17453, 27947, 42295, 40672, 40409, 40642, 44685, 34547, 15568, 40663, 35984, 28557, 28259, 10414, 33336, 6783, 9521, 22982, 17507, 40688, 45987, 25750, 32287, 42125, 35525, 20372, 44584, 37103, 31273, 43486, 37290, 27688, 38525, 9061, 41779, 13300, 34448, 40767, 25095, 22906, 29996, 29443, 43018, 28148, 23555, 31513, 37214, 23803, 24748, 24339, -1, 43239, 15308, 21509, 44827, 40717, 20117, 10128, 42849, 30429, 42779, 37902, 32191, 40891, 34879, 8349, 41544, 14209, 45938, 32408, 15309, 30533, 28104, 28667, 40153, 34675, 31919, 31868, 38188, 19394, 20556, 25316, 18847, 38860, 41100, 27268, 42482, 40562, 37172, 43054, 19556, 40126, 32075, 18211, 28201, 29800, 45206, 14267, 10056, 41414, 11274, 41869, 9498, 11849, 42914, 45877, 5707, 45607, 42986, 39440, 36912, 44460, 39793, 17484, 35785, 42154, 21296, 41149, 31177, 27603, 16818, 7015, 41038, 32066, 43045, 21578, 29599, 41345, 45866, 34550, 28512, 32992, 44294, 44175, 46213, 25879, 40330, 10024, 34281, 26702, 42615, 40146, 19840, 34044, 23172, 38128, 27093, 17709, 45821, 24453, 41986, 44977, 43434, 12462, 26224, 39609, 42762, 30573, 36672, 35282, 27671, 40919, 46030, 36372, 34244, 27945, 42605, 18595, 28785, 42627, 36139, 38110, 31904, 
30354, 28020, 18794, 42731, 40824, 23865, 37309, 34103, 31103, 11022, 27872, 28441, 31000, 41030, 39939, 40426, 14458, 29339, 45751, 44480, 36097, 13585, 10893, 28327, 45803, 17356, 39224, 37046, 45607, 32024, 44922, 19014, 20330, 38240, 20187, 11189, 16576, 32489, 41462, 42267, 20238, 12389, 34090, 37379, 24850, 42670, 45015, 15064, 24289, 22795, 45726, 44334, 23129, 45559, 18746, 16596, 43239, -1, 46127, 32940, 27826, 39649, 35200, 25414, 42760, 11869, 32076, 29002, 22262, 14794, 29000, 41069, 12292, 34477, 26360, 37471, 2602, 18555, 36998, 35757, 15901, 21764, 43471, 14595, 39050, 34258, 21585, 35130, 36334, 40378, 35188, 25383, 42333, 31609, 44988, 24800, 24234, 34836, 27176, 10365, 39906, 44590, 34480, 44154, 30225, 44989, 37562, 23410, 36551, 38208, 34420, 35162, 33846, 32122, 40545, 9924, 44417, 35666, 41338, 40108, 39331, 16818, 20722, 20531, 43688, 42104, 43212, 23913, 33032, 5455, 22661, 41527, 37565, 27680, 24969, 8970, 34324, 24634, 35729, 25926, 36124, 17505, 23543, 37903, 40534, 35728, 6162, 40692, 34899, 15271, 8052, 15458, 24721, 39290, 40190, 20761, 32702, 39594, 23688, 26428, 29543, 30911, 31482, 20814, 16370, 34733, 41220, 39316, 44051, 22585, 36741, 36318, 11402, 42661, 40675, 45346, 8662, 37091, 45779, 
30415, 17015, 37857, 32267, 37383, 33148, 42133, 32545, 15114, 32268, 27166, 25362, 34261, 27630, 32269, 10001, 36966, 34042, 33804, 43485, 35029, 19897, 42613, 28611, 39854, 42025, 27039, 23760, 45885, 26518, 29035, 30328, 29338, 28000, 42990, 16595, 23508, 31869, 31945, 18729, 17659, 34683, 37931, 36484, 8137, 36169, 42685, 34077, 41346, 29263, 33704, 27252, 31677, 42924, 24996, 22420, 15308, 46127, -1, 20672, 35365, 12463, 25036, 40187, 41117, 42019, 18020, 36206, 14952, 16190, 44083, 27124, 38963, 24913, 33162, 23482, 32222, 32496, 43284, 41164, 1782, 31439, 26660, 32666, 42562, 31888, 42173, 24450, 45147, 10935, 45440, 16292, 23689, 44290, 43138, 35484, 39609, 43474, 36457, 36251, 30049, 12440, 12245, 24788, 38974, 39731, 18509, 28681, 45929, 18850, 23417, 38573, 28591, 30565, 36420, 32224, 44679, 45616, 41056, 44205, 35894, 30731, 25179, 39779, 30150, 34398, 45018, 24096, 46179, 44171, 37601, 43955, 20766, 30728, 17448, 31335, 43513, 39214, 32299, 23855, 36980, 42935, 22418, 34035, 32631, 39075, 40192, 39788, 19769, 30389, 40557, 25954, 9463, 39289, 18428, 46234, 30941, 26499, 43660, 43854, 25345, 29681, 12124, 28975, 42461, 6704, 20076, 42145, 7160, 33846, 36242, 23181, 41486, 25682, 35791, 21962, 31340, 39193, 42769, 
27945, 2720, 29878, 26181, 34951, 45599, 41031, 44497, 46298, 45155, 19512, 43279, 26850, 37667, 23063, 31739, 18192, 31465, 43124, 42446, 42121, 6474, 37638, 43390, 40264, 25918, 25153, 19000, 33036, 4309, 16181, 31212, 43603, 28101, 11837, 43666, 22467, 42433, 45721, 34923, 36050, 35857, 31217, 4745, 36132, 41118, 21965, 40124, 22393, 38656, 41342, 29842, 35512, 43316, 24973, 28389, 21509, 32940, 20672, -1, 30924, 46261, 13159, 30078, 39438, 32469, 36238, 11333, 22825, 40695, 2070, 28459, 33055, 33011, 38106, 31999, 45702, 36453, 27047, 39957, 28422, 44479, 21393, 26025, 42980, 41813, 14184, 34702, 24365, 42192, 20371, 25662, 39829, 16983, 43700, 29839, 42004, 40860, 44122, 42866, 34799, 25006, 33198, 42479, 40494, 44346, 45145, 38137, 42071, 25250, 37806, 24395, 38632, 32678, 26176, 42763, 24461, 8745, 13375, 34257, 25584, 28655, 30432, 43555, 36802, 33770, 38235, 31806, 42493, 30562, 22223, 28420, 39585, 36684, 39544, 43154, 29533, 38028, 32581, 44435, 35242, 38633, 11804, 30215, 44441, 43128, 33264, 22688, 10660, 15559, 25337, 23960, 13812, 35437, 45625, 41743, 43823, 32877, 36606, 27923, 45260, 43256, 10748, 25530, 44209, 6161, 39553, 42425, 20705, 41505, 26438, 34419, 19576, 33894, 34012, 44198, 24547, 40723, 34653, 
4803, 6093, 31559, 42126, 29703, 41046, 16863, 8742, 24121, 18484, 15685, 23622, 32584, 44557, 30389, 39267, 45214, 37960, 11105, 25191, 29737, 20955, 27448, 37646, 29436, 44600, 28475, 21048, 43945, 31609, 34071, 11921, 12957, 39723, 21582, 41326, 34707, 31137, 30102, 36870, 32672, 15787, 31474, 35585, 30487, 24080, 33228, 24630, 35448, 29436, 26055, 38788, 25227, 40124, 25649, 28704, 44827, 27826, 35365, 30924, -1, 37224, 46264, 38292, 26483, 16954, 39130, 19645, 19595, 39980, 39175, 45700, 13668, 41329, 23775, 28604, 39155, 36663, 24500, 36320, 40693, 30076, 19654, 44643, 46318, 43499, 44546, 32639, 30191, 21183, 43319, 17246, 23572, 15800, 45136, 42728, 29747, 31980, 18928, 44329, 34452, 35058, 30659, 44574, 45232, 25760, 45461, 27114, 38059, 43157, 14274, 27587, 4539, 38039, 29164, 41076, 32099, 45298, 32386, 39787, 30974, 46107, 43039, 25379, 34488, 24598, 32049, 13365, 46319, 21858, 30713, 33833, 11236, 44306, 38800, 34103, 26449, 32685, 35343, 40859, 44243, 43694, 28328, 26590, 32943, 20365, 33992, 43057, 23716, 42345, 33879, 41867, 20059, 24612, 28995, 23729, 6350, 36550, 25061, 34122, 43530, 35349, 23604, 30058, 42870, 41034, 16519, 35219, 38472, 38320, 34962, 31583, 22567, 11586, 38411, 44244, 26411, 26100, 35804, 
44986, 3582, 18156, 26709, 33152, 35522, 25972, 41224, 25067, 37576, 9567, 35873, 43499, 36833, 43596, 42302, 31060, 30910, 26647, 25305, 18728, 38791, 12313, 42881, 25973, 36320, 45626, 12590, 33281, 33919, 28089, 23632, 13207, 2777, 42693, 31632, 13032, 19065, 34751, 34128, 19959, 37682, 8105, 41775, 33862, 27360, 18024, 5277, 19041, 43996, 23322, 27312, 10878, 41945, 21849, 22357, 40717, 39649, 12463, 46261, 37224, -1, 46281, 43138, 45656, 36476, 40464, 4693, 30104, 24379, 41296, 3452, 22290, 41136, 32714, 24494, 22404, 30312, 37306, 28808, 44593, 45432, 37161, 24142, 7717, 43460, 8710, 12274, 22292, 39229, 18509, 40321, 35937, 41589, 41934, 24979, 27306, 24332, 31435, 44159, 43805, 25069, 29893, 46220, 29845, 40531, 14430, 18850, 40291, 25074, 20267, 38569, 43325, 30726, 10656, 37607, 43353, 38341, 28690, 37193, 38465, 29531, 36451, 40483, 16166, 30106, 38895, 30638, 38271, 35903, 27898, 33790, 16389, 44036, 10376, 26862, 28341, 9379, 12679, 12616, 7311, 32018, 25668, 38474, 26631, 26379, 10058, 24756, 31087, 32567, 42868, 20136, 18830, 43945, 36824, 36086, 31541, 9791, 43552, 37653, 42914, 43275, 13263, 45291, 27256, 29351, 15441, 36629, 21851, 22584, 22398, 43759, 45603, 41812, 25303, 14022, 29921, 27381, 30886, 
30028, 39656, 36174, 30762, 44444, 30494, 13774, 46232, 9312, 43989, 18144, 23747, 32335, 28073, 33889, 23764, 16426, 27126, 37108, 31758, 42294, 37074, 41663, 5677, 21632, 18166, 44160, 13114, 14938, 40918, 17989, 21540, 45084, 33890, 13603, 42329, 31348, 16262, 34318, 45024, 45649, 43478, 45479, 42972, 18675, 39304, 19223, 3828, 31677, 17123, 43396, 33787, 7847, 34875, 40303, 38562, 20117, 35200, 25036, 13159, 46264, 46281, -1, 43049, 42745, 35492, 35697, 21642, 34472, 32035, 31391, 33098, 35601, 36183, 14788, 35618, 29450, 33837, 29138, 28718, 28624, 27153, 38408, 41857, 29163, 36307, 27589, 44169, 28134, 43128, 7804, 36852, 38054, 44380, 31714, 41482, 31162, 30256, 14695, 30247, 17163, 44252, 37526, 32930, 21199, 36902, 40272, 12259, 44715, 34053, 23328, 29209, 42307, 29066, 46314, 29219, 24795, 42215, 46032, 30908, 2949, 44596, 24278, 35106, 14948, 19718, 31071, 35761, 3252, 38796, 34671, 44337, 38671, 15914, 41805, 46126, 23913, 25222, 44839, 23485, 34967, 31221, 46262, 32568, 22765, 38414, 9208, 27200, 39151, 43379, 30957, 41689, 42150, 12151, 16128, 42566, 18152, 42404, 43365, 21725, 30098, 22978, 13831, 1905, 27775, 32468, 40587, 40663, 36536, 21140, 40344, 17004, 38125, 18331, 23747, 39007, 33850, 40816, 44844, 
32319, 32702, 40774, 30581, 41254, 33734, 38751, 22217, 36573, 16971, 29098, 10332, 30186, 35695, 19020, 20449, 25208, 35619, 38782, 40798, 39546, 6793, 40679, 35569, 40796, 41768, 45897, 26080, 43827, 42402, 42929, 14499, 45253, 38722, 28298, 36743, 20746, 41631, 32893, 29449, 22346, 42315, 17110, 25582, 21265, 24323, 27350, 7929, 28713, 29202, 40222, 10912, 40081, 43383, 13714, 10015, 10128, 25414, 40187, 30078, 38292, 43138, 43049, -1, 22028, 22065, 44736, 43177, 35937, 38062, 40151, 43968, 41521, 44783, 6332, 36696, 8398, 39494, 46062, 16029, 38885, 9841, 30922, 19343, 35785, 9269, 40261, 40977, 39491, 34831, 34182, 16243, 30794, 35305, 36217, 45805, 20653, 8708, 45016, 44115, 46156, 30801, 18496, 26094, 46196, 41208, 46221, 33067, 45462, 36438, 26444, 24864, 42586, 38363, 44659, 42177, 32927, 23979, 8820, 43548, 28426, 37066, 26936, 41115, 41863, 19841, 27339, 35892, 19626, 24211, 39669, 39424, 28841, 46078, 26154, 25289, 41391, 43742, 30927, 33300, 30092, 19583, 37117, 12253, 28732, 38927, 45852, 44307, 34431, 38201, 29431, 9603, 37185, 33954, 43538, 13769, 22277, 36026, 38715, 28648, 24152, 45439, 9916, 5228, 43494, 41786, 44549, 30977, 42692, 17954, 11363, 39170, 45317, 45990, 40190, 37612, 25944, 33431, 30351, 
43110, 31873, 44964, 24827, 44834, 23387, 37363, 7704, 37153, 19512, 27033, 45344, 43644, 44611, 22079, 23025, 21956, 25035, 40253, 28475, 17152, 18356, 41496, 15705, 32143, 9426, 33827, 31793, 40500, 8907, 36167, 8360, 32712, 19389, 36397, 18817, 26742, 35330, 36463, 34791, 37801, 31772, 45194, 35064, 37583, 31026, 27775, 11499, 21677, 11687, 37069, 39672, 15742, 20805, 23214, 30142, 42849, 42760, 41117, 39438, 26483, 45656, 42745, 22028, -1, 12691, 41150, 45718, 5930, 31184, 41931, 37320, 22085, 27995, 28621, 39726, 31930, 11184, 41202, 19840, 27409, 38784, 31435, 26416, 30123, 36006, 39647, 28940, 44067, 31526, 37414, 38746, 33842, 39625, 30312, 45420, 23533, 34019, 22388, 29950, 44033, 36470, 8367, 44751, 46148, 45236, 10247, 8823, 42820, 41646, 39467, 39752, 30894, 27231, 26357, 44246, 14617, 41251, 42786, 24471, 21862, 40322, 42117, 34507, 41034, 46213, 34837, 33114, 43615, 14795, 41292, 28430, 32264, 44158, 39581, 30055, 39879, 31407, 19120, 39048, 28146, 39811, 32182, 32936, 19630, 46089, 16549, 10582, 25657, 21174, 42121, 12015, 37810, 34682, 19254, 33069, 41787, 44234, 32419, 44427, 29683, 31330, 46305, 16751, 44039, 8785, 30473, 40726, 34183, 31929, 41815, 41439, 36096, 41214, 44574, 1346, 24631, 32547, 21417, 
26974, 35909, 41073, 30215, 9899, 45045, 9981, 23340, 30872, 13554, 40862, 25019, 36662, 33710, 44172, 24837, 45817, 41001, 36322, 27189, 8214, 34836, 24398, 29694, 43404, 42325, 22831, 34223, 15541, 33383, 44660, 10660, 28782, 29831, 32972, 37684, 33588, 46290, 11215, 41579, 14492, 31301, 15140, 9031, 32138, 28728, 27706, 39466, 9614, 25983, 12824, 13620, 30791, 32273, 27035, 45485, 30429, 11869, 42019, 32469, 16954, 36476, 35492, 22065, 12691, -1, 17233, 29569, 32490, 24927, 42543, 18007, 30878, 25803, 30034, 15422, 34440, 38599, 31625, 26534, 43455, 31951, 17423, 12767, 29583, 28226, 4237, 39619, 4805, 24144, 19289, 43749, 22110, 33469, 22461, 42535, 44548, 33276, 21137, 24759, 44747, 44912, 28222, 32365, 14536, 40466, 28504, 20361, 28954, 18854, 27914, 9515, 19595, 45988, 32518, 30591, 31896, 42943, 22425, 42913, 20881, 31830, 38287, 32595, 39531, 31968, 28021, 10189, 35555, 31052, 12389, 22098, 30325, 33040, 46232, 23495, 43201, 42486, 11850, 25554, 42714, 24595, 17699, 32880, 13025, 32868, 38047, 18324, 23754, 34986, 22272, 31212, 26976, 43318, 45143, 36674, 41069, 28846, 30723, 44437, 40408, 41012, 17698, 40010, 41440, 13242, 14678, 38863, 44601, 21908, 41678, 29720, 36162, 24822, 25536, 27519, 15285, 33454, 7408, 
23719, 5543, 18749, 34008, 44838, 46201, 30347, 46093, 17939, 35338, 26521, 36281, 44635, 12639, 45659, 19020, 42946, 42530, 16660, 39379, 29366, 29117, 30814, 33617, 42366, 22493, 42001, 34050, 42592, 37711, 43053, 39915, 36654, 25611, 27498, 16489, 27405, 12990, 45826, 19714, 43925, 23147, 43911, 42142, 35428, 26150, 23001, 32734, 35400, 35570, 26016, 44817, 15705, 20409, 16533, 24839, 42779, 32076, 18020, 36238, 39130, 40464, 35697, 44736, 41150, 17233, -1, 24335, 25063, 36603, 22986, 40200, 46068, 22007, 26004, 12649, 40769, 25382, 27229, 2246, 30039, 33488, 38804, 36766, 24078, 34153, 30098, 19968, 36322, 30932, 27862, 5960, 35812, 26032, 12759, 33069, 36699, 41072, 34265, 35481, 44908, 20470, 25507, 39712, 33867, 31140, 16335, 14156, 42956, 28387, 32300, 44916, 6775, 19409, 29332, 26444, 42315, 33922, 26594, 24002, 11248, 23361, 40957, 44434, 34546, 38004, 40847, 40612, 21069, 44425, 13315, 45563, 4157, 33886, 32351, 7224, 41509, 43169, 24510, 37087, 45570, 39874, 43084, 17561, 35799, 12172, 32711, 15092, 30200, 38672, 27699, 45742, 17450, 40283, 37299, 18139, 13594, 22115, 13327, 38358, 44153, 34802, 10038, 39938, 28736, 28035, 31781, 42190, 10139, 33770, 10896, 32176, 11288, 41081, 38220, 38360, 43710, 45815, 43601, 
